i w_i r_i
1 6.823083549999998 1
2 2.948247949999999 7
3 5.023091549999998 4
4 5.031725049999999 3
5 3.4453820499999983 6
6 5.190835549999997 2
7 1.196785599999999 12
8 1.999214049999999 8
9 1.8803325499999992 9
10 0.09092254999999971 19
11 0.3818010499999993 18
12 1.4040225499999988 11
13 0.8269061500000001 15
14 1.808515699999999 10
15 1.0938940499999996 13
16 0.9722240499999988 14
17 3.630364049999999 5
18 0.5358620499999995 17
19 0.7770608999999995 16
20 0.0 20
