i w_i r_i
1 3.153699409647799 12
2 4.7951708310209415 7
3 4.861667519293692 6
4 8.704449336017536 1
5 6.002019311823535 2
6 5.178100004177476 4
7 2.3894946466305838 14
8 5.4952919052199 3
9 4.693961456157399 8
10 2.5878444579596755 13
11 0.9763795505992054 16
12 4.017300001467189 11
13 2.2326037078914887 15
14 0.0 20
15 0.8553175240499273 18
16 4.627256396024365 9
17 4.025517518749351 10
18 0.19465552891930837 19
19 4.961679505325414 5
20 0.8563000022004648 17
