i w_i r_i
1 3.3102866505568804 1
2 0.7375379919460994 14
3 2.249423650147781 4
4 2.2360288772208436 5
5 2.4706410952957563 3
6 2.825575168922367 2
7 0.14449202236037562 17
8 1.28709498459967 9
9 0.9002544291797651 13
10 0.5728622070723467 16
11 1.9053582442349901 7
12 1.5967433178244215 8
13 1.2296181906604164 10
14 1.1437334933705787 12
15 1.9067627621601537 6
16 0.0 18
17 1.1445599846496517 11
18 0.608876651504162 15
