i w_i r_i
1 6.138042499999997 1
2 2.3793349999999993 7
3 3.9191215999999987 3
4 3.611834049999999 4
5 2.9417403499999994 6
6 4.573956999999998 2
7 0.0 20
8 1.3775695 11
9 1.8624460499999997 9
10 0.33377049999999997 17
11 1.5660374999999997 10
12 1.0899336499999996 15
13 1.29311381 13
14 2.1281609999999995 8
15 0.328619 18
16 1.2872507 14
17 3.069279999999999 5
18 0.7856380999999999 16
19 1.35886284 12
20 0.16249685000000014 19
