i w_i r_i
1 61.999999999987395 1
2 40.999999999997925 2
3 32.99999999999807 3
4 32.49999999999807 4
5 31.999999999998064 5
6 30.99999999999908 6
7 28.999999999999076 7
8 26.999999999999073 8
9 24.999999999999073 9
10 20.99999999999907 10
11 19.999999999999066 11
12 18.999999999999066 12
13 16.99999999999907 13
14 13.999999999999064 14
15 13.999999999999064 15
16 10.999999999999064 16
17 8.999999999999183 17
18 0.0 18
