i w_i r_i
1 73.99999999948665 1
2 69.99999999979836 2
3 55.999999999892445 3
4 50.99999999990446 4
5 50.99999999990446 5
6 42.99999999990446 6
7 38.99999999991078 7
8 35.999999999949004 8
9 32.999999999949 9
10 32.999999999949 10
11 21.999999999961176 11
12 19.999999999961176 12
13 18.999999999961176 13
14 18.999999999961176 14
15 17.999999999961172 15
16 17.999999999961172 16
17 16.99999999996719 17
18 13.999999999967176 18
19 3.999999999989484 19
20 0.0 20
