i w_i r_i
1 7.813050490777522 5
2 1.766108858415239 16
3 5.675151656838674 10
4 9.05279039972223 4
5 5.418165400903289 11
6 6.177450035617785 9
7 11.736191767022465 3
8 0.269690412381725 19
9 7.647291759393415 7
10 12.486011267849914 2
11 7.734330766480321 6
12 2.605306059237214 14
13 6.245267675088863 8
14 1.184965408674251 18
15 0.0 20
16 13.111290401677845 1
17 2.0327904015424063 15
18 1.4577508497122356 17
19 4.205890400005813 12
20 2.7028906336661693 13
