i w_i r_i
1 73.99999999999997 1
2 69.99999999999999 2
3 55.999999999999986 3
4 50.999999999999986 4
5 50.999999999999986 5
6 42.999999999999986 6
7 38.999999999999986 7
8 35.999999999999986 8
9 32.99999999999999 9
10 32.99999999999999 10
11 21.999999999999993 11
12 19.999999999999993 12
13 18.999999999999993 13
14 18.999999999999993 14
15 17.999999999999993 15
16 17.999999999999993 16
17 16.999999999999993 17
18 13.999999999999996 18
19 3.9999999999999964 19
20 0.0 20
