i w_i r_i
1 3.2865499499999995 2
2 0.7723329499999996 16
3 3.5106329499999998 1
4 2.0397549499999994 7
5 2.5817464999999995 3
6 2.2044574499999996 5
7 2.0435704999999995 6
8 0.061439699999999986 19
9 1.4116274499999997 9
10 0.9011423999999998 15
11 1.9502815499999997 8
12 1.2259306999999997 11
13 2.2845269499999996 4
14 0.0 20
15 0.5403612499999996 17
16 1.1796924499999997 12
17 0.9144406999999997 14
18 1.0252373999999997 13
19 1.3839742499999996 10
20 0.16264894999999968 18
