n1,n2,fij
1,2,3.2968e-01
1,3,-2.6308e+00
1,4,-2.0675e+00
1,5,-5.9193e+00
1,6,-2.5960e+00
2,3,4.3984e+00
2,4,1.4247e+00
2,5,1.2276e+00
2,6,-1.3933e+00
3,4,2.1719e+00
3,5,-2.7004e+00
3,6,-3.7441e-01
4,5,-1.5887e+00
4,6,-4.2245e+00
5,6,7.8360e-01
