t i j k u[t]=u_ijk
1 1 2 3 -0.008432499999999997
2 1 2 4 -0.004727000000000001
3 1 2 5 0.0023054999999999994
4 1 2 6 0.0105495
5 1 2 7 -0.007430500000000001
6 1 2 8 0.043458100000000006
7 1 2 9 0.005415499999999998
8 1 2 10 -0.011398999999999998
9 1 2 11 -0.03565945499999999
10 1 2 12 0.013730999999999995
11 1 2 13 0.015360499999999997
12 1 2 14 -0.003917999999999999
13 1 2 15 0.009002999999999999
14 1 2 16 0.0057874999999999975
15 1 2 17 -0.025873
16 1 2 18 -0.0035905
17 1 2 19 -0.030094999999999997
18 1 2 20 0.0106845
19 1 3 4 0.025539999999999997
20 1 3 5 0.013516
21 1 3 6 -0.005648499999999999
22 1 3 7 0.002486499999999997
23 1 3 8 0.036136
24 1 3 9 0.0027860000000000007
25 1 3 10 0.0025409999999999986
26 1 3 11 0.001307484999999999
27 1 3 12 0.040777499999999994
28 1 3 13 0.023646299999999995
29 1 3 14 0.017872
30 1 3 15 0.008799500000000005
31 1 3 16 0.0012794999999999946
32 1 3 17 0.018680999999999996
33 1 3 18 -0.017846
34 1 3 19 -0.0005313499999999999
35 1 3 20 0.03604149999999999
36 1 4 5 -0.009024349999999997
37 1 4 6 -0.008348499999999998
38 1 4 7 -0.006925999999999999
39 1 4 8 -0.024403499999999998
40 1 4 9 -0.020288099999999996
41 1 4 10 -0.009326049999999997
42 1 4 11 -0.0035484999999999987
43 1 4 12 0.027150654999999996
44 1 4 13 0.0030615000000000004
45 1 4 14 0.0058470000000000015
46 1 4 15 0.0134315
47 1 4 16 0.03016249999999999
48 1 4 17 -0.005721599999999999
49 1 4 18 -0.008550249999999997
50 1 4 19 -0.0193084
51 1 4 20 -0.003808999999999998
52 1 5 6 -0.013958300000000002
53 1 5 7 -0.005297500000000001
54 1 5 8 0.027726499999999998
55 1 5 9 -0.006769449999999998
56 1 5 10 -0.030534499999999996
57 1 5 11 -0.015281
58 1 5 12 0.03032894999999999
59 1 5 13 0.021033999999999997
60 1 5 14 -0.005766499999999996
61 1 5 15 0.007032999999999995
62 1 5 16 0.018819499999999996
63 1 5 17 -0.002305500000000002
64 1 5 18 0.00014329999999999966
65 1 5 19 -0.01601108
66 1 5 20 -0.0019499999999999962
67 1 6 7 0.0094868
68 1 6 8 0.038053000000000003
69 1 6 9 0.00750395
70 1 6 10 0.00663485
71 1 6 11 -0.0026232500000000006
72 1 6 12 0.025940499999999988
73 1 6 13 0.014682849999999999
74 1 6 14 0.03455749999999999
75 1 6 15 0.020328499999999996
76 1 6 16 0.013578999999999997
77 1 6 17 -0.014349500000000003
78 1 6 18 -0.0191645
79 1 6 19 -0.005251849999999999
80 1 6 20 0.033844
81 1 7 8 0.0471205
82 1 7 9 -0.034123999999999995
83 1 7 10 0.009334600000000002
