t i j k u[t]=u_ijk
1 1 2 3 -0.027840999999999994
2 1 2 4 0.021852499999999997
3 1 2 5 -0.005280499999999996
4 1 2 6 -0.01700589999999999
5 1 2 7 -0.02240699999999999
6 1 2 8 0.004602600000000001
7 1 2 9 -0.005252999999999995
8 1 2 10 0.011922499999999999
9 1 2 11 -0.02249949999999999
10 1 2 12 0.002332000000000003
11 1 2 13 0.008744149999999997
12 1 2 14 0.033176999999999984
13 1 2 15 -0.019277999999999986
14 1 2 16 -0.004029000000000004
15 1 2 17 0.0023139500000000025
16 1 2 18 -0.007594
17 1 2 19 0.0075950000000000045
18 1 2 20 -0.01824849999999999
19 1 3 4 0.023735329999999992
20 1 3 5 0.013533999999999994
21 1 3 6 0.014886599999999993
22 1 3 7 0.021337499999999992
23 1 3 8 0.037845999999999984
24 1 3 9 0.0200795
25 1 3 10 0.045541499999999985
26 1 3 11 0.0031159999999999955
27 1 3 12 0.014701500000000001
28 1 3 13 0.029728499999999984
29 1 3 14 0.04527499999999998
30 1 3 15 0.0173045
31 1 3 16 0.05647649999999998
32 1 3 17 0.02664899999999999
33 1 3 18 0.01813799999999999
34 1 3 19 0.034809999999999994
35 1 3 20 -0.005266999999999998
36 1 4 5 0.006104344999999997
37 1 4 6 -0.004601399999999999
38 1 4 7 -0.008350999999999999
39 1 4 8 -0.04829949999999998
40 1 4 9 0.009973499999999996
41 1 4 10 0.019532999999999988
42 1 4 11 -0.009731000000000004
43 1 4 12 0.017574999999999997
44 1 4 13 -0.0032620000000000027
45 1 4 14 0.017137499999999993
46 1 4 15 0.001131000000000001
47 1 4 16 0.006306999999999993
48 1 4 17 0.01942439999999999
49 1 4 18 -0.0020765000000000085
50 1 4 19 0.015784999999999997
51 1 4 20 -0.018306499999999996
52 1 5 6 0.005962099999999999
53 1 5 7 -0.015649999999999997
54 1 5 8 0.015869549999999993
55 1 5 9 0.002730000000000001
56 1 5 10 0.024243999999999984
57 1 5 11 0.007996999999999992
58 1 5 12 0.0044725
59 1 5 13 -0.005168500000000001
60 1 5 14 0.03075829999999999
61 1 5 15 -0.0028414999999999955
62 1 5 16 0.019400499999999987
63 1 5 17 -0.005231499999999998
64 1 5 18 0.01155999999999999
65 1 5 19 0.03612829999999999
66 1 5 20 -0.003679000000000001
67 1 6 7 0.016861899999999992
68 1 6 8 0.024629399999999992
69 1 6 9 0.029676399999999988
70 1 6 10 -0.002573100000000005
71 1 6 11 0.02826489999999998
72 1 6 12 0.011983899999999992
73 1 6 13 0.002071399999999995
74 1 6 14 0.026963899999999985
75 1 6 15 0.019333899999999994
76 1 6 16 0.05546489999999998
77 1 6 17 0.010678399999999996
78 1 6 18 -0.0191031
79 1 6 19 0.022291399999999992
80 1 6 20 0.006952399999999995
81 1 7 8 0.014976499999999993
82 1 7 9 0.03730899999999999
83 1 7 10 0.04031564999999998
84 1 7 11 0.0032649999999999958
85 1 7 12 0.011211349999999997
86 1 7 13 -0.008328999999999998
87 1 7 14 0.020930899999999992
88 1 7 15 0.002592300000000002
89 1 7 16 0.05218449999999998
90 1 7 17 0.005358999999999999
91 1 7 18 0.006802999999999993
92 1 7 19 0.026467649999999995
93 1 7 20 0.012725999999999993
94 1 8 9 0.0001295000000000018
95 1 8 10 0.044813999999999986
96 1 8 11 0.020857499999999987
97 1 8 12 -0.027615999999999984
98 1 8 13 -0.007841999999999998
99 1 8 14 0.020609499999999992
100 1 8 15 -0.02261199999999999
101 1 8 16 0.026607499999999985
