l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 -0.71088 -0.6539833000000002 -0.05689669999999994 1.1102230246251565e-16
2 1 3 0.13782 -0.30791343000000004 0.4457334299999998 2.220446049250313e-16
3 2 3 0.29188 0.34606987000000006 -0.054189870000000015 -5.551115123125783e-17
4 1 4 -0.33806 -0.31081501500000003 -0.027244985000000034 5.551115123125783e-17
5 2 4 0.80987 0.3431682850000001 0.4667017149999999 0.0
6 3 4 -0.0011734 -0.0029015849999999843 0.001728184999999981 3.469446951953614e-18
7 1 5 -0.45233 -0.564523905 0.11219390499999993 1.1102230246251565e-16
8 2 5 0.15294 0.08945939500000002 0.06348060499999997 0.0
9 3 5 -0.31947 -0.256610475 -0.06285952499999994 0.0
10 4 5 0.0078169 -0.2537088900000001 0.2615257899999999 1.6653345369377348e-16
11 1 6 -0.033962 -0.26821720000000004 0.23425519999999986 1.6653345369377348e-16
12 2 6 0.3368 0.38576610000000006 -0.04896609999999998 -1.1102230246251565e-16
13 3 6 0.12595 0.03969623 0.08625376999999995 5.551115123125783e-17
14 4 6 0.21207 0.04259781499999998 0.16947218499999994 8.326672684688674e-17
15 5 6 0.53761 0.296306705 0.24130329499999995 1.1102230246251565e-16
16 1 7 -0.71731 -0.9513304500000002 0.2340204499999999 2.220446049250313e-16
17 2 7 -0.45457 -0.2973471500000001 -0.1572228499999999 0.0
18 3 7 -0.42838 -0.6434170200000001 0.2150370199999999 2.220446049250313e-16
19 4 7 -0.54627 -0.6405154350000002 0.09424543499999995 2.220446049250313e-16
20 5 7 -0.57798 -0.3868065450000001 -0.19117345500000002 1.1102230246251565e-16
21 6 7 -0.34611 -0.6831132500000001 0.33700324999999987 2.220446049250313e-16
22 1 8 -0.80567 -0.8142670900000001 0.008597090000000009 1.1102230246251565e-16
23 2 8 -0.002738 -0.16028379000000004 0.15754578999999994 1.1102230246251565e-16
24 3 8 -0.18657 -0.50635366 0.31978365999999975 2.220446049250313e-16
25 4 8 -1.4336 -0.5034520750000001 -0.9301479249999998 -1.1102230246251565e-16
26 5 8 -0.035949 -0.24974318500000006 0.21379418499999997 8.326672684688674e-17
27 6 8 -0.27912 -0.54604989 0.2669298899999999 1.1102230246251565e-16
28 7 8 0.21117 0.13706336000000005 0.07410663999999997 -2.7755575615628914e-17
29 1 9 -0.97089 -0.8465704500000002 -0.12431954999999997 1.1102230246251565e-16
30 2 9 -0.36507 -0.19258715000000004 -0.1724828499999999 -5.551115123125783e-17
31 3 9 -0.70712 -0.53865702 -0.1684629799999999 0.0
32 4 9 -0.43336 -0.5357554350000001 0.10239543499999998 1.1102230246251565e-16
33 5 9 -0.46396 -0.28204654500000004 -0.1819134549999999 -5.551115123125783e-17
34 6 9 -0.3434 -0.5783532500000002 0.23495324999999997 2.220446049250313e-16
35 7 9 0.4926 0.10476000000000005 0.38783999999999985 8.326672684688674e-17
36 8 9 -0.16263 -0.03230336000000001 -0.13032663999999997 -2.0816681711721685e-17
37 1 10 -1.5426 -1.1254344500000002 -0.41716554999999983 0.0
38 2 10 -0.59327 -0.47145115000000015 -0.1218188499999999 1.1102230246251565e-16
39 3 10 -0.76959 -0.8175210200000003 0.04793101999999999 2.220446049250313e-16
40 4 10 -0.81388 -0.8146194350000002 0.000739434999999955 2.220446049250313e-16
41 5 10 -0.60539 -0.5609105450000001 -0.04447945499999996 1.1102230246251565e-16
42 6 10 -1.5601 -0.8572172500000002 -0.7028827499999999 0.0
43 7 10 -0.018977 -0.17410400000000006 0.15512699999999993 1.3877787807814457e-16
44 8 10 0.15935 -0.3111673600000001 0.47051735999999966 4.440892098500626e-16
45 9 10 -0.64194 -0.2788640000000001 -0.3630759999999999 5.551115123125783e-17
46 1 11 -1.0308 -1.0823511000000003 0.05155110000000005 4.440892098500626e-16
47 2 11 -0.76991 -0.42836780000000013 -0.3415421999999998 -5.551115123125783e-17
48 3 11 -1.1063 -0.7744376700000002 -0.33186232999999987 0.0
49 4 11 -0.88736 -0.7715360850000001 -0.11582391500000003 1.1102230246251565e-16
50 5 11 -0.41853 -0.5178271950000002 0.09929719499999995 2.220446049250313e-16
51 6 11 -0.43154 -0.8141339000000002 0.38259389999999976 4.440892098500626e-16
