t i j k u[t]=u_ijk
1 1 2 3 0.024685000000000002
2 1 2 4 -0.004943888888888889
3 1 2 5 -0.021245055555555552
4 1 2 6 0.02294611111111111
5 1 2 7 0.03628222222222223
6 1 2 8 -0.05537166666666667
7 1 2 9 0.037939999999999995
8 1 2 10 0.010542222222222224
9 1 2 11 0.03356
10 1 2 12 0.047363333333333334
11 1 2 13 0.038761666666666666
12 1 2 14 0.006677222222222222
13 1 2 15 0.02977933333333333
14 1 2 16 0.04763277777777778
15 1 2 17 0.06362555555555556
16 1 2 18 0.019549999999999998
17 1 3 4 -0.04206194444444445
18 1 3 5 -0.04242283333333333
19 1 3 6 0.0015805555555555542
20 1 3 7 -0.03627277777777778
21 1 3 8 -0.048011611111111116
22 1 3 9 0.0031833333333333327
23 1 3 10 -0.022684999999999997
24 1 3 11 -0.03674777777777778
25 1 3 12 0.0002927777777777761
26 1 3 13 0.013852777777777773
27 1 3 14 -0.017735000000000004
28 1 3 15 -0.027082777777777782
29 1 3 16 0.0013472222222222219
30 1 3 17 0.031445
31 1 3 18 0.003399444444444443
32 1 4 5 -0.03664838888888888
33 1 4 6 -0.0071766666666666645
34 1 4 7 0.018260000000000002
35 1 4 8 -0.024053333333333336
36 1 4 9 0.01974166666666667
37 1 4 10 0.0017022222222222284
38 1 4 11 0.015032222222222228
39 1 4 12 0.014599444444444444
40 1 4 13 0.021790555555555556
41 1 4 14 -0.03545388888888888
42 1 4 15 -0.005256111111111109
43 1 4 16 0.032696666666666666
44 1 4 17 0.06489111111111111
45 1 4 18 0.03229555555555556
46 1 5 6 0.0055661666666666715
47 1 5 7 0.037200611111111115
48 1 5 8 -0.000928722222222222
49 1 5 9 0.0497145
50 1 5 10 0.011794500000000005
51 1 5 11 0.04515116666666667
52 1 5 12 0.02098505555555556
53 1 5 13 0.06968116666666667
54 1 5 14 0.007000055555555551
55 1 5 15 0.015267833333333338
56 1 5 16 0.04564616666666667
57 1 5 17 0.08225505555555555
58 1 5 18 0.02512172222222223
59 1 6 7 -0.011145555555555554
60 1 6 8 -0.06209666666666667
61 1 6 9 0.003958333333333334
62 1 6 10 -0.03528111111111111
63 1 6 11 0.008490555555555555
64 1 6 12 -0.0069016666666666645
65 1 6 13 0.027594999999999995
66 1 6 14 -0.005738888888888892
67 1 6 15 -0.02302222222222223
68 1 6 16 0.008960000000000003
69 1 6 17 -0.005558333333333338
70 1 6 18 0.019239999999999997
71 1 7 8 -0.01784888888888889
72 1 7 9 0.01993722222222222
73 1 7 10 -0.00029116666666666684
74 1 7 11 0.015122222222222223
75 1 7 12 0.020646666666666664
76 1 7 13 0.04051833333333332
77 1 7 14 -0.00888555555555556
78 1 7 15 0.015148388888888883
79 1 7 16 0.017437222222222222
80 1 7 17 0.059308333333333324
81 1 7 18 0.04310444444444444
82 1 8 9 0.07693444444444444
83 1 8 10 0.05065877777777778
84 1 8 11 0.06062050000000001
85 1 8 12 0.01765222222222222
86 1 8 13 0.08562988888888888
87 1 8 14 0.039735555555555566
88 1 8 15 0.055114444444444445
89 1 8 16 0.06953277777777778
90 1 8 17 0.1161588888888889
91 1 8 18 0.0664435
92 1 9 10 0.012996666666666667
93 1 9 11 0.0018205555555555553
94 1 9 12 0.03699111111111111
95 1 9 13 0.02809944444444444
96 1 9 14 0.011826777777777776
97 1 9 15 -0.0012327777777777803
98 1 9 16 -0.008046111111111112
99 1 9 17 0.023858277777777777
100 1 9 18 0.005430555555555554
101 1 10 11 0.01866333333333333
102 1 10 12 -0.0033966666666666694
103 1 10 13 0.05389277777777777
104 1 10 14 0.002610499999999996
105 1 10 15 -0.030525000000000007
106 1 10 16 0.033567222222222214
107 1 10 17 0.01572383333333333
108 1 10 18 0.03787555555555555
109 1 11 12 -0.011333333333333334
110 1 11 13 0.008996666666666663
111 1 11 14 -0.026641666666666668
112 1 11 15 0.01766444444444444
113 1 11 16 0.04066611111111111
114 1 11 17 0.0062099999999999985
115 1 11 18 0.011073777777777778
116 1 12 13 0.03466333333333333
117 1 12 14 -0.04431722222222222
118 1 12 15 0.018984444444444443
119 1 12 16 -0.018762777777777774
120 1 12 17 -0.01831055555555556
121 1 12 18 0.03380444444444445
122 1 13 14 -0.021656666666666664
123 1 13 15 -0.009189444444444441
124 1 13 16 -0.031945
125 1 13 17 -0.004264444444444441
126 1 13 18 -0.02855277777777777
127 1 14 15 0.00011333333333333258
128 1 14 16 -0.003559444444444442
129 1 14 17 0.018061022222222223
130 1 14 18 -0.00024166666666666474
131 1 15 16 -0.00047149999999999677
132 1 15 17 0.04499611111111111
133 1 15 18 0.0026852444444444463
134 1 16 17 0.020341666666666664
135 1 16 18 -0.013541111111111111
136 1 17 18 0.03311777777777778
137 2 3 4 -0.012433055555555553
138 2 3 5 0.003507222222222222
139 2 3 6 0.0033194444444444456
140 2 3 7 -0.047869999999999996
141 2 3 8 0.032045055555555556
142 2 3 9 -0.010071666666666665
143 2 3 10 -0.008542222222222218
144 2 3 11 -0.045622777777777776
145 2 3 12 -0.022385555555555554
146 2 3 13 -0.0002238888888888877
147 2 3 14 0.0002727777777777792
148 2 3 15 -0.032177111111111115
149 2 3 16 -0.021600555555555557
