t i j k u[t]=u_ijk
1 1 2 3 0.065204
2 1 2 4 0.12424600000000001
3 1 2 5 0.09563200000000002
4 1 2 6 0.07458350000000002
5 1 2 7 0.033756999999999995
6 1 2 8 0.058791
7 1 2 9 0.0898275
8 1 2 10 0.14016949999999997
9 1 2 11 0.0359254
10 1 2 12 0.096265
11 1 2 13 0.09485650000000001
12 1 2 14 0.06718550000000001
13 1 2 15 0.10074600000000002
14 1 2 16 0.0946565
15 1 2 17 0.124376
16 1 2 18 0.1268525
17 1 2 19 0.0885995
18 1 2 20 0.139375
19 1 3 4 0.083883
20 1 3 5 0.05636800000000001
21 1 3 6 -0.033276
22 1 3 7 -0.04928050000000001
23 1 3 8 -0.0424575
24 1 3 9 -0.0376385
25 1 3 10 0.06828950000000002
26 1 3 11 0.0131984
27 1 3 12 -0.0308095
28 1 3 13 -0.007155499999999998
29 1 3 14 0.06847000000000002
30 1 3 15 0.045211
31 1 3 16 0.04931000000000001
32 1 3 17 0.015487500000000012
33 1 3 18 0.05122150000000001
34 1 3 19 0.07263900000000001
35 1 3 20 0.05853850000000001
36 1 4 5 -0.019497999999999988
37 1 4 6 -0.08431999999999999
38 1 4 7 -0.15363500000000002
39 1 4 8 -0.052111500000000005
40 1 4 9 -0.0118195
41 1 4 10 -0.0592785
42 1 4 11 -0.1216381
43 1 4 12 -0.0882895
44 1 4 13 -0.11397349999999999
45 1 4 14 -0.0038825499999999968
46 1 4 15 -0.0492335
47 1 4 16 -0.048539000000000006
48 1 4 17 -0.0380905
49 1 4 18 -0.0335335
50 1 4 19 -0.009115999999999997
51 1 4 20 -0.0173275
52 1 5 6 -0.04608750000000001
53 1 5 7 -0.08958835
54 1 5 8 -0.09947950000000001
55 1 5 9 -0.05023150000000001
56 1 5 10 -0.03721550000000001
57 1 5 11 -0.0071571000000000004
58 1 5 12 -0.053522400000000005
59 1 5 13 -0.04799865000000001
60 1 5 14 0.015147400000000005
61 1 5 15 0.010382000000000014
62 1 5 16 -0.0014969999999999983
63 1 5 17 0.026304500000000015
64 1 5 18 -0.018386
65 1 5 19 -0.013118500000000002
66 1 5 20 0.019241000000000008
67 1 6 7 -0.10111350000000001
68 1 6 8 -0.022184
69 1 6 9 0.050786500000000005
70 1 6 10 0.074081
71 1 6 11 0.0004784000000000011
72 1 6 12 -0.010536499999999999
73 1 6 13 0.03900750000000001
74 1 6 14 0.0632175
75 1 6 15 0.05969650000000001
76 1 6 16 0.07287800000000001
77 1 6 17 0.0676265
78 1 6 18 -0.0013390000000000014
79 1 6 19 0.031431
80 1 6 20 0.08187900000000002
81 1 7 8 0.007708000000000007
82 1 7 9 0.0771155
83 1 7 10 0.07408000000000001
84 1 7 11 0.08213640000000001
85 1 7 12 0.05928100000000001
86 1 7 13 0.04427600000000001
87 1 7 14 0.08541900000000002
88 1 7 15 0.0533925
89 1 7 16 0.08381300000000003
90 1 7 17 0.09962150000000002
91 1 7 18 0.0749075
92 1 7 19 0.08047200000000002
93 1 7 20 0.14116055000000002
94 1 8 9 0.043865999999999995
95 1 8 10 0.011443000000000004
96 1 8 11 0.0683439
97 1 8 12 -0.00041000000000000205
98 1 8 13 0.0054104999999999995
99 1 8 14 0.06488999999999999
100 1 8 15 0.064047
101 1 8 16 0.055278999999999995
102 1 8 17 0.040548
103 1 8 18 0.03685399999999999
104 1 8 19 0.060705999999999996
105 1 8 20 0.11471800000000003
106 1 9 10 0.013390999999999991
107 1 9 11 -0.014242099999999999
108 1 9 12 -0.009618999999999994
109 1 9 13 -0.026163000000000002
110 1 9 14 0.023279500000000005
111 1 9 15 -0.030513000000000002
112 1 9 16 0.018864500000000006
113 1 9 17 -0.032204
114 1 9 18 0.0022125000000000035
115 1 9 19 -0.028974500000000007
116 1 9 20 0.03983975000000001
117 1 10 11 -0.0409861
118 1 10 12 -0.055848999999999996
119 1 10 13 -0.050580999999999994
120 1 10 14 -0.014203499999999992
121 1 10 15 -0.022599999999999995
122 1 10 16 -0.015217999999999994
123 1 10 17 -0.0520735
