t i j k u[t]=u_ijk
1 1 2 3 0.05815549999999997
2 1 2 4 0.04763099999999999
3 1 2 5 0.03465599999999999
4 1 2 6 0.045812999999999986
5 1 2 7 0.135401
6 1 2 8 0.10256149999999999
7 1 2 9 0.045810999999999984
8 1 2 10 0.08046999999999999
9 1 2 11 0.060197
10 1 2 12 0.0871465
11 1 2 13 0.11190049999999999
12 1 2 14 -0.006790500000000009
13 1 2 15 0.07480349999999998
14 1 2 16 0.09638999999999998
15 1 2 17 0.0458145
16 1 2 18 0.04054649999999999
17 1 2 19 0.07216849999999998
18 1 2 20 0.03669749999999999
19 1 3 4 -0.015792499999999987
20 1 3 5 -0.021060499999999996
21 1 3 6 -0.010933999999999998
22 1 3 7 0.004481000000000002
23 1 3 8 -0.0490415
24 1 3 9 -0.037883999999999994
25 1 3 10 0.011157500000000013
26 1 3 11 -0.025825999999999995
27 1 3 12 -0.03942249999999999
28 1 3 13 -0.005666499999999997
29 1 3 14 0.015923
30 1 3 15 -0.054708
31 1 3 16 0.0361935
32 1 3 17 -0.0470005
33 1 3 18 -0.0581585
34 1 3 19 0.0
35 1 3 20 -0.02835799999999999
36 1 4 5 0.047223
37 1 4 6 -0.031207499999999996
38 1 4 7 0.047223499999999995
39 1 4 8 0.026949999999999988
40 1 4 9 0.015005499999999998
41 1 4 10 -0.038014999999999986
42 1 4 11 0.036065999999999994
43 1 4 12 0.009116500000000001
44 1 4 13 -0.013373999999999997
45 1 4 14 -0.0093835
46 1 4 15 -0.0200505
47 1 4 16 -0.023217499999999988
48 1 4 17 -0.0005525000000000001
49 1 4 18 0.03283900000000001
50 1 4 19 0.008084999999999997
51 1 4 20 -0.011156999999999999
52 1 5 6 -0.046213
53 1 5 7 0.039925499999999996
54 1 5 8 0.007707499999999988
55 1 5 9 0.006299499999999999
56 1 5 10 0.009618999999999997
57 1 5 11 0.0020414999999999986
58 1 5 12 -0.0784285
59 1 5 13 -0.0079925
60 1 5 14 0.004367499999999997
61 1 5 15 -0.0273485
62 1 5 16 0.0414615
63 1 5 17 0.005746499999999998
64 1 5 18 -0.07253949999999999
65 1 5 19 -0.0423625
66 1 5 20 -0.019794499999999996
67 1 6 7 0.06931449999999999
68 1 6 8 0.010146999999999986
69 1 6 9 0.019263
70 1 6 10 0.06830449999999999
71 1 6 11 0.0168235
72 1 6 12 0.051481000000000006
73 1 6 13 0.0044804999999999975
74 1 6 14 0.025039
75 1 6 15 -0.014384500000000005
76 1 6 16 0.08767449999999999
77 1 6 17 0.007708000000000002
78 1 6 18 0.011555499999999995
79 1 6 19 0.014782499999999997
80 1 6 20 -0.0212835
81 1 7 8 -0.034657499999999994
82 1 7 9 -0.036065999999999994
83 1 7 10 -0.034657499999999994
84 1 7 11 -0.034657499999999994
85 1 7 12 0.005888999999999999
86 1 7 13 -0.072542
87 1 7 14 -0.021174
88 1 7 15 -0.0928155
89 1 7 16 -0.018737499999999994
90 1 7 17 -0.016824
91 1 7 18 0.020272999999999996
92 1 7 19 -0.0255415
93 1 7 20 -0.036065999999999994
94 1 8 9 0.007707500000000011
95 1 8 10 0.02027350000000001
96 1 8 11 -0.014383999999999989
97 1 8 12 1.1102230246251564e-17
98 1 8 13 0.01886450000000001
99 1 8 14 0.0023260000000000112
100 1 8 15 0.056971500000000015
101 1 8 16 0.050577500000000004
102 1 8 17 -0.05148049999999998
103 1 8 18 0.049662500000000005
104 1 8 19 0.0051140000000000066
105 1 8 20 -0.015792499999999987
106 1 9 10 0.036983499999999996
107 1 9 11 0.05493249999999999
108 1 9 12 0.02695
109 1 9 13 0.0034494999999999994
110 1 9 14 -0.023214999999999996
111 1 9 15 -0.029389499999999995
112 1 9 16 0.0317125
113 1 9 17 0.041333499999999995
114 1 9 18 0.047223
115 1 9 19 -0.0145145
116 1 9 20 0.0346565
117 1 10 11 0.005889499999999997
118 1 10 12 -0.009115999999999999
119 1 10 13 -0.005667000000000002
120 1 10 14 -0.0467155
121 1 10 15 0.005888999999999999
122 1 10 16 0.038012000000000004
123 1 10 17 -0.005666499999999999
124 1 10 18 0.020272999999999996
125 1 10 19 0.020272999999999996
126 1 10 20 -0.014384500000000001
127 1 11 12 0.0437735
128 1 11 13 -0.06404649999999999
129 1 11 14 -0.0323315
130 1 11 15 0.039924999999999995
131 1 11 16 0.099619
132 1 11 17 0.0188645
133 1 11 18 0.0405465
134 1 11 19 0.032616
135 1 11 20 -0.038107499999999996
136 1 12 13 -0.058157999999999994
137 1 12 14 0.05058199999999999
138 1 12 15 -0.009116500000000001
139 1 12 16 0.004763000000000006
140 1 12 17 -0.018232500000000002
141 1 12 18 0.015005
142 1 12 19 -0.016425500000000003
143 1 12 20 -0.042872499999999994
144 1 13 14 0.006676999999999998
145 1 13 15 -0.020273499999999996
146 1 13 16 0.074078
147 1 13 17 0.027980999999999995
148 1 13 18 -0.05108049999999999
149 1 13 19 -0.0366985
150 1 13 20 0.010934499999999998
151 1 14 15 -0.002326499999999999
152 1 14 16 0.020270499999999993
153 1 14 17 0.037599
154 1 14 18 0.006790000000000002
155 1 14 19 -0.068416
156 1 14 20 0.0019314999999999996
157 1 15 16 0.06496199999999999
158 1 15 17 0.042365
159 1 15 18 -0.005268
160 1 15 19 0.012342999999999998
161 1 15 20 0.013373999999999997
162 1 16 17 -0.07407799999999999
163 1 16 18 -0.010031
