t i j k u[t]=u_ijk
1 1 2 3 0.05669450000000001
2 1 2 4 0.041739000000000005
3 1 2 5 0.10938250000000001
4 1 2 6 0.05429000000000002
5 1 2 7 0.042408500000000016
6 1 2 8 0.07875950000000002
7 1 2 9 0.08539350000000001
8 1 2 10 0.10029450000000001
9 1 2 11 0.012100500000000016
10 1 2 12 0.02876550000000001
11 1 2 13 0.07735400000000002
12 1 2 14 0.06920850000000002
13 1 2 15 0.09789850000000001
14 1 2 16 0.047054000000000006
15 1 2 17 0.049046500000000014
16 1 2 18 0.139646
17 1 2 19 0.080088
18 1 2 20 0.10747400000000003
19 1 3 4 0.029770549999999996
20 1 3 5 -0.018788500000000003
21 1 3 6 -0.021980200000000005
22 1 3 7 -0.011714499999999997
23 1 3 8 -0.0454895
24 1 3 9 0.004623500000000002
25 1 3 10 0.056804999999999994
26 1 3 11 0.0092472
27 1 3 12 -0.0709415
28 1 3 13 -0.011962400000000002
29 1 3 14 0.06897980000000001
30 1 3 15 -0.018086500000000002
31 1 3 16 0.004403499999999999
32 1 3 17 0.007745000000000002
33 1 3 18 0.05465350000000001
34 1 3 19 0.0259405
35 1 3 20 0.024065
36 1 4 5 -0.003843000000000001
37 1 4 6 -0.022487500000000004
38 1 4 7 -0.0383285
39 1 4 8 0.031828999999999996
40 1 4 9 -0.026621000000000002
41 1 4 10 -0.019196500000000005
42 1 4 11 -0.07244850000000001
43 1 4 12 -0.0650555
44 1 4 13 -0.042235150000000006
45 1 4 14 0.012005500000000004
46 1 4 15 -0.0340815
47 1 4 16 -0.017678500000000003
48 1 4 17 0.0091555
49 1 4 18 0.03925050000000001
50 1 4 19 -0.006185000000000005
51 1 4 20 -0.015584999999999998
52 1 5 6 -0.020395000000000003
53 1 5 7 -0.0563959
54 1 5 8 -0.08063000000000001
55 1 5 9 -0.038466200000000006
56 1 5 10 0.028050500000000003
57 1 5 11 0.0005915000000000032
58 1 5 12 -0.083945
59 1 5 13 -0.053745
60 1 5 14 0.018499000000000005
61 1 5 15 -0.035666
62 1 5 16 -0.013018500000000002
63 1 5 17 0.006520999999999999
64 1 5 18 0.015748
65 1 5 19 -0.017781
66 1 5 20 -0.0040075
67 1 6 7 -0.009233700000000001
68 1 6 8 0.02731
69 1 6 9 0.0022015000000000025
70 1 6 10 0.069837
71 1 6 11 -0.020117000000000003
72 1 6 12 -0.027239499999999996
73 1 6 13 0.028872000000000002
74 1 6 14 0.071299
75 1 6 15 0.08463050000000001
76 1 6 16 0.07609450000000001
77 1 6 17 0.073927
78 1 6 18 0.06351850000000002
79 1 6 19 0.017314499999999997
80 1 6 20 0.043252500000000006
81 1 7 8 0.017272500000000007
82 1 7 9 -0.006938499999999998
83 1 7 10 0.044853000000000004
84 1 7 11 0.0277465
85 1 7 12 0.015160000000000002
86 1 7 13 -0.014565000000000002
87 1 7 14 0.030479500000000007
88 1 7 15 -0.0075740000000000035
89 1 7 16 -0.0023599999999999953
90 1 7 17 0.08302970000000001
91 1 7 18 0.09984399999999999
92 1 7 19 -0.015266000000000002
93 1 7 20 0.064879
94 1 8 9 0.012793000000000002
95 1 8 10 0.016944499999999998
96 1 8 11 -0.027612000000000005
97 1 8 12 -0.0344915
98 1 8 13 -0.034183000000000005
99 1 8 14 0.056905000000000004
100 1 8 15 0.0417085
101 1 8 16 0.023724
102 1 8 17 0.0277315
103 1 8 18 0.0710345
104 1 8 19 -0.011124999999999996
105 1 8 20 0.069438
106 1 9 10 0.0640515
107 1 9 11 0.014620475
108 1 9 12 0.009101999999999999
109 1 9 13 -0.002186500000000003
110 1 9 14 0.065105
111 1 9 15 -0.021031500000000005
112 1 9 16 0.0316665
113 1 9 17 0.05891100000000001
114 1 9 18 0.11118250000000002
115 1 9 19 0.033112
116 1 9 20 0.0749655
117 1 10 11 -0.003835
118 1 10 12 -0.016207999999999997
119 1 10 13 -0.03419599999999999
120 1 10 14 0.0022755000000000028
121 1 10 15 -0.04027
