l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 1.1045 0.6251927499999999 0.47930725000000013 0.0
2 1 3 0.31555 0.39225324999999983 -0.07670325 1.6653345369377348e-16
3 2 3 -0.61111 -0.23293949999999997 -0.3781705000000001 0.0
4 1 4 -0.2104 0.11907939999999995 -0.3294794000000001 1.3877787807814457e-16
5 2 4 -0.89735 -0.5061133499999999 -0.3912366500000002 1.1102230246251565e-16
6 3 4 -0.30268 -0.2731738499999999 -0.02950615000000002 -1.1102230246251565e-16
7 1 5 -0.55459 -0.42446470449999985 -0.13012529550000004 -1.1102230246251565e-16
8 2 5 -1.111 -1.0496574544999997 -0.06134254550000001 -2.220446049250313e-16
9 3 5 -1.0099 -0.8167179544999996 -0.1931820455 -4.440892098500626e-16
10 4 5 -1.0112 -0.5435441044999998 -0.46765589550000014 -2.220446049250313e-16
11 1 6 0.41768 0.07388404999999998 0.34379595 0.0
12 2 6 -0.3759 -0.5513086999999999 0.1754087 -1.1102230246251565e-16
13 3 6 -0.56707 -0.31836919999999985 -0.24870079999999997 -1.6653345369377348e-16
14 4 6 0.028242 -0.04519534999999997 0.07343735000000004 -6.938893903907228e-17
15 5 6 0.27179 0.4983487544999998 -0.22655875450000007 2.220446049250313e-16
16 1 7 -0.19262 0.17913534999999997 -0.37175535000000015 1.6653345369377348e-16
17 2 7 0.27694 -0.4460573999999998 0.7229974000000002 -3.885780586188048e-16
18 3 7 -0.39273 -0.21311789999999986 -0.17961210000000005 -1.1102230246251565e-16
19 4 7 0.16567 0.060055950000000025 0.10561405000000001 -2.7755575615628914e-17
20 5 7 0.38588 0.6036000544999998 -0.21772005450000007 3.3306690738754696e-16
21 6 7 -0.28084 0.10525129999999999 -0.3860913 5.551115123125783e-17
22 1 8 0.35905 0.009533509999999995 0.34951649 -2.7755575615628914e-17
23 2 8 -0.67563 -0.6156592399999998 -0.05997075999999999 -1.1102230246251565e-16
24 3 8 -0.90067 -0.38271973999999986 -0.5179502600000001 0.0
25 4 8 0.075733 -0.10954588999999995 0.18527889000000006 -1.1102230246251565e-16
26 5 8 -0.31252 0.43399821449999987 -0.7465182145000002 3.3306690738754696e-16
27 6 8 0.14266 -0.06435053999999998 0.20701054000000005 -5.551115123125783e-17
28 7 8 -0.77423 -0.16960183999999998 -0.6046281600000001 8.326672684688674e-17
29 1 9 0.23279 0.07047759999999997 0.1623124 2.7755575615628914e-17
30 2 9 -0.07612 -0.5547151499999998 0.47859515000000014 -3.3306690738754696e-16
31 3 9 -0.87737 -0.32177564999999986 -0.55559435 -1.1102230246251565e-16
32 4 9 -0.094978 -0.04860179999999997 -0.04637620000000002 -1.3877787807814457e-17
33 5 9 0.81443 0.4949423044999998 0.31948769549999995 2.220446049250313e-16
34 6 9 0.1599 -0.0034064500000000053 0.16330645000000005 -5.551115123125783e-17
35 7 9 -0.80859 -0.10865775 -0.6999322500000001 1.1102230246251565e-16
36 8 9 -0.48469 0.06094408999999998 -0.5456340900000001 8.326672684688674e-17
37 1 10 -0.23564 -0.25246121 0.01682121000000001 0.0
38 2 10 -0.82688 -0.8776539599999997 0.05077396000000006 -2.220446049250313e-16
39 3 10 -0.91134 -0.6447144599999998 -0.26662554000000005 -2.220446049250313e-16
40 4 10 -0.53602 -0.37154060999999994 -0.16447939000000006 -5.551115123125783e-17
41 5 10 0.33738 0.17200349449999988 0.16537650550000005 8.326672684688674e-17
42 6 10 -0.67803 -0.32634525999999997 -0.35168474000000016 1.1102230246251565e-16
43 7 10 -0.021752 -0.4315965599999999 0.40984455999999997 -5.551115123125783e-17
44 8 10 0.0035878 -0.26199471999999996 0.2655825200000001 -1.6653345369377348e-16
45 9 10 -0.34858 -0.3229388099999999 -0.025641190000000008 -1.1102230246251565e-16
46 1 11 -0.13147 -0.5532605999999998 0.42179060000000007 -3.3306690738754696e-16
47 2 11 -1.3734 -1.1784533499999996 -0.19494665 -2.220446049250313e-16
48 3 11 -0.66868 -0.9455138499999997 0.27683384999999994 -3.3306690738754696e-16
49 4 11 -1.1311 -0.6723399999999997 -0.4587600000000001 -2.220446049250313e-16
50 5 11 -0.26943 -0.12879589549999998 -0.14063410450000002 0.0
51 6 11 -1.0752 -0.6271446499999997 -0.44805535 -2.220446049250313e-16
52 7 11 0.23489 -0.7323959499999998 0.9672859500000004 -5.551115123125783e-16
53 8 11 -0.48308 -0.5627941099999998 0.07971411 -2.220446049250313e-16
54 9 11 -1.23 -0.6237381999999998 -0.6062618000000001 -1.1102230246251565e-16
55 10 11 -0.10911 -0.3007993899999999 0.19168939000000007 -1.6653345369377348e-16
56 1 12 0.031295 -0.4844084499999998 0.5157034500000001 -2.220446049250313e-16
57 2 12 -1.0805 -1.1096011999999997 0.0291012 -2.220446049250313e-16
58 3 12 -0.66432 -0.8766616999999997 0.21234170000000005 -4.440892098500626e-16
59 4 12 -0.71243 -0.6034878499999998 -0.10894215000000002 -2.220446049250313e-16
60 5 12 -0.43323 -0.05994374549999998 -0.37328625450000014 1.1102230246251565e-16
61 6 12 -0.52934 -0.5582924999999999 0.02895249999999997 -1.1102230246251565e-16
62 7 12 -0.24242 -0.6635437999999998 0.42112380000000016 -3.3306690738754696e-16
63 8 12 -0.88161 -0.4939419599999998 -0.38766803999999994 -2.7755575615628914e-16
64 9 12 -0.18172 -0.5548860499999998 0.37316605000000014 -3.3306690738754696e-16
65 10 12 0.063413 -0.23194723999999986 0.29536024 -1.3877787807814457e-16
66 11 12 0.33842 0.06885215 0.26956785000000005 -5.551115123125783e-17
67 1 13 0.30932 -0.5228963999999998 0.8322164000000002 -4.440892098500626e-16
68 2 13 -0.98228 -1.1480891499999997 0.16580914999999996 -4.440892098500626e-16
69 3 13 -0.36273 -0.9151496499999996 0.5524196500000002 -5.551115123125783e-16
70 4 13 -1.1773 -0.6419757999999998 -0.5353242000000001 -1.1102230246251565e-16
71 5 13 0.11483 -0.09843169549999992 0.21326169550000004 -1.249000902703301e-16
72 6 13 -0.080253 -0.5967804499999998 0.5165274500000001 -3.3306690738754696e-16
73 7 13 -1.8083 -0.7020317499999997 -1.1062682500000003 0.0
74 8 13 -0.44194 -0.5324299099999997 0.09048991000000003 -3.3306690738754696e-16
75 9 13 -0.56094 -0.5933739999999997 0.03243400000000001 -2.220446049250313e-16
76 10 13 0.40479 -0.2704351899999998 0.67522519 -2.220446049250313e-16
77 11 13 -0.20119 0.030364200000000063 -0.2315542000000001 2.7755575615628914e-17
78 12 13 -0.22409 -0.03848794999999994 -0.18560205000000002 -5.551115123125783e-17
79 1 14 -0.54607 -0.5516384499999998 0.00556844999999993 -2.220446049250313e-16
80 2 14 -1.9906 -1.1768311999999996 -0.8137688000000001 -2.220446049250313e-16
81 3 14 -0.15828 -0.9438916999999996 0.7856117000000002 -6.661338147750939e-16
82 4 14 -0.31565 -0.6707178499999997 0.3550678500000001 -3.3306690738754696e-16
83 5 14 0.14156 -0.12717374549999994 0.2687337455 -8.326672684688674e-17
84 6 14 -1.0047 -0.6255224999999998 -0.37917749999999995 -2.220446049250313e-16
85 7 14 -1.1264 -0.7307737999999997 -0.3956262000000002 -2.220446049250313e-16
86 8 14 -0.3642 -0.5611719599999998 0.19697195999999997 -2.220446049250313e-16
87 9 14 -0.073385 -0.6221160499999998 0.5487310500000001 -3.3306690738754696e-16
88 10 14 -0.67026 -0.2991772399999998 -0.3710827600000001 -5.551115123125783e-17
89 11 14 0.49266 0.0016221500000000444 0.4910378500000001 -1.6653345369377348e-16
90 12 14 0.28765 -0.06722999999999996 0.35488000000000014 -1.6653345369377348e-16
91 13 14 -0.10264 -0.02874205000000002 -0.07389794999999999 1.3877787807814457e-17
92 1 15 -0.64429 -0.37558594999999984 -0.2687040500000001 -1.1102230246251565e-16
93 2 15 -0.92199 -1.0007786999999997 0.07878870000000004 -4.440892098500626e-16
94 3 15 -0.98163 -0.7678391999999996 -0.21379080000000003 -3.3306690738754696e-16
95 4 15 -0.43298 -0.4946653499999998 0.06168535000000005 -2.220446049250313e-16
96 5 15 0.098647 0.04887875450000001 0.0497682455 -1.3877787807814457e-17
97 6 15 0.059599 -0.4494699999999998 0.5090690000000001 -2.7755575615628914e-16
98 7 15 -0.5632 -0.5547212999999998 -0.008478700000000013 -2.220446049250313e-16
99 8 15 -0.24944 -0.38511945999999986 0.13567946000000003 -1.6653345369377348e-16
100 9 15 -0.82237 -0.4460635499999998 -0.3763064500000002 -5.551115123125783e-17
101 10 15 -0.1268 -0.12312473999999987 -0.0036752600000000205 -1.1102230246251565e-16
102 11 15 0.95345 0.17767465 0.7757753500000002 -1.6653345369377348e-16
103 12 15 -0.61162 0.10882249999999999 -0.7204425000000002 1.6653345369377348e-16
104 13 15 0.27138 0.14731044999999993 0.12406955000000003 5.551115123125783e-17
105 14 15 0.44673 0.17605249999999995 0.2706775000000001 -5.551115123125783e-17
106 1 16 -0.27122 -0.5371309454999997 0.26591094550000005 -3.3306690738754696e-16
107 2 16 -1.5488 -1.1623236954999996 -0.38647630450000003 -4.440892098500626e-16
108 3 16 -0.75455 -0.9293841954999996 0.17483419549999996 -3.3306690738754696e-16
109 4 16 -0.7466 -0.6562103454999997 -0.09038965450000006 -3.3306690738754696e-16
110 5 16 0.00091809 -0.11266624099999994 0.11358433100000001 -6.938893903907228e-17
111 6 16 -0.31831 -0.6110149954999997 0.29270499550000006 -3.3306690738754696e-16
112 7 16 -1.136 -0.7162662954999998 -0.41973370449999997 -1.1102230246251565e-16
113 8 16 -0.68368 -0.5466644554999998 -0.13701554449999997 -2.220446049250313e-16
114 9 16 -0.41191 -0.6076085454999998 0.19569854550000004 -2.220446049250313e-16
115 10 16 -0.014008 -0.28466973549999985 0.2706617355 -1.6653345369377348e-16
116 11 16 -0.087093 0.016129654500000035 -0.10322265450000004 0.0
117 12 16 0.75249 -0.052722495499999966 0.8052124955000002 -2.220446049250313e-16
118 13 16 0.28195 -0.014234545500000029 0.29618454550000006 -5.551115123125783e-17
119 14 16 -0.083761 0.01450750449999999 -0.09826850450000003 4.163336342344337e-17
120 15 16 -0.57544 -0.16154499549999995 -0.41389500450000005 5.551115123125783e-17
121 1 17 -0.86594 -0.4920030499999998 -0.37393695000000005 -2.220446049250313e-16
122 2 17 -0.91912 -1.1171957999999995 0.19807579999999997 -4.440892098500626e-16
123 3 17 -1.7235 -0.8842562999999997 -0.8392437000000003 -1.1102230246251565e-16
124 4 17 -0.45509 -0.6110824499999997 0.15599245000000003 -3.3306690738754696e-16
125 5 17 -0.019616 -0.06753834549999993 0.04792234550000002 -8.326672684688674e-17
126 6 17 -0.15678 -0.5658870999999998 0.4091071000000001 -3.3306690738754696e-16
127 7 17 -0.43232 -0.6711383999999998 0.23881840000000013 -3.3306690738754696e-16
128 8 17 -1.3904 -0.5015365599999998 -0.8888634400000003 0.0
129 9 17 -0.61245 -0.5624806499999997 -0.049969350000000044 -3.3306690738754696e-16
130 10 17 -0.51765 -0.2395418399999998 -0.2781081600000001 -1.3877787807814457e-16
131 11 17 0.25951 0.06125755000000005 0.1982524500000001 -1.3877787807814457e-16
132 12 17 -0.31619 -0.007594599999999951 -0.3085954000000001 0.0
133 13 17 -0.3034 0.030893349999999986 -0.3342933500000001 1.1102230246251565e-16
134 14 17 0.50681 0.059635400000000005 0.4471746000000001 -1.1102230246251565e-16
135 15 17 0.91954 -0.11641709999999994 1.0359571 -1.1102230246251565e-16
136 16 17 0.27156 0.045127895500000015 0.22643210450000018 -1.6653345369377348e-16
137 1 18 -1.9283 -0.7278522499999998 -1.2004477500000001 0.0
138 2 18 -1.1028 -1.3530449999999996 0.2502450000000001 -4.440892098500626e-16
139 3 18 -0.74949 -1.1201054999999998 0.37061550000000015 -4.440892098500626e-16
140 4 18 -0.68926 -0.8469316499999997 0.15767165 -2.220446049250313e-16
141 5 18 -0.38984 -0.30338754549999997 -0.08645245450000005 0.0
142 6 18 -1.522 -0.8017362999999997 -0.7202637000000003 0.0
143 7 18 -0.16156 -0.9069875999999998 0.7454276 -2.220446049250313e-16
144 8 18 -0.71851 -0.7373857599999998 0.01887576000000004 -2.220446049250313e-16
145 9 18 -0.81595 -0.7983298499999998 -0.01762014999999998 -2.220446049250313e-16
146 10 18 -1.0204 -0.4753910399999999 -0.5450089600000001 0.0
147 11 18 -0.77894 -0.17459165 -0.6043483500000001 1.1102230246251565e-16
148 12 18 0.5733 -0.2434438 0.8167438 0.0
149 13 18 0.28473 -0.20495585000000005 0.4896858500000001 -5.551115123125783e-17
150 14 18 0.31501 -0.17621380000000003 0.4912238000000001 -5.551115123125783e-17
151 15 18 -0.68672 -0.3522663 -0.33445370000000013 1.1102230246251565e-16
152 16 18 0.45196 -0.19072130450000002 0.6426813045 -5.551115123125783e-17
153 17 18 -0.38563 -0.23584920000000004 -0.1497808 5.551115123125783e-17
154 1 19 -1.0742 -0.6545162499999997 -0.41968375000000024 -1.1102230246251565e-16
155 2 19 -0.38244 -1.2797089999999995 0.8972690000000002 -6.661338147750939e-16
156 3 19 -0.65233 -1.0467694999999995 0.39443950000000016 -6.661338147750939e-16
157 4 19 -0.72181 -0.7735956499999996 0.05178565000000003 -3.3306690738754696e-16
158 5 19 -0.14423 -0.2300515454999998 0.08582154550000003 -2.220446049250313e-16
159 6 19 -0.59921 -0.7284002999999997 0.1291903 -3.3306690738754696e-16
160 7 19 -0.62199 -0.8336515999999996 0.2116616 -4.440892098500626e-16
161 8 19 -1.2016 -0.6640497599999996 -0.5375502400000001 -3.3306690738754696e-16
162 9 19 -0.87569 -0.7249938499999996 -0.15069615000000003 -3.3306690738754696e-16
163 10 19 -0.14532 -0.4020550399999997 0.2567350400000001 -3.885780586188048e-16
164 11 19 -0.71319 -0.10125564999999981 -0.6119343500000002 0.0
165 12 19 0.53342 -0.1701077999999998 0.7035278000000001 -3.3306690738754696e-16
166 13 19 0.5027 -0.13161984999999987 0.6343198500000001 -2.220446049250313e-16
167 14 19 -0.46512 -0.10287779999999985 -0.36224220000000007 -5.551115123125783e-17
168 15 19 -0.56953 -0.2789302999999998 -0.2905997 -1.6653345369377348e-16
169 16 19 -0.76352 -0.11738530449999984 -0.6461346955000001 0.0
170 17 19 -0.65284 -0.16251319999999986 -0.49032680000000023 1.1102230246251565e-16
171 18 19 0.20358 0.07333600000000018 0.13024400000000003 -1.942890293094024e-16
172 1 20 -0.44717 -0.22506264999999995 -0.22210735000000006 0.0
173 2 20 -1.1321 -0.8502553999999998 -0.28184460000000017 -2.220446049250313e-16
174 3 20 -0.79508 -0.6173158999999998 -0.17776410000000004 -1.1102230246251565e-16
175 4 20 -0.36897 -0.34414204999999987 -0.02482795 -1.6653345369377348e-16
176 5 20 -0.12569 0.1994020544999999 -0.3250920545 1.1102230246251565e-16
177 6 20 -0.15216 -0.2989466999999999 0.14678670000000005 -1.1102230246251565e-16
178 7 20 -0.49026 -0.4041979999999999 -0.08606199999999996 -1.1102230246251565e-16
179 8 20 0.28756 -0.23459615999999994 0.5221561600000001 -1.6653345369377348e-16
180 9 20 -0.94291 -0.2955402499999999 -0.64736975 -1.6653345369377348e-16
181 10 20 -0.36443 0.027398560000000023 -0.39182856000000016 1.5959455978986625e-16
182 11 20 0.23328 0.3281979499999999 -0.09491795000000006 1.6653345369377348e-16
183 12 20 0.069042 0.2593457999999999 -0.1903038 1.1102230246251565e-16
184 13 20 0.1814 0.29783374999999984 -0.11643375 1.6653345369377348e-16
185 14 20 0.55106 0.32657579999999986 0.22448420000000008 5.551115123125783e-17
186 15 20 0.56763 0.1505232999999999 0.41710670000000005 2.7755575615628914e-17
187 16 20 0.85488 0.31206829549999987 0.5428117045 5.551115123125783e-17
188 17 20 0.79177 0.26694039999999986 0.5248296 1.1102230246251565e-16
189 18 20 0.69734 0.5027895999999998 0.19455040000000007 0.0
190 19 20 0.41528 0.4294535999999997 -0.014173599999999963 2.220446049250313e-16
