l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 -0.33364 -1.226163666666667 0.8925236666666666 4.440892098500626e-16
2 1 3 -1.3227 -0.944113666666667 -0.37858633333333347 4.440892098500626e-16
3 2 3 0.69191 0.2820500000000001 0.40986 -5.551115123125783e-17
4 1 4 -0.70129 -0.6712504166666668 -0.030039583333333293 2.220446049250313e-16
5 2 4 0.11212 0.5549132500000001 -0.44279325 -1.1102230246251565e-16
6 3 4 0.70646 0.27286325000000006 0.4335967499999999 0.0
7 1 5 0.41601 -0.5129617277777778 0.9289717277777777 1.1102230246251565e-16
8 2 5 0.81694 0.7132019388888892 0.10373806111111111 -3.3306690738754696e-16
9 3 5 0.30623 0.4311519388888891 -0.12492193888888888 -2.220446049250313e-16
10 4 5 -0.53896 0.158288688888889 -0.6972486888888889 -8.326672684688674e-17
11 1 6 -0.96826 -0.5397435555555558 -0.42851644444444453 3.3306690738754696e-16
12 2 6 0.96612 0.6864201111111112 0.27969988888888886 -1.1102230246251565e-16
13 3 6 0.49879 0.4043701111111112 0.09441988888888891 -1.1102230246251565e-16
14 4 6 0.031303 0.13150686111111112 -0.10020386111111113 0.0
15 5 6 -0.13246 -0.026781827777777878 -0.10567817222222224 1.249000902703301e-16
16 1 7 -1.0658 -1.3202405555555559 0.25444055555555545 4.440892098500626e-16
17 2 7 0.12753 -0.09407688888888882 0.2216068888888889 -8.326672684688674e-17
18 3 7 -1.3087 -0.3761268888888889 -0.9325731111111112 1.1102230246251565e-16
19 4 7 0.16401 -0.648990138888889 0.8130001388888889 1.1102230246251565e-16
20 5 7 -0.95051 -0.807278827777778 -0.1432311722222222 2.220446049250313e-16
21 6 7 -0.77688 -0.7804970000000001 0.0036169999999999883 1.1102230246251565e-16
22 1 8 -0.16965 -1.0154927222222225 0.8458427222222221 4.440892098500626e-16
23 2 8 -0.57745 0.2106709444444445 -0.7881209444444445 -5.551115123125783e-17
24 3 8 0.10275 -0.07137905555555557 0.17412905555555552 4.163336342344337e-17
25 4 8 -0.40181 -0.3442423055555556 -0.05756769444444445 5.551115123125783e-17
26 5 8 0.23364 -0.5025309944444446 0.7361709944444444 1.1102230246251565e-16
27 6 8 -0.24241 -0.4757491666666668 0.23333916666666665 1.1102230246251565e-16
28 7 8 0.47922 0.30474783333333333 0.17447216666666668 0.0
29 1 9 -1.8844 -0.8644400000000003 -1.0199600000000002 4.440892098500626e-16
30 2 9 1.255 0.3617236666666667 0.8932763333333332 -5.551115123125783e-17
31 3 9 0.093532 0.07967366666666664 0.01385833333333337 -1.3877787807814457e-17
32 4 9 0.4199 -0.19318958333333344 0.6130895833333334 2.7755575615628914e-17
33 5 9 -0.074847 -0.35147827222222244 0.2766312722222222 2.220446049250313e-16
34 6 9 0.33874 -0.32469644444444457 0.6634364444444445 5.551115123125783e-17
35 7 9 1.4405 0.45580055555555554 0.9846994444444442 1.1102230246251565e-16
36 8 9 1.1024 0.1510527222222222 0.9513472777777777 1.1102230246251565e-16
