t i j k u[t]=u_ijk
1 1 2 3 -0.005023999999999988
2 1 2 4 0.01101900000000001
3 1 2 5 0.0180475
4 1 2 6 0.03373295
5 1 2 7 0.014253499999999999
6 1 2 8 0.016655999999999994
7 1 2 9 0.014443999999999999
8 1 2 10 0.05110199999999999
9 1 2 11 -0.0106975
10 1 2 12 -0.00970949999999999
11 1 2 13 0.006907500000000009
12 1 2 14 0.020815500000000015
13 1 2 15 0.04333349999999999
14 1 2 16 0.009035000000000001
15 1 2 17 0.05052000000000001
16 1 2 18 0.05135999999999999
17 1 2 19 0.018589000000000005
18 1 2 20 0.048534999999999995
19 1 3 4 0.02051894999999999
20 1 3 5 -0.0084385
21 1 3 6 -0.007897299999999998
22 1 3 7 -0.021780499999999994
23 1 3 8 -0.05166699999999998
24 1 3 9 -0.03319699999999999
25 1 3 10 0.044531699999999994
26 1 3 11 0.0012060000000000011
27 1 3 12 -0.021163999999999995
28 1 3 13 -0.016020499999999997
29 1 3 14 0.03986849999999998
30 1 3 15 0.008966499999999997
31 1 3 16 0.0010829999999999948
32 1 3 17 0.0032089999999999944
33 1 3 18 0.036931
34 1 3 19 0.008128999999999996
35 1 3 20 0.021683
36 1 4 5 -0.002633700000000002
37 1 4 6 -0.019239999999999997
38 1 4 7 -0.016182499999999995
39 1 4 8 0.005949
40 1 4 9 -0.03396249999999999
41 1 4 10 -0.012061499999999996
42 1 4 11 -0.07112649999999998
43 1 4 12 -0.06495099999999998
44 1 4 13 -0.06144199999999998
45 1 4 14 0.018331499999999994
46 1 4 15 -0.02237449999999999
47 1 4 16 -0.044787499999999994
48 1 4 17 0.013829499999999998
49 1 4 18 0.031546999999999985
50 1 4 19 -0.0187045
51 1 4 20 -0.000615500000000002
52 1 5 6 -0.017901999999999998
53 1 5 7 -0.03590749999999999
54 1 5 8 -0.040517499999999984
55 1 5 9 -0.02804849999999999
56 1 5 10 0.009760999999999999
57 1 5 11 0.008346499999999998
58 1 5 12 -0.04244199999999999
59 1 5 13 -0.04437399999999998
60 1 5 14 0.014630999999999996
61 1 5 15 -0.005577499999999995
62 1 5 16 -0.029220499999999993
63 1 5 17 0.026692999999999995
64 1 5 18 0.006018499999999992
65 1 5 19 0.006332999999999998
66 1 5 20 0.010991499999999996
67 1 6 7 0.010144599999999997
68 1 6 8 -0.004712999999999999
69 1 6 9 -0.015953999999999996
70 1 6 10 0.053618649999999976
71 1 6 11 -0.022098999999999997
72 1 6 12 -0.010701499999999997
73 1 6 13 0.004354999999999998
74 1 6 14 0.02108999999999999
75 1 6 15 0.03916149999999999
76 1 6 16 0.03481391499999999
77 1 6 17 0.056351499999999985
78 1 6 18 0.032838999999999986
79 1 6 19 0.009491000000000003
80 1 6 20 0.03920649999999999
81 1 7 8 -0.021084999999999993
82 1 7 9 -0.02454049999999999
83 1 7 10 0.04291354999999998
84 1 7 11 0.004488499999999997
85 1 7 12 -0.006114999999999998
86 1 7 13 -0.030228999999999992
87 1 7 14 0.024496
88 1 7 15 0.0029210000000000004
89 1 7 16 -0.017626999999999993
90 1 7 17 0.06494899999999999
91 1 7 18 0.06355999999999999
92 1 7 19 -0.013115499999999999
93 1 7 20 0.04867949999999999
94 1 8 9 -0.004187999999999999
95 1 8 10 0.03906619999999999
96 1 8 11 -0.0065689999999999985
97 1 8 12 -0.023223999999999995
98 1 8 13 -0.009718499999999996
99 1 8 14 0.05251739999999998
100 1 8 15 0.036570649999999996
101 1 8 16 -9.699999999999984e-5
102 1 8 17 0.014960999999999988
103 1 8 18 0.059086499999999986
104 1 8 19 -0.0011325000000000026
105 1 8 20 0.0756795
106 1 9 10 0.043883499999999985
107 1 9 11 0.0018635000000000008
108 1 9 12 0.015554949999999996
109 1 9 13 -0.03996499999999999
110 1 9 14 0.05077149999999998
111 1 9 15 0.025820499999999993
112 1 9 16 0.024589499999999993
113 1 9 17 0.06096999999999998
114 1 9 18 0.068741
115 1 9 19 0.021846999999999995
116 1 9 20 0.054812499999999986
117 1 10 11 -0.042774499999999986
118 1 10 12 -0.04240624999999999
119 1 10 13 -0.016601499999999998
120 1 10 14 -0.009634499999999995
121 1 10 15 -0.02495899999999999
122 1 10 16 -0.018036999999999994
123 1 10 17 0.0026425000000000025
124 1 10 18 0.0038564999999999975
125 1 10 19 -0.015360999999999994
126 1 10 20 -0.013035499999999995
127 1 11 12 -0.016461349999999996
128 1 11 13 -0.036377499999999986
129 1 11 14 0.03384349999999999
130 1 11 15 0.026250999999999993
131 1 11 16 0.008537584999999999
132 1 11 17 0.059185089999999996
133 1 11 18 0.04937249999999999
134 1 11 19 0.006534999999999997
135 1 11 20 0.03277349999999999
136 1 12 13 -0.038827499999999994
137 1 12 14 0.04940394999999999
138 1 12 15 0.0144795
139 1 12 16 0.018304799999999993
140 1 12 17 0.03948449999999999
141 1 12 18 0.07313174999999998
142 1 12 19 0.03491219999999999
143 1 12 20 0.052368999999999985
144 1 13 14 0.07042199999999997
145 1 13 15 0.06212899999999998
146 1 13 16 0.04420649999999999
147 1 13 17 0.06889799999999997
148 1 13 18 0.07869399999999997
149 1 13 19 0.034588999999999995
150 1 13 20 0.05531299999999997
151 1 14 15 -0.020976599999999995
152 1 14 16 -0.058481999999999985
153 1 14 17 0.004658499999999998
154 1 14 18 0.01724144999999999
155 1 14 19 -0.04052099999999999
156 1 14 20 0.021519499999999993
157 1 15 16 -0.03871149999999999
158 1 15 17 0.04775049999999998
159 1 15 18 0.02602199999999999
160 1 15 19 -0.007311500000000003
161 1 15 20 0.017765499999999993
162 1 16 17 0.051078274999999985
163 1 16 18 0.06058249999999998
164 1 16 19 -0.006452499999999998
165 1 16 20 0.03026549999999999
166 1 17 18 -0.006641900000000002
167 1 17 19 -0.07180599999999998
168 1 17 20 -0.008989899999999999
169 1 18 19 -0.02758374999999999
170 1 18 20 0.0016125000000000024
171 1 19 20 0.0060220000000000004
172 2 3 4 0.004475950000000001
173 2 3 5 -0.03150999999999998
174 2 3 6 -0.04665424999999999
175 2 3 7 -0.04105799999999998
176 2 3 8 -0.07334699999999997
177 2 3 9 -0.05266499999999998
178 2 3 10 -0.01159429999999999
179 2 3 11 0.006879500000000009
180 2 3 12 -0.016478499999999993
181 2 3 13 -0.027951999999999994
182 2 3 14 0.014028999999999998
183 2 3 15 -0.03939099999999999
184 2 3 16 -0.01297599999999999
185 2 3 17 -0.052334999999999986
186 2 3 18 -0.019452999999999995
187 2 3 19 -0.015483999999999994
188 2 3 20 -0.03187599999999998
189 2 4 5 -0.009662199999999992
190 2 4 6 -0.04195394999999998
191 2 4 7 -0.01941699999999999
192 2 4 8 0.00031200000000000666
193 2 4 9 -0.03738749999999999
194 2 4 10 -0.05214449999999998
195 2 4 11 -0.049409999999999975
