t i j k u[t]=u_ijk
1 1 2 3 -0.014373000000000006
2 1 2 4 0.0010148499999999981
3 1 2 5 0.04771850000000001
4 1 2 6 0.030778500000000007
5 1 2 7 -0.001799499999999999
6 1 2 8 0.07413900000000002
7 1 2 9 0.004746499999999999
8 1 2 10 -0.02916250000000001
9 1 2 11 -0.07063550000000003
10 1 2 12 -0.0018230000000000004
11 1 2 13 0.022094500000000006
12 1 2 14 0.03226900000000001
13 1 2 15 -0.003042500000000001
14 1 2 16 -0.04696350000000001
15 1 2 17 -0.014793100000000005
16 1 2 18 -0.004794500000000003
17 1 2 19 -0.02025240000000001
18 1 2 20 -0.003261000000000001
19 1 3 4 0.04329205000000001
20 1 3 5 0.04362050000000001
21 1 3 6 -0.007236
22 1 3 7 -0.013640500000000005
23 1 3 8 0.07961850000000002
24 1 3 9 -0.006570000000000006
25 1 3 10 0.03838990000000002
26 1 3 11 0.013390000000000006
27 1 3 12 0.007968000000000012
28 1 3 13 0.016863500000000007
29 1 3 14 0.09267500000000002
30 1 3 15 0.01721050000000001
31 1 3 16 -0.032781000000000005
32 1 3 17 0.043129000000000015
33 1 3 18 0.021798150000000006
34 1 3 19 -0.024857900000000006
35 1 3 20 0.05306348500000003
36 1 4 5 0.017183300000000006
37 1 4 6 -0.0046402
38 1 4 7 0.005367500000000004
39 1 4 8 0.01976550000000001
40 1 4 9 -0.04901150000000001
41 1 4 10 -0.0088685
42 1 4 11 -0.0097465
43 1 4 12 0.014732000000000006
44 1 4 13 -0.021905500000000005
45 1 4 14 0.08192700000000001
46 1 4 15 0.009524000000000005
47 1 4 16 0.0004074999999999997
48 1 4 17 -0.0086134
49 1 4 18 -0.022822500000000003
50 1 4 19 -0.00039839999999999884
51 1 4 20 0.024791000000000007
52 1 5 6 0.011999500000000005
53 1 5 7 0.0011410000000000036
54 1 5 8 0.05021850000000001
55 1 5 9 -0.05463400000000002
56 1 5 10 -0.07710550000000002
57 1 5 11 -0.008970000000000002
58 1 5 12 0.0012935000000000021
59 1 5 13 -0.0025170000000000006
60 1 5 14 0.026670500000000007
61 1 5 15 0.008127500000000005
62 1 5 16 -0.02499850000000001
63 1 5 17 -0.020550000000000006
64 1 5 18 -0.019115
65 1 5 19 -0.016172900000000007
66 1 5 20 -0.03845050000000001
67 1 6 7 0.006816500000000005
68 1 6 8 0.05861680000000001
69 1 6 9 -0.04677650000000001
70 1 6 10 0.001982000000000001
71 1 6 11 0.0014164999999999987
72 1 6 12 -0.060422500000000025
73 1 6 13 0.003819500000000001
74 1 6 14 0.09851050000000003
75 1 6 15 -0.016815000000000004
76 1 6 16 -0.040977500000000014
77 1 6 17 -0.07436750000000002
78 1 6 18 -0.07045800000000002
79 1 6 19 -0.007397400000000001
80 1 6 20 0.015611400000000006
81 1 7 8 0.09957300000000004
82 1 7 9 -0.06613350000000003
83 1 7 10 0.06178200000000003
84 1 7 11 0.010665000000000003
85 1 7 12 0.05164600000000002
86 1 7 13 -0.025810000000000007
87 1 7 14 0.07924050000000003
88 1 7 15 0.0010604999999999979
89 1 7 16 -0.028250000000000008
90 1 7 17 0.008177000000000002
91 1 7 18 -0.047840500000000015
92 1 7 19 0.0038801000000000018
93 1 7 20 0.012531500000000004
94 1 8 9 -0.11647900000000005
95 1 8 10 -0.08513000000000001
96 1 8 11 -0.09279745000000003
97 1 8 12 -0.05204900000000002
98 1 8 13 -0.06013600000000003
99 1 8 14 0.005536499999999997
100 1 8 15 -0.06394650000000002
101 1 8 16 -0.11027900000000006
102 1 8 17 -0.03683850000000001
103 1 8 18 -0.08364940000000004
104 1 8 19 -0.053730900000000026
105 1 8 20 -0.11227150000000002
106 1 9 10 0.12294950000000003
107 1 9 11 0.043856140000000016
108 1 9 12 0.024517500000000022
109 1 9 13 0.02503800000000002
110 1 9 14 0.05346000000000002
111 1 9 15 -0.04733249999999999
112 1 9 16 -0.010922999999999997
113 1 9 17 -0.02249750000000001
114 1 9 18 -0.0119265
115 1 9 19 0.07188860000000004
116 1 9 20 0.04922850000000003
117 1 10 11 -0.09191900000000001
118 1 10 12 -0.005755000000000001
119 1 10 13 -0.027684000000000014
120 1 10 14 0.11129200000000003
121 1 10 15 0.058434500000000014
122 1 10 16 -0.04379050000000002
123 1 10 17 0.015671000000000004
124 1 10 18 0.0080845
125 1 10 19 0.0030831000000000005
126 1 10 20 0.026622500000000007
127 1 11 12 0.03595950000000001
128 1 11 13 0.0071625
129 1 11 14 0.08716800000000002
130 1 11 15 0.02545500000000001
131 1 11 16 -0.003479500000000001
132 1 11 17 -0.018332000000000005
133 1 11 18 0.004139500000000002
134 1 11 19 -0.012413400000000002
135 1 11 20 -0.023682000000000005
136 1 12 13 -0.012085000000000005
137 1 12 14 0.07147650000000001
138 1 12 15 -0.04295400000000001
139 1 12 16 -0.02499750000000001
140 1 12 17 -0.029670000000000012
141 1 12 18 -0.023287500000000006
142 1 12 19 -0.04834890000000002
143 1 12 20 -0.012193500000000003
144 1 13 14 0.018497999999999997
145 1 13 15 0.006407500000000004
146 1 13 16 0.02378650000000001
147 1 13 17 -0.04653300000000001
148 1 13 18 0.028612000000000016
149 1 13 19 -0.0050304
150 1 13 20 0.035670000000000014
151 1 14 15 -0.011142499999999993
152 1 14 16 -0.09608800000000002
153 1 14 17 -0.049846500000000016
154 1 14 18 -0.07590550000000003
155 1 14 19 -0.12772990000000004
