t i j k u[t]=u_ijk
1 1 2 3 0.10345035000000001
2 1 2 4 0.013706699999999999
3 1 2 5 0.02407535
4 1 2 6 -0.024104150000000005
5 1 2 7 -0.02530165
6 1 2 8 -0.018729649999999997
7 1 2 9 -0.004002149999999999
8 1 2 10 0.05530835
9 1 2 11 0.020034850000000014
10 1 2 12 0.09291184999999999
11 1 2 13 -0.0025646500000000017
12 1 2 14 0.00859235000000001
13 1 2 15 0.06622685
14 1 2 16 0.04198385
15 1 2 17 -0.019980149999999988
16 1 2 18 0.043024849999999996
17 1 2 19 -0.04794165
18 1 2 20 0.00636985
19 1 3 4 -0.014567150000000006
20 1 3 5 -0.08003450000000001
21 1 3 6 -0.011682499999999995
22 1 3 7 -0.004001499999999996
23 1 3 8 -0.0348735
24 1 3 9 -0.061188
25 1 3 10 -0.037980999999999994
26 1 3 11 0.013484
27 1 3 12 0.0458145
28 1 3 13 -0.0401475
29 1 3 14 -0.013880999999999998
30 1 3 15 -0.0162705
31 1 3 16 -0.032981
32 1 3 17 -0.021765499999999993
33 1 3 18 0.028347999999999995
34 1 3 19 -0.030993
35 1 3 20 0.0389
36 1 4 5 0.025966149999999997
37 1 4 6 -0.06834385000000001
38 1 4 7 -0.03221685
39 1 4 8 0.044884299999999995
40 1 4 9 -0.02639535
41 1 4 10 0.010809149999999998
42 1 4 11 0.020343649999999998
43 1 4 12 0.028625150000000005
44 1 4 13 0.013443649999999998
45 1 4 14 -0.01949835
46 1 4 15 0.04792965
47 1 4 16 -0.014493850000000004
48 1 4 17 -0.022529350000000004
49 1 4 18 0.05639815000000001
50 1 4 19 0.010990499999999999
51 1 4 20 0.024690150000000004
52 1 5 6 -0.028178999999999996
53 1 5 7 -0.008043000000000002
54 1 5 8 -0.0019075000000000008
55 1 5 9 -0.044349
56 1 5 10 0.0185535
57 1 5 11 0.022909
58 1 5 12 0.0747665
59 1 5 13 0.0017095
60 1 5 14 -0.035756500000000004
61 1 5 15 0.029208
62 1 5 16 0.0117225
63 1 5 17 0.007027
64 1 5 18 0.043225
65 1 5 19 -0.024242
66 1 5 20 0.011374
67 1 6 7 0.071202
68 1 6 8 0.03900800000000001
69 1 6 9 0.028106000000000003
70 1 6 10 0.10074549999999999
71 1 6 11 0.0417495
72 1 6 12 0.05928050000000001
73 1 6 13 0.059975999999999995
74 1 6 14 0.025541000000000005
75 1 6 15 0.017834
76 1 6 16 0.005888999999999999
77 1 6 17 0.0220075
78 1 6 18 0.09384400000000001
79 1 6 19 0.0729785
80 1 6 20 0.05058000000000001
81 1 7 8 0.042375
82 1 7 9 0.009270000000000006
83 1 7 10 0.055985999999999994
84 1 7 11 -0.007084499999999999
85 1 7 12 0.0713555
86 1 7 13 0.026994499999999998
87 1 7 14 -0.002256099999999999
88 1 7 15 0.038038499999999996
89 1 7 16 -0.042600000000000006
90 1 7 17 0.005321500000000001
91 1 7 18 0.09170099999999999
92 1 7 19 -0.047767000000000004
93 1 7 20 0.0028785000000000004
94 1 8 9 -0.0415445
95 1 8 10 -0.0009565000000000017
96 1 8 11 0.005992999999999998
97 1 8 12 0.07825
98 1 8 13 -0.017730500000000003
99 1 8 14 -0.030073550000000008
100 1 8 15 0.015611500000000002
101 1 8 16 -0.060380500000000004
102 1 8 17 -0.017198500000000005
103 1 8 18 -0.008114000000000005
104 1 8 19 0.0033279999999999976
105 1 8 20 0.054246499999999996
106 1 9 10 0.06086099999999999
107 1 9 11 0.010919
108 1 9 12 0.07880749999999999
109 1 9 13 0.0024804999999999966
110 1 9 14 0.034796
111 1 9 15 0.03992565
112 1 9 16 0.104441
113 1 9 17 0.024296
114 1 9 18 0.08613615000000001
115 1 9 19 0.043464
116 1 9 20 0.043425000000000005
117 1 10 11 -0.027217500000000002
118 1 10 12 -0.0377965
119 1 10 13 -0.024226
120 1 10 14 -0.0378845
121 1 10 15 -0.010033499999999999
122 1 10 16 -0.0493055
123 1 10 17 -0.0115265
124 1 10 18 -0.008721499999999993
125 1 10 19 -0.050646000000000004
126 1 10 20 0.012473000000000003
127 1 11 12 0.0998255
128 1 11 13 -0.058887
129 1 11 14 0.005973000000000001
130 1 11 15 0.010097
131 1 11 16 -0.009002999999999988
132 1 11 17 -0.007683499999999999
133 1 11 18 0.0675385
134 1 11 19 0.0397585
135 1 11 20 0.07379500000000001
136 1 12 13 -0.0296115
137 1 12 14 -0.0360655
138 1 12 15 -0.05401249999999999
139 1 12 16 -0.075991
140 1 12 17 -0.084165
141 1 12 18 0.0423635
142 1 12 19 -0.041374850000000005
143 1 12 20 0.0082155
144 1 13 14 -0.0096685
145 1 13 15 0.022315
146 1 13 16 0.028203500000000003
147 1 13 17 0.009012000000000003
148 1 13 18 0.04258555
149 1 13 19 -0.035067499999999995
150 1 13 20 0.0607065
151 1 14 15 0.0202735
152 1 14 16 0.022713
153 1 14 17 -0.0248671
154 1 14 18 0.10396999999999999
155 1 14 19 -0.032556
156 1 14 20 0.030307000000000004
157 1 15 16 -0.0322185
158 1 15 17 -0.024222499999999998
159 1 15 18 0.04747635000000001
160 1 15 19 -0.01198635
161 1 15 20 0.0197705
162 1 16 17 -0.02778505
163 1 16 18 0.04315
164 1 16 19 0.012227499999999999
