t i j k u[t]=u_ijk
1 1 2 3 -0.0006173333333333331
2 1 2 4 -0.002041666666666667
3 1 2 5 -0.04347436666666667
4 1 2 6 0.014522333333333333
5 1 2 7 0.08666555555555555
6 1 2 8 -0.05936166666666666
7 1 2 9 0.06533499999999999
8 1 2 10 0.0036488888888888864
9 1 2 11 0.06286666666666665
10 1 2 12 0.03258833333333333
11 1 2 13 0.03332999999999999
12 1 2 14 -0.0060205555555555585
13 1 2 15 0.02252722222222222
14 1 2 16 0.07079666666666665
15 1 2 17 0.03161994444444444
16 1 2 18 0.045959444444444435
17 1 3 4 0.008611666666666665
18 1 3 5 -0.027686666666666665
19 1 3 6 0.06743722222222222
20 1 3 7 0.01195777777777777
21 1 3 8 -0.03910977777777777
22 1 3 9 0.0427611111111111
23 1 3 10 0.004777777777777782
24 1 3 11 0.02224444444444444
25 1 3 12 0.04181055555555555
26 1 3 13 0.0032322222222222223
27 1 3 14 -0.008233888888888891
28 1 3 15 -0.00868611111111111
29 1 3 16 0.07750333333333331
30 1 3 17 0.06506833333333333
31 1 3 18 0.06426822222222221
32 1 4 5 -0.05544777777777776
33 1 4 6 -0.017744444444444438
34 1 4 7 0.07687333333333334
35 1 4 8 -0.05089666666666666
36 1 4 9 -0.021934999999999996
37 1 4 10 0.0018316666666666757
38 1 4 11 0.014398333333333327
39 1 4 12 -0.008588333333333328
40 1 4 13 -0.02703499999999999
41 1 4 14 -0.06223055555555555
42 1 4 15 0.02422611111111111
43 1 4 16 0.03601222222222222
44 1 4 17 0.04887999999999999
45 1 4 18 0.024056111111111115
46 1 5 6 0.05951166666666666
47 1 5 7 0.09100522222222222
48 1 5 8 0.010102777777777776
49 1 5 9 0.0839072222222222
50 1 5 10 0.04544499999999999
51 1 5 11 0.11521166666666664
52 1 5 12 -0.006825555555555553
53 1 5 13 0.08909816666666666
54 1 5 14 -0.0061311111111111115
55 1 5 15 0.03729555555555556
56 1 5 16 0.09522355555555553
57 1 5 17 0.07889144444444444
58 1 5 18 0.04437555555555555
59 1 6 7 -0.015702222222222225
60 1 6 8 -0.05602716666666666
61 1 6 9 0.017171666666666658
62 1 6 10 -0.018987777777777774
63 1 6 11 0.015961111111111106
64 1 6 12 -0.007381111111111112
