l i j f[l]=f_ij g[l]=g_ij s[l]=s_ij h[l]=h_ij
1 1 2 -1.4645 -0.9779023 -0.48659769999999997 0.0
2 1 3 -0.075701 -0.42527515000000005 0.34957415000000003 0.0
3 2 3 0.62382 0.55262715 0.07119285000000006 0.0
4 1 4 0.17155 -0.3153455500000001 0.48689555 1.1102230246251565e-16
5 2 4 1.3211 0.6625567499999999 0.65854325 0.0
6 3 4 -0.22677 0.10992959999999996 -0.3366996000000001 1.3877787807814457e-16
7 1 5 -0.86218 -0.6874395 -0.17474050000000002 0.0
8 2 5 0.60569 0.2904628 0.3152272 -5.551115123125783e-17
9 3 5 0.027581 -0.26216435 0.28974535 0.0
10 4 5 0.11039 -0.37209394999999995 0.48248395000000005 -1.1102230246251565e-16
11 1 6 -0.51121 -0.32703019999999994 -0.18417980000000012 0.0
12 2 6 0.53111 0.6508721000000001 -0.11976210000000004 -1.1102230246251565e-16
13 3 6 0.54276 0.09824495000000011 0.44451505 -1.1102230246251565e-16
14 4 6 0.05319 -0.011684649999999852 0.06487465000000003 -1.8041124150158794e-16
15 5 6 0.5555 0.3604093000000001 0.19509070000000003 -1.6653345369377348e-16
16 1 7 -1.0813 -1.4306934000000002 0.3493934 2.220446049250313e-16
17 2 7 -0.87035 -0.4527911000000001 -0.41755890000000007 2.220446049250313e-16
18 3 7 -0.8369 -1.0054182500000002 0.16851825000000004 2.220446049250313e-16
19 4 7 -0.94493 -1.11534785 0.17041784999999993 0.0
20 5 7 -0.84055 -0.7432539000000001 -0.09729610000000002 1.1102230246251565e-16
21 6 7 -1.0779 -1.1036632000000002 0.025763199999999896 2.220446049250313e-16
22 1 8 -1.073 -1.1150023500000001 0.04200235000000003 2.220446049250313e-16
23 2 8 -0.32283 -0.13710005000000006 -0.18572994999999998 2.7755575615628914e-17
24 3 8 -0.75911 -0.6897272000000001 -0.06938279999999995 1.1102230246251565e-16
25 4 8 -1.8646 -0.7996568 -1.0649432 0.0
26 5 8 0.30428 -0.42756285000000005 0.73184285 0.0
27 6 8 -0.47241 -0.7879721500000001 0.3155621500000001 0.0
28 7 8 0.30869 0.3156910500000001 -0.007001049999999981 -1.1102230246251565e-16
29 1 9 -1.4847 -1.1134964 -0.3712036 2.220446049250313e-16
30 2 9 -0.48674 -0.13559409999999997 -0.3511459 -2.7755575615628914e-17
31 3 9 -0.3857 -0.68822125 0.3025212500000001 0.0
32 4 9 -0.13299 -0.7981508499999999 0.6651608500000001 -2.220446049250313e-16
33 5 9 -0.31649 -0.42605689999999996 0.10956690000000004 -5.551115123125783e-17
34 6 9 -0.56489 -0.7864662 0.2215762 0.0
35 7 9 0.71912 0.3171970000000002 0.40192300000000003 -2.220446049250313e-16
36 8 9 0.050749 0.0015059500000000892 0.04924305000000001 -9.71445146547012e-17
37 1 10 -1.3386 -1.05876335 -0.27983665000000013 0.0
38 2 10 0.62676 -0.08086105 0.70762105 1.3877787807814457e-17
39 3 10 -0.53612 -0.6334882 0.09736819999999997 -1.1102230246251565e-16
40 4 10 -0.20631 -0.7434178 0.5371077999999999 1.1102230246251565e-16
41 5 10 -0.39298 -0.37132385 -0.02165614999999999 0.0
42 6 10 -1.5852 -0.7317331500000002 -0.8534668500000001 3.3306690738754696e-16
43 7 10 0.18671 0.3719300500000001 -0.18522005000000002 -1.1102230246251565e-16
44 8 10 0.43995 0.05623900000000004 0.383711 -5.551115123125783e-17
45 9 10 0.059364 0.05473304999999995 0.004630949999999987 6.245004513516506e-17
46 1 11 -1.6943 -1.2979725000000002 -0.3963275 2.220446049250313e-16
47 2 11 -0.86224 -0.32007020000000014 -0.5421698 1.6653345369377348e-16
48 3 11 -0.4448 -0.8726973500000001 0.42789735 2.220446049250313e-16
49 4 11 -1.3768 -0.9826269500000001 -0.39417305000000014 2.220446049250313e-16
50 5 11 -0.67679 -0.6105330000000002 -0.06625700000000001 2.220446049250313e-16
51 6 11 -0.76107 -0.9709423000000003 0.20987229999999998 2.220446049250313e-16
