n1,n2,fij
1,2,1.1045e+00
1,3,3.1555e-01
1,4,-2.1040e-01
1,5,-5.5459e-01
1,6,4.1768e-01
1,7,-1.9262e-01
1,8,3.5905e-01
1,9,2.3279e-01
1,10,-2.3564e-01
1,11,-1.3147e-01
1,12,3.1295e-02
1,13,3.0932e-01
1,14,-5.4607e-01
1,15,-6.4429e-01
1,16,-2.7122e-01
1,17,-8.6594e-01
1,18,-1.9283e+00
1,19,-1.0742e+00
1,20,-4.4717e-01
2,3,-6.1111e-01
2,4,-8.9735e-01
2,5,-1.1110e+00
2,6,-3.7590e-01
2,7,2.7694e-01
2,8,-6.7563e-01
2,9,-7.6120e-02
2,10,-8.2688e-01
2,11,-1.3734e+00
2,12,-1.0805e+00
2,13,-9.8228e-01
2,14,-1.9906e+00
2,15,-9.2199e-01
2,16,-1.5488e+00
2,17,-9.1912e-01
2,18,-1.1028e+00
2,19,-3.8244e-01
2,20,-1.1321e+00
3,4,-3.0268e-01
3,5,-1.0099e+00
3,6,-5.6707e-01
3,7,-3.9273e-01
3,8,-9.0067e-01
3,9,-8.7737e-01
3,10,-9.1134e-01
3,11,-6.6868e-01
3,12,-6.6432e-01
3,13,-3.6273e-01
3,14,-1.5828e-01
3,15,-9.8163e-01
3,16,-7.5455e-01
3,17,-1.7235e+00
3,18,-7.4949e-01
3,19,-6.5233e-01
3,20,-7.9508e-01
4,5,-1.0112e+00
4,6,2.8242e-02
4,7,1.6567e-01
4,8,7.5733e-02
4,9,-9.4978e-02
4,10,-5.3602e-01
4,11,-1.1311e+00
4,12,-7.1243e-01
4,13,-1.1773e+00
4,14,-3.1565e-01
4,15,-4.3298e-01
4,16,-7.4660e-01
4,17,-4.5509e-01
4,18,-6.8926e-01
4,19,-7.2181e-01
4,20,-3.6897e-01
5,6,2.7179e-01
5,7,3.8588e-01
5,8,-3.1252e-01
5,9,8.1443e-01
5,10,3.3738e-01
5,11,-2.6943e-01
5,12,-4.3323e-01
5,13,1.1483e-01
5,14,1.4156e-01
5,15,9.8647e-02
5,16,9.1809e-04
5,17,-1.9616e-02
5,18,-3.8984e-01
5,19,-1.4423e-01
5,20,-1.2569e-01
6,7,-2.8084e-01
6,8,1.4266e-01
6,9,1.5990e-01
6,10,-6.7803e-01
6,11,-1.0752e+00
6,12,-5.2934e-01
6,13,-8.0253e-02
6,14,-1.0047e+00
6,15,5.9599e-02
6,16,-3.1831e-01
6,17,-1.5678e-01
6,18,-1.5220e+00
6,19,-5.9921e-01
6,20,-1.5216e-01
7,8,-7.7423e-01
7,9,-8.0859e-01
7,10,-2.1752e-02
7,11,2.3489e-01
7,12,-2.4242e-01
7,13,-1.8083e+00
7,14,-1.1264e+00
7,15,-5.6320e-01
7,16,-1.1360e+00
7,17,-4.3232e-01
7,18,-1.6156e-01
7,19,-6.2199e-01
7,20,-4.9026e-01
8,9,-4.8469e-01
8,10,3.5878e-03
8,11,-4.8308e-01
8,12,-8.8161e-01
8,13,-4.4194e-01
8,14,-3.6420e-01
8,15,-2.4944e-01
8,16,-6.8368e-01
8,17,-1.3904e+00
8,18,-7.1851e-01
8,19,-1.2016e+00
8,20,2.8756e-01
9,10,-3.4858e-01
9,11,-1.2300e+00
9,12,-1.8172e-01
9,13,-5.6094e-01
9,14,-7.3385e-02
9,15,-8.2237e-01
9,16,-4.1191e-01
9,17,-6.1245e-01
9,18,-8.1595e-01
9,19,-8.7569e-01
9,20,-9.4291e-01
10,11,-1.0911e-01
10,12,6.3413e-02
10,13,4.0479e-01
10,14,-6.7026e-01
10,15,-1.2680e-01
10,16,-1.4008e-02
10,17,-5.1765e-01
10,18,-1.0204e+00
10,19,-1.4532e-01
10,20,-3.6443e-01
11,12,3.3842e-01
11,13,-2.0119e-01
11,14,4.9266e-01
11,15,9.5345e-01
11,16,-8.7093e-02
11,17,2.5951e-01
11,18,-7.7894e-01
11,19,-7.1319e-01
11,20,2.3328e-01
12,13,-2.2409e-01
12,14,2.8765e-01
12,15,-6.1162e-01
12,16,7.5249e-01
12,17,-3.1619e-01
12,18,5.7330e-01
12,19,5.3342e-01
12,20,6.9042e-02
13,14,-1.0264e-01
13,15,2.7138e-01
13,16,2.8195e-01
13,17,-3.0340e-01
13,18,2.8473e-01
13,19,5.0270e-01
13,20,1.8140e-01
14,15,4.4673e-01
14,16,-8.3761e-02
14,17,5.0681e-01
14,18,3.1501e-01
14,19,-4.6512e-01
14,20,5.5106e-01
15,16,-5.7544e-01
15,17,9.1954e-01
15,18,-6.8672e-01
15,19,-5.6953e-01
15,20,5.6763e-01
16,17,2.7156e-01
16,18,4.5196e-01
16,19,-7.6352e-01
16,20,8.5488e-01
17,18,-3.8563e-01
17,19,-6.5284e-01
17,20,7.9177e-01
18,19,2.0358e-01
18,20,6.9734e-01
19,20,4.1528e-01
