i,j,fij
1,2,-2
1,3,-5
1,4,-9
1,5,-9
1,6,-9
1,7,-9
1,8,-14
1,9,-16
1,10,-11
1,11,-19
1,12,-18
1,13,-14
1,14,-7
1,15,-14
1,16,-13
1,17,-13
1,18,-14
1,19,-14
1,20,-12
2,3,-3
2,4,-7
2,5,-7
2,6,-7
2,7,-7
2,8,-12
2,9,-14
2,10,-9
2,11,-17
2,12,-16
2,13,-12
2,14,-5
2,15,-12
2,16,-11
2,17,-11
2,18,-12
2,19,-12
2,20,-10
3,4,-4
3,5,-4
3,6,-4
3,7,-4
3,8,-9
3,9,-11
3,10,-6
3,11,-14
3,12,-13
3,13,-9
3,14,-2
3,15,-9
3,16,-8
3,17,-8
3,18,-9
3,19,-9
3,20,-7
4,5,0
4,6,0
4,7,0
4,8,-5
4,9,-7
4,10,-2
4,11,-10
4,12,-9
4,13,-5
4,14,2
4,15,-5
4,16,-4
4,17,-4
4,18,-5
4,19,-5
4,20,-3
5,6,0
5,7,0
5,8,-5
5,9,-7
5,10,-2
5,11,-10
5,12,-9
5,13,-5
5,14,2
5,15,-5
5,16,-4
5,17,-4
5,18,-5
5,19,-5
5,20,-3
6,7,0
6,8,-5
6,9,-7
6,10,-2
6,11,-10
6,12,-9
6,13,-5
6,14,2
6,15,-5
6,16,-4
6,17,-4
6,18,-5
6,19,-5
6,20,-3
7,8,-5
7,9,-7
7,10,-2
7,11,-10
7,12,-9
7,13,-5
7,14,2
7,15,-5
7,16,-4
7,17,-4
7,18,-5
7,19,-5
7,20,-3
8,9,-2
8,10,3
8,11,-5
8,12,-4
8,13,0
8,14,7
8,15,0
8,16,1
8,17,1
8,18,0
8,19,0
8,20,2
9,10,5
9,11,-3
9,12,-2
9,13,2
9,14,9
9,15,2
9,16,3
9,17,3
9,18,2
9,19,2
9,20,4
10,11,-8
10,12,-7
10,13,-3
10,14,4
10,15,-3
10,16,-2
10,17,-2
10,18,-3
10,19,-3
10,20,-1
11,12,1
11,13,5
11,14,12
11,15,5
11,16,6
11,17,6
11,18,5
11,19,5
11,20,7
12,13,4
12,14,11
12,15,4
12,16,5
12,17,5
12,18,4
12,19,4
12,20,6
13,14,7
13,15,0
13,16,1
13,17,1
13,18,0
13,19,0
13,20,2
14,15,-7
14,16,-6
14,17,-6
14,18,-7
14,19,-7
14,20,-5
15,16,1
15,17,1
15,18,0
15,19,0
15,20,2
16,17,0
16,18,-1
16,19,-1
16,20,1
17,18,-1
17,19,-1
17,20,1
18,19,0
18,20,2
19,20,2
