i,j,fij
1,2,0
1,3,-5
1,4,-7
1,5,-6
1,6,-6
1,7,-7
1,8,-12
1,9,-14
1,10,-9
1,11,-19
1,12,-15
1,13,-12
1,14,-7
1,15,-12
1,16,-10
1,17,-11
1,18,-11
1,19,-14
1,20,-10
2,3,-5
2,4,-7
2,5,-6
2,6,-6
2,7,-7
2,8,-12
2,9,-14
2,10,-9
2,11,-19
2,12,-15
2,13,-12
2,14,-7
2,15,-12
2,16,-10
2,17,-11
2,18,-11
2,19,-14
2,20,-10
3,4,-2
3,5,-1
3,6,-1
3,7,-2
3,8,-7
3,9,-9
3,10,-4
3,11,-14
3,12,-10
3,13,-7
3,14,-2
3,15,-7
3,16,-5
3,17,-6
3,18,-6
3,19,-9
3,20,-5
4,5,1
4,6,1
4,7,0
4,8,-5
4,9,-7
4,10,-2
4,11,-12
4,12,-8
4,13,-5
4,14,0
4,15,-5
4,16,-3
4,17,-4
4,18,-4
4,19,-7
4,20,-3
5,6,0
5,7,-1
5,8,-6
5,9,-8
5,10,-3
5,11,-13
5,12,-9
5,13,-6
5,14,-1
5,15,-6
5,16,-4
5,17,-5
5,18,-5
5,19,-8
5,20,-4
6,7,-1
6,8,-6
6,9,-8
6,10,-3
6,11,-13
6,12,-9
6,13,-6
6,14,-1
6,15,-6
6,16,-4
6,17,-5
6,18,-5
6,19,-8
6,20,-4
7,8,-5
7,9,-7
7,10,-2
7,11,-12
7,12,-8
7,13,-5
7,14,0
7,15,-5
7,16,-3
7,17,-4
7,18,-4
7,19,-7
7,20,-3
8,9,-2
8,10,3
8,11,-7
8,12,-3
8,13,0
8,14,5
8,15,0
8,16,2
8,17,1
8,18,1
8,19,-2
8,20,2
9,10,5
9,11,-5
9,12,-1
9,13,2
9,14,7
9,15,2
9,16,4
9,17,3
9,18,3
9,19,0
9,20,4
10,11,-10
10,12,-6
10,13,-3
10,14,2
10,15,-3
10,16,-1
10,17,-2
10,18,-2
10,19,-5
10,20,-1
11,12,4
11,13,7
11,14,12
11,15,7
11,16,9
11,17,8
11,18,8
11,19,5
11,20,9
12,13,3
12,14,8
12,15,3
12,16,5
12,17,4
12,18,4
12,19,1
12,20,5
13,14,5
13,15,0
13,16,2
13,17,1
13,18,1
13,19,-2
13,20,2
14,15,-5
14,16,-3
14,17,-4
14,18,-4
14,19,-7
14,20,-3
15,16,2
15,17,1
15,18,1
15,19,-2
15,20,2
16,17,-1
16,18,-1
16,19,-4
16,20,0
17,18,0
17,19,-3
17,20,1
18,19,-3
18,20,1
19,20,4
