i,j,fij
1,2,-8
1,3,-8
1,4,-12
1,5,-9
1,6,-12
1,7,-12
1,8,-20
1,9,-18
1,10,-17
1,11,-27
1,12,-21
1,13,-22
1,14,-16
1,15,-16
1,16,-16
1,17,-18
1,18,-19
1,19,-23
1,20,-21
2,3,0
2,4,-4
2,5,-1
2,6,-4
2,7,-4
2,8,-12
2,9,-10
2,10,-9
2,11,-19
2,12,-13
2,13,-14
2,14,-8
2,15,-8
2,16,-8
2,17,-10
2,18,-11
2,19,-15
2,20,-13
3,4,-4
3,5,-1
3,6,-4
3,7,-4
3,8,-12
3,9,-10
3,10,-9
3,11,-19
3,12,-13
3,13,-14
3,14,-8
3,15,-8
3,16,-8
3,17,-10
3,18,-11
3,19,-15
3,20,-13
4,5,3
4,6,0
4,7,0
4,8,-8
4,9,-6
4,10,-5
4,11,-15
4,12,-9
4,13,-10
4,14,-4
4,15,-4
4,16,-4
4,17,-6
4,18,-7
4,19,-11
4,20,-9
5,6,-3
5,7,-3
5,8,-11
5,9,-9
5,10,-8
5,11,-18
5,12,-12
5,13,-13
5,14,-7
5,15,-7
5,16,-7
5,17,-9
5,18,-10
5,19,-14
5,20,-12
6,7,0
6,8,-8
6,9,-6
6,10,-5
6,11,-15
6,12,-9
6,13,-10
6,14,-4
6,15,-4
6,16,-4
6,17,-6
6,18,-7
6,19,-11
6,20,-9
7,8,-8
7,9,-6
7,10,-5
7,11,-15
7,12,-9
7,13,-10
7,14,-4
7,15,-4
7,16,-4
7,17,-6
7,18,-7
7,19,-11
7,20,-9
8,9,2
8,10,3
8,11,-7
8,12,-1
8,13,-2
8,14,4
8,15,4
8,16,4
8,17,2
8,18,1
8,19,-3
8,20,-1
9,10,1
9,11,-9
9,12,-3
9,13,-4
9,14,2
9,15,2
9,16,2
9,17,0
9,18,-1
9,19,-5
9,20,-3
10,11,-10
10,12,-4
10,13,-5
10,14,1
10,15,1
10,16,1
10,17,-1
10,18,-2
10,19,-6
10,20,-4
11,12,6
11,13,5
11,14,11
11,15,11
11,16,11
11,17,9
11,18,8
11,19,4
11,20,6
12,13,-1
12,14,5
12,15,5
12,16,5
12,17,3
12,18,2
12,19,-2
12,20,0
13,14,6
13,15,6
13,16,6
13,17,4
13,18,3
13,19,-1
13,20,1
14,15,0
14,16,0
14,17,-2
14,18,-3
14,19,-7
14,20,-5
15,16,0
15,17,-2
15,18,-3
15,19,-7
15,20,-5
16,17,-2
16,18,-3
16,19,-7
16,20,-5
17,18,-1
17,19,-5
17,20,-3
18,19,-4
18,20,-2
19,20,2
