i,j,fij
1,2,-16
1,3,-22
1,4,-21
1,5,-27
1,6,-36
1,7,-39
1,8,-46
1,9,-49
1,10,-52
1,11,-52
1,12,-52
1,13,-55
1,14,-54
1,15,-52
1,16,-58
1,17,-61
1,18,-63
1,19,-60
1,20,-62
2,3,-6
2,4,-5
2,5,-11
2,6,-20
2,7,-23
2,8,-30
2,9,-33
2,10,-36
2,11,-36
2,12,-36
2,13,-39
2,14,-38
2,15,-36
2,16,-42
2,17,-45
2,18,-47
2,19,-44
2,20,-46
3,4,1
3,5,-5
3,6,-14
3,7,-17
3,8,-24
3,9,-27
3,10,-30
3,11,-30
3,12,-30
3,13,-33
3,14,-32
3,15,-30
3,16,-36
3,17,-39
3,18,-41
3,19,-38
3,20,-40
4,5,-6
4,6,-15
4,7,-18
4,8,-25
4,9,-28
4,10,-31
4,11,-31
4,12,-31
4,13,-34
4,14,-33
4,15,-31
4,16,-37
4,17,-40
4,18,-42
4,19,-39
4,20,-41
5,6,-9
5,7,-12
5,8,-19
5,9,-22
5,10,-25
5,11,-25
5,12,-25
5,13,-28
5,14,-27
5,15,-25
5,16,-31
5,17,-34
5,18,-36
5,19,-33
5,20,-35
6,7,-3
6,8,-10
6,9,-13
6,10,-16
6,11,-16
6,12,-16
6,13,-19
6,14,-18
6,15,-16
6,16,-22
6,17,-25
6,18,-27
6,19,-24
6,20,-26
7,8,-7
7,9,-10
7,10,-13
7,11,-13
7,12,-13
7,13,-16
7,14,-15
7,15,-13
7,16,-19
7,17,-22
7,18,-24
7,19,-21
7,20,-23
8,9,-3
8,10,-6
8,11,-6
8,12,-6
8,13,-9
8,14,-8
8,15,-6
8,16,-12
8,17,-15
8,18,-17
8,19,-14
8,20,-16
9,10,-3
9,11,-3
9,12,-3
9,13,-6
9,14,-5
9,15,-3
9,16,-9
9,17,-12
9,18,-14
9,19,-11
9,20,-13
10,11,0
10,12,0
10,13,-3
10,14,-2
10,15,0
10,16,-6
10,17,-9
10,18,-11
10,19,-8
10,20,-10
11,12,0
11,13,-3
11,14,-2
11,15,0
11,16,-6
11,17,-9
11,18,-11
11,19,-8
11,20,-10
12,13,-3
12,14,-2
12,15,0
12,16,-6
12,17,-9
12,18,-11
12,19,-8
12,20,-10
13,14,1
13,15,3
13,16,-3
13,17,-6
13,18,-8
13,19,-5
13,20,-7
14,15,2
14,16,-4
14,17,-7
14,18,-9
14,19,-6
14,20,-8
15,16,-6
15,17,-9
15,18,-11
15,19,-8
15,20,-10
16,17,-3
16,18,-5
16,19,-2
16,20,-4
17,18,-2
17,19,1
17,20,-1
18,19,3
18,20,1
19,20,-2
