i,j,fij
1,2,-11
1,3,-18
1,4,-16
1,5,-14
1,6,-17
1,7,-18
1,8,-27
1,9,-23
1,10,-31
1,11,-35
1,12,-30
1,13,-33
1,14,-24
1,15,-29
1,16,-28
1,17,-28
1,18,-30
1,19,-34
1,20,-33
2,3,-7
2,4,-5
2,5,-3
2,6,-6
2,7,-7
2,8,-16
2,9,-12
2,10,-20
2,11,-24
2,12,-19
2,13,-22
2,14,-13
2,15,-18
2,16,-17
2,17,-17
2,18,-19
2,19,-23
2,20,-22
3,4,2
3,5,4
3,6,1
3,7,0
3,8,-9
3,9,-5
3,10,-13
3,11,-17
3,12,-12
3,13,-15
3,14,-6
3,15,-11
3,16,-10
3,17,-10
3,18,-12
3,19,-16
3,20,-15
4,5,2
4,6,-1
4,7,-2
4,8,-11
4,9,-7
4,10,-15
4,11,-19
4,12,-14
4,13,-17
4,14,-8
4,15,-13
4,16,-12
4,17,-12
4,18,-14
4,19,-18
4,20,-17
5,6,-3
5,7,-4
5,8,-13
5,9,-9
5,10,-17
5,11,-21
5,12,-16
5,13,-19
5,14,-10
5,15,-15
5,16,-14
5,17,-14
5,18,-16
5,19,-20
5,20,-19
6,7,-1
6,8,-10
6,9,-6
6,10,-14
6,11,-18
6,12,-13
6,13,-16
6,14,-7
6,15,-12
6,16,-11
6,17,-11
6,18,-13
6,19,-17
6,20,-16
7,8,-9
7,9,-5
7,10,-13
7,11,-17
7,12,-12
7,13,-15
7,14,-6
7,15,-11
7,16,-10
7,17,-10
7,18,-12
7,19,-16
7,20,-15
8,9,4
8,10,-4
8,11,-8
8,12,-3
8,13,-6
8,14,3
8,15,-2
8,16,-1
8,17,-1
8,18,-3
8,19,-7
8,20,-6
9,10,-8
9,11,-12
9,12,-7
9,13,-10
9,14,-1
9,15,-6
9,16,-5
9,17,-5
9,18,-7
9,19,-11
9,20,-10
10,11,-4
10,12,1
10,13,-2
10,14,7
10,15,2
10,16,3
10,17,3
10,18,1
10,19,-3
10,20,-2
11,12,5
11,13,2
11,14,11
11,15,6
11,16,7
11,17,7
11,18,5
11,19,1
11,20,2
12,13,-3
12,14,6
12,15,1
12,16,2
12,17,2
12,18,0
12,19,-4
12,20,-3
13,14,9
13,15,4
13,16,5
13,17,5
13,18,3
13,19,-1
13,20,0
14,15,-5
14,16,-4
14,17,-4
14,18,-6
14,19,-10
14,20,-9
15,16,1
15,17,1
15,18,-1
15,19,-5
15,20,-4
16,17,0
16,18,-2
16,19,-6
16,20,-5
17,18,-2
17,19,-6
17,20,-5
18,19,-4
18,20,-3
19,20,1
