i,j,fij
1,2,-13
1,3,-19
1,4,-16
1,5,-24
1,6,-33
1,7,-35
1,8,-46
1,9,-43
1,10,-46
1,11,-52
1,12,-49
1,13,-52
1,14,-51
1,15,-50
1,16,-52
1,17,-58
1,18,-59
1,19,-54
1,20,-62
2,3,-6
2,4,-3
2,5,-11
2,6,-20
2,7,-22
2,8,-33
2,9,-30
2,10,-33
2,11,-39
2,12,-36
2,13,-39
2,14,-38
2,15,-37
2,16,-39
2,17,-45
2,18,-46
2,19,-41
2,20,-49
3,4,3
3,5,-5
3,6,-14
3,7,-16
3,8,-27
3,9,-24
3,10,-27
3,11,-33
3,12,-30
3,13,-33
3,14,-32
3,15,-31
3,16,-33
3,17,-39
3,18,-40
3,19,-35
3,20,-43
4,5,-8
4,6,-17
4,7,-19
4,8,-30
4,9,-27
4,10,-30
4,11,-36
4,12,-33
4,13,-36
4,14,-35
4,15,-34
4,16,-36
4,17,-42
4,18,-43
4,19,-38
4,20,-46
5,6,-9
5,7,-11
5,8,-22
5,9,-19
5,10,-22
5,11,-28
5,12,-25
5,13,-28
5,14,-27
5,15,-26
5,16,-28
5,17,-34
5,18,-35
5,19,-30
5,20,-38
6,7,-2
6,8,-13
6,9,-10
6,10,-13
6,11,-19
6,12,-16
6,13,-19
6,14,-18
6,15,-17
6,16,-19
6,17,-25
6,18,-26
6,19,-21
6,20,-29
7,8,-11
7,9,-8
7,10,-11
7,11,-17
7,12,-14
7,13,-17
7,14,-16
7,15,-15
7,16,-17
7,17,-23
7,18,-24
7,19,-19
7,20,-27
8,9,3
8,10,0
8,11,-6
8,12,-3
8,13,-6
8,14,-5
8,15,-4
8,16,-6
8,17,-12
8,18,-13
8,19,-8
8,20,-16
9,10,-3
9,11,-9
9,12,-6
9,13,-9
9,14,-8
9,15,-7
9,16,-9
9,17,-15
9,18,-16
9,19,-11
9,20,-19
10,11,-6
10,12,-3
10,13,-6
10,14,-5
10,15,-4
10,16,-6
10,17,-12
10,18,-13
10,19,-8
10,20,-16
11,12,3
11,13,0
11,14,1
11,15,2
11,16,0
11,17,-6
11,18,-7
11,19,-2
11,20,-10
12,13,-3
12,14,-2
12,15,-1
12,16,-3
12,17,-9
12,18,-10
12,19,-5
12,20,-13
13,14,1
13,15,2
13,16,0
13,17,-6
13,18,-7
13,19,-2
13,20,-10
14,15,1
14,16,-1
14,17,-7
14,18,-8
14,19,-3
14,20,-11
15,16,-2
15,17,-8
15,18,-9
15,19,-4
15,20,-12
16,17,-6
16,18,-7
16,19,-2
16,20,-10
17,18,-1
17,19,4
17,20,-4
18,19,5
18,20,-3
19,20,-8
