i,j,fij
1,2,0
1,3,-5
1,4,-5
1,5,-3
1,6,-6
1,7,-5
1,8,-9
1,9,-9
1,10,-4
1,11,-13
1,12,-10
1,13,-9
1,14,-5
1,15,-9
1,16,-5
1,17,-5
1,18,-8
1,19,-8
1,20,-5
2,3,-5
2,4,-5
2,5,-3
2,6,-6
2,7,-5
2,8,-9
2,9,-9
2,10,-4
2,11,-13
2,12,-10
2,13,-9
2,14,-5
2,15,-9
2,16,-5
2,17,-5
2,18,-8
2,19,-8
2,20,-5
3,4,0
3,5,2
3,6,-1
3,7,0
3,8,-4
3,9,-4
3,10,1
3,11,-8
3,12,-5
3,13,-4
3,14,0
3,15,-4
3,16,0
3,17,0
3,18,-3
3,19,-3
3,20,0
4,5,2
4,6,-1
4,7,0
4,8,-4
4,9,-4
4,10,1
4,11,-8
4,12,-5
4,13,-4
4,14,0
4,15,-4
4,16,0
4,17,0
4,18,-3
4,19,-3
4,20,0
5,6,-3
5,7,-2
5,8,-6
5,9,-6
5,10,-1
5,11,-10
5,12,-7
5,13,-6
5,14,-2
5,15,-6
5,16,-2
5,17,-2
5,18,-5
5,19,-5
5,20,-2
6,7,1
6,8,-3
6,9,-3
6,10,2
6,11,-7
6,12,-4
6,13,-3
6,14,1
6,15,-3
6,16,1
6,17,1
6,18,-2
6,19,-2
6,20,1
7,8,-4
7,9,-4
7,10,1
7,11,-8
7,12,-5
7,13,-4
7,14,0
7,15,-4
7,16,0
7,17,0
7,18,-3
7,19,-3
7,20,0
8,9,0
8,10,5
8,11,-4
8,12,-1
8,13,0
8,14,4
8,15,0
8,16,4
8,17,4
8,18,1
8,19,1
8,20,4
9,10,5
9,11,-4
9,12,-1
9,13,0
9,14,4
9,15,0
9,16,4
9,17,4
9,18,1
9,19,1
9,20,4
10,11,-9
10,12,-6
10,13,-5
10,14,-1
10,15,-5
10,16,-1
10,17,-1
10,18,-4
10,19,-4
10,20,-1
11,12,3
11,13,4
11,14,8
11,15,4
11,16,8
11,17,8
11,18,5
11,19,5
11,20,8
12,13,1
12,14,5
12,15,1
12,16,5
12,17,5
12,18,2
12,19,2
12,20,5
13,14,4
13,15,0
13,16,4
13,17,4
13,18,1
13,19,1
13,20,4
14,15,-4
14,16,0
14,17,0
14,18,-3
14,19,-3
14,20,0
15,16,4
15,17,4
15,18,1
15,19,1
15,20,4
16,17,0
16,18,-3
16,19,-3
16,20,0
17,18,-3
17,19,-3
17,20,0
18,19,0
18,20,3
19,20,3
