i,j,fij
1,2,-8
1,3,-13
1,4,-14
1,5,-11
1,6,-12
1,7,-15
1,8,-25
1,9,-23
1,10,-23
1,11,-29
1,12,-23
1,13,-27
1,14,-16
1,15,-21
1,16,-22
1,17,-21
1,18,-24
1,19,-28
1,20,-26
2,3,-5
2,4,-6
2,5,-3
2,6,-4
2,7,-7
2,8,-17
2,9,-15
2,10,-15
2,11,-21
2,12,-15
2,13,-19
2,14,-8
2,15,-13
2,16,-14
2,17,-13
2,18,-16
2,19,-20
2,20,-18
3,4,-1
3,5,2
3,6,1
3,7,-2
3,8,-12
3,9,-10
3,10,-10
3,11,-16
3,12,-10
3,13,-14
3,14,-3
3,15,-8
3,16,-9
3,17,-8
3,18,-11
3,19,-15
3,20,-13
4,5,3
4,6,2
4,7,-1
4,8,-11
4,9,-9
4,10,-9
4,11,-15
4,12,-9
4,13,-13
4,14,-2
4,15,-7
4,16,-8
4,17,-7
4,18,-10
4,19,-14
4,20,-12
5,6,-1
5,7,-4
5,8,-14
5,9,-12
5,10,-12
5,11,-18
5,12,-12
5,13,-16
5,14,-5
5,15,-10
5,16,-11
5,17,-10
5,18,-13
5,19,-17
5,20,-15
6,7,-3
6,8,-13
6,9,-11
6,10,-11
6,11,-17
6,12,-11
6,13,-15
6,14,-4
6,15,-9
6,16,-10
6,17,-9
6,18,-12
6,19,-16
6,20,-14
7,8,-10
7,9,-8
7,10,-8
7,11,-14
7,12,-8
7,13,-12
7,14,-1
7,15,-6
7,16,-7
7,17,-6
7,18,-9
7,19,-13
7,20,-11
8,9,2
8,10,2
8,11,-4
8,12,2
8,13,-2
8,14,9
8,15,4
8,16,3
8,17,4
8,18,1
8,19,-3
8,20,-1
9,10,0
9,11,-6
9,12,0
9,13,-4
9,14,7
9,15,2
9,16,1
9,17,2
9,18,-1
9,19,-5
9,20,-3
10,11,-6
10,12,0
10,13,-4
10,14,7
10,15,2
10,16,1
10,17,2
10,18,-1
10,19,-5
10,20,-3
11,12,6
11,13,2
11,14,13
11,15,8
11,16,7
11,17,8
11,18,5
11,19,1
11,20,3
12,13,-4
12,14,7
12,15,2
12,16,1
12,17,2
12,18,-1
12,19,-5
12,20,-3
13,14,11
13,15,6
13,16,5
13,17,6
13,18,3
13,19,-1
13,20,1
14,15,-5
14,16,-6
14,17,-5
14,18,-8
14,19,-12
14,20,-10
15,16,-1
15,17,0
15,18,-3
15,19,-7
15,20,-5
16,17,1
16,18,-2
16,19,-6
16,20,-4
17,18,-3
17,19,-7
17,20,-5
18,19,-4
18,20,-2
19,20,2
