match,team1,direct_play,counterattack,T_maintenance,T_build_up,T_zona_media,flow_rate,crossing,pressure_point,pressure_loss,shots,liga
2499719,1609,1.0464919962132821,0.13796715875566243,0.00801145809451094,1.641360172114294,0.40462924985340015,2.3651718758999496,0.4757393095090685,0.5535438340916512,-0.9998128270169061,2.012366557586264,England
2499719,1631,-1.6151810636078114,-1.387848393169805,-1.442052913029062,0.599849349015801,-1.3447911625920201,-0.5811499218773863,-0.9819604709287517,-1.2749665117663773,-0.6175176803083413,-2.0563069528271645,England
2499720,1625,1.7151907876160248,0.17396537163655532,-1.1231815938926129,2.261789632432619,2.2087214645456106,2.0627095788921133,0.992866536319653,1.9518356058153141,1.6004977831784202,0.787573788388354,England
2499720,1651,-1.917373083137009,-1.1236283929582436,-1.2687788059719867,-0.9894253414825036,-1.7283015156223132,-1.2587723133448192,-1.4990876977393366,-1.6148971114295645,-0.9101112663050384,-0.831514183629255,England
2499721,1610,0.8787301617418348,0.07261845457643569,0.9606699587579838,0.500512149361839,0.1493940578091952,0.3522746186180136,0.4757393095090685,-0.45907599641897107,-0.17733011789747716,0.39327858556865425,England
2499721,1646,-1.0609660916027137,-1.6484719535500905,-0.9809346972316173,-1.5519152827473424,-0.11431468086004708,-1.169229086770299,-0.5808454313701984,-1.199632583485951,0.4296239757913143,-0.11505634249405632,England
2499722,1628,-0.7962203359870734,-1.2671848008491309,-0.5184849429910388,-1.3452521389637733,-0.789364710700746,-1.0072466477883846,-0.9819604709287517,-0.9740408129763797,0.4096649212721491,-2.0563069528271645,England
2499722,1673,-1.414929874298017,-1.156708332488258,-1.4125789467391718,0.4066365504788708,-0.8200353333825688,-1.099007964172542,0.4757393095090685,-0.7876157577783645,0.443065831199243,0.39327858556865425,England
2499723,1623,-0.24107211893156902,-1.1840142928067787,0.8598368390271726,0.01620675045754844,-0.6459069770557601,0.10175297174612766,0.4757393095090685,-0.29113590685442514,-0.9302710718914617,-0.831514183629255,England
2499723,1639,-0.45359810578992166,0.2514013789811136,-1.0648174663982433,-0.2872202374453338,-0.7063592004527095,-0.8700017246877695,-0.2531105807098418,-1.065275894610358,-0.0644939470134107,-0.11505634249405632,England
2499724,1611,-0.1948965671638803,-0.3244676745688081,-0.3076283685608684,0.1242141166974075,0.24899629132245582,0.7754896978518641,-0.2531105807098418,0.3246045778979165,0.03382430822564699,1.6180713547665633,England
2499724,1633,-0.5307455957915337,-0.057603715252484464,-0.3294998140802102,-0.2785569800344044,-0.5121943372486512,-0.7558903788209409,-0.2531105807098418,-0.630059755277011,-0.8936287737134156,-0.11505634249405632,England
2499725,1613,-1.7742758683529367,-0.8958240507172762,-1.2383030810661357,-1.3834347935090638,-1.8018876965181168,-1.7706407832158688,-0.9819604709287517,-1.8330332927584803,-0.9598780464058164,-0.831514183629255,England
2499725,1624,1.326293093988772,-0.086317095268162,0.33350578808204057,2.5188158813198105,1.1579704012637009,1.8633071496672449,0.8364579297626372,1.2331016747609336,-0.8976970304132232,1.3821210562811492,England
2499726,1619,0.34022938938572606,0.20538977477054016,-0.6996345685910457,2.16486491093249,-0.14199031616527918,2.8947819927485465,1.5099937631302376,1.3167670220795282,-0.21752789925982075,2.012366557586264,England
2499726,10531,-0.9378038899782433,-1.0464578749542386,0.0112360263550495,-1.091983600641716,-0.47236513025170435,-1.1856934877898009,0.023985287276154215,-0.8654962890753294,0.32225381489035326,-0.831514183629255,England
2499727,1612,-0.12799746899292896,-0.06944096370526875,0.19822326493126158,-1.0013744690461168,-0.042832515886309895,-0.837287976264175,-0.9819604709287517,-0.014953183405781388,-1.220030224639888,-0.11505634249405632,England
2499727,1644,-0.6490562565802193,-1.502059960421635,0.16598931964379546,-0.33723077485533115,-0.5269895468097695,-0.1780669860626261,0.023985287276154215,-0.9116212474537725,-0.0734020485028293,-2.0563069528271645,England
2499728,1627,-1.3690348599140416,-1.306313252359657,-1.6127291619174675,-0.17286817467275345,-0.8137588000846577,-0.7782565958657304,-0.9819604709287517,-0.9790098590771775,-0.3362177139020041,0.39327858556865425,England
2499728,1659,0.8481325074958195,-0.19715544960030582,-0.2124841342161889,2.0423167463994156,0.6362720758406349,1.5879894473874117,0.992866536319653,1.8617087231837504,-0.39332600475648694,0.787573788388354,England
2499729,1644,0.18257265366395795,0.15017011625588142,-1.0138979445194218,2.231154276957102,-0.6002216676450369,0.3823077836647319,1.3939815758782064,0.8232065498059415,1.4635967153969227,1.3821210562811492,England
2499729,1659,-0.3759052997049198,-1.5651698410535728,0.15564610214395808,-0.6889145732461723,-0.7710200312955036,-0.4568775271211379,0.023985287276154215,-0.6736731213557325,0.09216591697300906,-2.0563069528271645,England
2499730,1627,-1.79365602025309,-1.1554559969869487,-1.738294992571446,-0.7742374831766416,-1.1638238687857803,-1.5734671848013064,-0.2531105807098418,-1.6046673424985658,-0.9096312891331652,-0.831514183629255,England
2499730,1646,-0.22475237015257346,0.5508642064381817,-0.5172436943156629,-0.7386890661476923,0.5861188514144614,-0.034260011569655316,1.5099937631302376,-0.06598346377620372,-0.4280560519289181,-0.831514183629255,England
2499731,1613,-0.5000733906360613,-0.28069989091579206,-0.5181432524756224,0.05244376984439964,0.000851128339407006,-0.07459428176708463,-0.2531105807098418,0.07762229761614914,-1.376337996196308,-0.831514183629255,England
2499731,1673,-0.9291053475398274,-1.020940326501057,0.3367216223772523,-0.6237435814137824,-0.8898261165602288,-0.31018298922164217,0.023985287276154215,-0.15505394700553898,1.8534962032335422,-0.831514183629255,England
2499732,1631,-0.1467407176945129,0.529643718783933,0.7674887377788776,-0.6065928602987991,-0.18498245089850973,-0.9753179397038122,0.023985287276154215,-0.6767216109485752,0.05584034597185942,-0.11505634249405632,England
2499732,1651,0.479052624684907,0.7025950392288293,0.7404240946006307,-0.4156148186289664,0.13409515782961626,-0.213988154365158,0.6651316856592968,0.7951448758670394,-0.8635955156853306,-0.11505634249405632,England
2499733,1612,1.6262246558226496,1.7833618232283392,-1.035719578732625,1.8002828770980535,2.0788040883452807,2.1101775561617346,0.6651316856592968,1.7380987784429753,-0.028411950325792232,0.787573788388354,England
2499733,1628,-1.8506094816417855,-2.0732541079738733,-1.117637727100913,-0.5195057344515494,-1.5832046641104167,-0.751493650676566,0.26401664610074277,-1.5511539675497468,-0.5608209209410416,-2.0563069528271645,England
2499734,1623,-1.1117634769842046,-0.25451789637604705,0.13010950119892803,0.16626803518141417,-0.5855431539377958,-0.395183085212169,-2.2279375879582464,-0.37093392005675024,-0.4851380983063375,0.787573788388354,England
2499734,1625,1.4084172392426921,3.494408958944136,0.05564750194879359,0.9320988552272834,0.9734731243322046,1.4708927147166098,0.8364579297626372,0.5626871338951058,0.48983266178619034,2.180779879214417,England
2499735,1609,2.4728752193789445,2.8423026151397788,-0.43961029252355666,3.043983924178288,1.5619012343173253,2.1165926233342334,1.7217164265385625,2.244470008931047,-0.9907926424762532,0.787573788388354,England
