,S1,S2,S3,S4,match,team1,liga
23,0.009686204326387973,-0.6047299258005724,-0.7681734859866841,1.1846750671517574,2499730,1646,England
24,-0.7752043935783246,0.036267249838159765,-0.9321657821305441,0.8909085221211137,2499731,1613,England
25,-0.6343589764672003,1.0244482835809134,2.0183200109880803,0.5502910578159728,2499731,1673,England
26,-0.15409813041940051,1.153438346902437,-0.3952422611467765,-0.01795595919831095,2499732,1631,England
27,0.9791188383891726,0.2837879420477846,-1.2226056261374683,-0.018055535350513928,2499732,1651,England
28,2.9187588674506433,-3.506234741791585,-0.6173529068130658,-0.23002248374314876,2499733,1612,England
29,-3.4414056834064275,0.8714024301043336,0.4135596742753133,1.9155510296832483,2499733,1628,England
30,-1.3115610169915313,1.1762137960577717,0.10666908653804663,-0.8994437280889379,2499734,1623,England
31,2.6274807798829753,-2.506519286541785,-1.1559614262974582,-1.8326133934361488,2499734,1625,England
32,3.8807942846004564,-4.270905280831377,-2.2454605059131274,-0.6834085919950909,2499735,1609,England
33,-4.328227425380286,1.5758145148580494,-0.24078387630077663,1.222061458379478,2499735,1639,England
34,1.3222108279080558,-1.838670178658965,1.8197241738806496,0.4783472885459578,2499736,1611,England
35,-1.2245537317760793,0.05182523591865418,0.4681451680089791,-0.1402322690191554,2499736,10531,England
36,-2.593877542863495,1.3104586493405246,0.9478072358327598,-0.3593290734716174,2499737,1610,England
37,1.6651118459688605,-1.4903350987812594,0.22388249861724654,-0.3564102085885792,2499737,1624,England
38,-0.6493658200229336,-1.4122560773591404,-1.4241539452899532,-0.007422314610695994,2499738,1619,England
39,-2.561777187435644,-0.21957178095792818,0.9812995775906211,-0.44266540895898315,2499738,1633,England
40,3.9363030926651157,-3.772814081689308,-0.928708177150373,-1.0033867520911441,2499739,1625,England
41,-2.582917699271526,4.1296985777003545,-0.5972207721462945,1.4863671123248925,2499739,1659,England
42,2.0047538243006064,-0.3867354961052201,1.277896602594069,-1.4896665449803344,2499740,1610,England
43,0.1390083311781155,1.7246272625525378,1.4402677580306846,0.5975948819595929,2499740,1623,England
44,0.8159854261463471,-0.7157096533065576,-1.749038120546776,-0.5051449051725002,2499741,1628,England
45,-0.6122719176764133,1.606337487280838,0.8820477802452463,0.07941640087678714,2499741,10531,England
46,0.7276058489260004,0.06280351121867303,-0.4706852021325793,-1.067928184999853,2499742,1619,England
47,-1.5369500741302298,-0.7578739382853339,1.3472021095311268,-1.1534004041860648,2499742,1673,England
48,1.8346809048707973,-0.4752708061401101,0.473378506084012,0.037423054848852284,2499743,1609,England
49,-0.172315196123028,0.0662433695349243,1.5623033342014816,-1.1749637061124105,2499743,1612,England
50,1.9697353088569356,-4.810112504035863,-0.8347895598539097,-0.9087226797203761,2499744,1611,England
51,-2.792634646779419,-0.07556841395383987,0.2375356356047141,-0.3485063134899833,2499744,1631,England
52,-3.1387720152680623,0.023789014285276272,-1.2664064564754831,-0.5599813724070354,2499745,1613,England
53,0.2799525887412798,1.2017949141585647,-0.07097719736783284,0.7678891065380484,2499745,1633,England
54,2.612665022774822,-1.5230171819765057,-2.2471796589119504,-1.361381570883654,2499746,1624,England
55,-1.801834821045494,-0.2355830845769259,0.08685366975885973,-0.912689465217068,2499746,1646,England
56,-1.5296975077336743,0.9327893702207495,-0.32264389732226506,0.05826402949893018,2499747,1644,England
57,0.32140306188954937,-0.8255620230718702,-0.5566708470529369,-0.34147678178225266,2499747,1651,England
58,-1.2049763742454818,-0.36661846944714266,-0.8635271122390258,-0.67812906888601,2499748,1627,England
59,-0.1819698629315009,-1.2354830063216955,-0.331543348309731,-1.0026585618106842,2499748,1639,England
60,2.5921426230416134,-0.746212964404661,1.5242372298261784,-2.4751350818169557,2499749,1609,England
61,0.040027408021424724,2.1128084861929173,0.488240304966929,0.4135423070095125,2499749,1659,England
62,2.6471124319412915,-2.2563497487098263,-1.618021366601495,-0.7816204769626188,2499750,1627,England
63,-0.6108213178420188,1.3642119386906602,-1.525718220158795,-1.0141018939538555,2499750,1651,England
64,-0.5405105429974117,-1.3673057133442919,0.9285466155987179,0.1697612128592327,2499751,1628,England
65,-2.2490023930345964,1.0052727635097947,0.22232252510422365,2.1351062789234287,2499751,1646,England
66,0.5454022075574573,0.11520317538137183,-1.417586817169157,-0.18510722861255843,2499752,1623,England
67,0.8020374372257892,-1.594137921769238,1.3371769555536317,-2.221063581506271,2499752,1624,England
68,1.096485871564468,-1.1048337417296128,0.6678564935162509,-1.6881480434856835,2499753,1610,England
69,-1.2287039457714835,0.286356921571266,-0.6577353894191148,1.7388891096899928,2499753,1631,England
70,0.0777784195912744,1.4348098777520397,0.594589365593526,-0.4750581188656403,2499754,1612,England
71,2.312279350063123,-1.918893396276875,0.4283561539871881,-0.8547502724464002,2499754,1625,England
72,0.6210136593580093,0.9023645359874041,-2.4125273484131053,1.4929865939709719,2499755,1619,England
73,-3.1438708535822584,1.1338814733933265,-0.21420275797546476,0.37518327130836754,2499755,1644,England
74,2.64449402145195,-2.3594822513846228,1.7837236731729835,-1.1284849637245915,2499756,1611,England
75,-2.4388412736651173,-0.030607880566258107,-1.121644854652942,0.02036982694771726,2499756,1639,England
76,-1.5911985854924253,-1.0387721983665272,0.1823675803057021,-1.029810252024966,2499757,1613,England
77,0.3013841992205121,-0.3152321254671628,0.27057035730277107,-0.010913615351625059,2499757,10531,England
78,-2.9886641542454955,0.700937225644971,1.0238022516654057,0.29996581967088604,2499758,1633,England
79,-1.3858044730254508,0.01172696231448593,-1.42489330142606,-0.2569238277473115,2499758,1673,England
80,-1.0154454577725744,1.299746444768778,-0.13627338265180539,0.5878118439069212,2499759,1651,England
81,1.1109283413055262,-1.3247537211494123,0.6865262829083922,2.003522277243735,2499759,1659,England
82,1.4108199898038194,-2.309080830746869,-0.7828966122414249,-1.1916307095469154,2499760,1609,England
83,0.2116679296127805,1.7186282282726817,1.4679622751098909,-0.1738055080669305,2499760,1610,England
84,0.15291751038699777,-1.2110696419333076,-1.8872682554990745,-0.054234076891886765,2499761,1619,England
85,-1.7928052647691695,-0.47207997107255983,1.0963606106404458,0.47907288129038567,2499761,1628,England
86,-0.9237993965129974,0.7678826752644557,-0.7876056289880194,0.7150284956723332,2499762,1631,England
87,0.9562015030724803,-1.4925051531001854,0.7428808830435815,0.010115127398796253,2499762,1673,England
88,2.7727633355400405,-2.8248275548688366,-2.1897512717886394,-3.0354810971583204,2499763,1612,England
89,-3.1538518768217614,1.252779439141942,0.5253909079560825,1.338055871928074,2499763,1646,England
90,0.218244272469004,-2.1085391415317654,1.5194736084992169,-0.09137218826710176,2499764,1611,England
91,1.8363997798012017,0.49812072110234734,-1.186981279592177,-0.16515821440854347,2499764,1623,England
92,-2.616043450535453,0.1037337492080495,-0.7030826806390664,-1.5561109651571141,2499765,1613,England
93,0.06410828449811792,-0.09004871197175751,0.5759976729884982,1.0758716958212613,2499765,1639,England
94,3.073856374496931,-5.323313655620545,-0.9873914193328831,-1.0412266863554522,2499766,1624,England
95,-3.2616200943457767,1.821830662337352,0.2776446437433081,2.0007365725554354,2499766,10531,England
96,1.4121263959120671,-1.6477233733545291,-0.8159879643320009,-1.2578621791148301,2499767,1625,England
97,-1.662067263414178,3.4525257640303813,-1.414419507975993,0.41241971723134024,2499767,1644,England
98,-1.3206823697766414,0.6216183281810723,-0.8417787065041638,-0.40551442025212264,2499768,1627,England
99,1.18884468186834,-0.37157256480251377,1.6922714285307932,1.3170464748303463,2499768,1633,England
100,1.2956090715452773,-0.5345161610235086,-0.9908875462728021,-0.6214005373153646,2499769,1609,England
101,-3.5998613676380256,1.5844873790047898,-0.9802172438459943,1.2942041591868947,2499769,1627,England
102,-1.072101353601985,-0.4026199231403015,1.8077914337964678,0.9082350227442747,2499770,1613,England
103,-0.4654683671240744,-1.0083597399952273,-0.5143080437978294,-0.2566189026444403,2499770,1651,England
104,-1.0052024480655928,-0.45728381529865825,0.14158708463229877,2.2678248525951874,2499771,1646,England
105,-0.49568185833329126,0.8297681514295725,0.04443902730420774,2.003420151727034,2499771,1673,England
106,-0.32603657488918797,-1.7552821800055507,0.06479963842856436,-0.8108387547773693,2499772,1623,England
107,-0.20722424469808517,-0.13407859647867984,-0.49209635959816767,0.9413382976977868,2499772,1659,England
108,-0.17199947780575964,-0.5065830696141035,-0.1546360869157549,-1.5106996090186449,2499773,1612,England
109,-2.236572035755918,0.2580086610837187,0.4090465572722562,2.3269168989231064,2499773,1631,England
110,3.6313770688180633,-3.2344069457712306,-1.7343124713605331,-1.6714806144487249,2499774,1625,England
111,-2.1972698210168304,0.621085931859402,1.4519607925486304,0.3238403182599444,2499774,1628,England
112,-1.56952008951179,1.1584909731825155,0.1143441546848722,0.6168274564073556,2499775,1611,England
113,0.832516150355674,-0.700888850654897,-0.012702012051218979,-1.2461859130115973,2499775,1619,England
114,0.4880491256867363,2.1287968908615214,-0.20893032640152945,0.5939173034350385,2499776,1610,England
115,0.3579586819577541,-0.33733843720908785,-1.162597057277777,1.5599346680933819,2499776,1639,England
116,-1.99064623202626,1.0892079978911258,0.168057982539652,-0.3402101783836719,2499777,1644,England
117,-0.7414117023235793,-0.26666642411867103,-0.6385153723665274,-0.22142289150922528,2499777,10531,England
118,0.3506563676958787,-0.29761914251709176,-1.0436714972153507,0.5751357464834806,2499778,1624,England
119,-1.693159119971233,-0.08194416272265273,-0.2868898864269471,-0.9324324765868072,2499778,1633,England
120,-2.5406922368956852,1.2777898290622223,-0.008833476086883658,0.7789237255608557,2499779,1631,England
121,2.052978184129888,-2.528761420437805,-1.0843804184027275,-0.4187076346181449,2499779,1659,England
122,1.0697183318517067,-1.6789379462679923,0.12944577506782892,-0.7012096385503377,2499780,1609,England
123,-1.6083694532775679,0.21032146684370895,-0.7129872828755526,-0.3050226129341712,2499780,1651,England
124,-0.37240128419152296,2.1727963466398807,-1.2802442836204349,1.1705200119811867,2499781,1610,England
125,3.220949272438779,-0.30579818082943533,-1.2015490758196776,2.0554323990814822,2499781,1625,England
126,2.187542114995973,-4.016833125329077,-1.6996285232671553,-1.8201588855268493,2499782,1623,England
127,-3.5361727651167354,0.7783174815278971,-0.43785403677778995,1.4365942578571231,2499782,1646,England
128,0.8086355530994722,0.497900157430297,0.2345920063448822,0.1599487063698238,2499783,1624,England
129,-1.2568415239135582,0.6690163885921995,0.5018792074262984,0.35479058918848244,2499783,1673,England
130,0.6046774190995694,1.0515277151545146,0.3515095098713914,-0.07870713233481826,2499784,1611,England
131,-0.6796534369659394,-0.5255041034662009,0.24104050115272427,-0.35847023375827075,2499784,1628,England
132,1.670577680855343,-3.539815309872334,0.6180143449823584,-0.4963128736157491,2499785,1612,England
133,-2.543647627467047,1.7729555547363665,0.2779694253809729,0.30112360124289084,2499785,1613,England
134,1.748508419781609,-1.0599205274969217,0.14678333615394504,2.1789193837215226,2499786,1619,England
135,-2.4859579466907933,1.2795605723052,0.27427016673873855,0.024401020052337373,2499786,1639,England
136,-3.3069160456081157,1.9412360341925332,-0.13060693254108705,-0.2264926072382546,2499787,1627,England
137,0.7966205371617172,-1.3471469150392568,0.775024096192783,-0.16185200085555104,2499787,1644,England
138,-0.3347788867456134,0.40428491506469644,-0.6169439841897671,0.15361187017801606,2499788,1633,England
139,-0.3042055795847484,-0.7072745735805959,0.5433725579399536,0.6403190063145272,2499788,10531,England
140,-0.36605372952146126,0.5971470396989063,-0.2272837156832372,-0.6714172862531139,2499789,1623,England
141,-1.0598640044160619,1.4383175941162374,0.2790040050925526,1.8085151434985407,2499789,1651,England
142,-2.2050798232295103,0.010460200999420771,0.5276964012950921,-0.09171706402428116,2499790,1633,England
143,0.445962591598618,-1.8443259316160012,-1.0273346338688012,0.6696359513857337,2499790,1646,England
144,2.7750178851120997,-0.9713765252299094,1.6917355898811373,-1.5315490109348562,2499791,1610,England
145,-1.0705352024882877,-0.8540809614077463,-0.36762725818578873,-0.2895602768434167,2499791,1628,England
146,-1.5885899625698556,-0.7435313417503404,0.6018657895663049,0.7631723801536695,2499792,1627,England
147,-0.14435135657162484,-0.7683473992558153,-0.3798798606819587,0.04481772737730659,2499792,1631,England
148,-2.1772760434528196,0.777318322387149,0.501865623946237,-0.19114590118702815,2499793,1611,England
149,1.5210038157961214,-0.650991658912526,-1.0231786072184044,-1.5070694366663961,2499793,1612,England
150,3.9642191821387773,-2.566905278901751,-0.7601328182870998,-0.6960325500624719,2499794,1625,England
151,-3.10321661710841,1.9373709373152395,0.5051985448969076,0.39136615442082784,2499794,1639,England
152,-2.373396259424207,-0.15012156217977005,-0.8475537560457336,-0.6985559601249997,2499795,1613,England
153,1.5100278909719764,-1.9913358552409695,-1.4970142663897428,0.11003056863996889,2499795,1619,England
154,1.0493126744171595,2.591103105748158,-1.5877206118627183,0.7219593020594045,2499796,1673,England
155,-2.263692988874619,0.5155205997172693,1.151924973632715,2.255384806044246,2499796,10531,England
156,2.2441890927957964,-3.182543761514006,-0.473290601094042,-0.3628189988424363,2499797,1624,England
157,-3.351811182252483,1.2927449664931072,-0.8485365981088879,-0.28810772012133956,2499797,1659,England
158,0.492796848935154,-1.4671971042145289,-0.3123970560564572,0.19239881481359003,2499798,1609,England
159,-0.33557090526032113,-0.21854975041509922,-0.4244246418709498,-0.5000035202540192,2499798,1644,England
160,0.14790213858278692,0.13095083051517714,-0.409486700122601,-0.10091404914308787,2499799,1610,England
161,0.17867414079868188,-0.4863162997769734,-1.5845188268116335,-1.079691989063539,2499799,1644,England
162,2.2272748716236506,-1.0483684916219846,0.22794212964355626,0.5738307031833312,2499800,1609,England
163,-2.999231752123943,0.7989982069949211,0.051051954171539175,-0.14040427588127408,2499800,1623,England
164,4.502159487300294,-3.1193059464485944,-0.26142090680221686,1.2519453438415538,2499801,1611,England
165,-4.004106053066898,1.8529924888120985,0.10579209237189076,2.180690187254137,2499801,1673,England
166,3.5578286683774554,-0.9913002359830058,-1.0350175055295965,-0.5095271582375172,2499802,1625,England
167,-2.8678583129084765,2.207183957110304,0.589420745660022,0.6446511502109177,2499802,1646,England
168,0.39788093219727233,1.137162698806939,-1.3355501868612671,0.3796896861160011,2499803,1613,England
169,-2.8931917947049937,0.6945492689650318,1.0617967109523125,0.5689988352801854,2499803,1628,England
170,1.1303928962295482,-2.5703894905510727,-1.190332898216046,-0.9558160265498473,2499804,1619,England
171,-3.282978481987589,0.557462845330708,0.609579617200993,0.004242531625190878,2499804,1627,England
172,-1.2891218040609134,-1.5212825271045118,-1.021749177960462,-1.5142912190826883,2499805,1639,England
173,-0.5397492247923252,0.9444820886331916,-0.1858458963180893,0.2245693720706672,2499805,1659,England
174,-1.99837161441332,0.07688569397985122,-0.6667635081069648,0.10394904917643387,2499806,1631,England
175,1.4018189539343238,-2.516907686611032,0.258222320942352,0.20035145703369517,2499806,10531,England
176,2.08916795544332,-0.8790058942763016,-0.8059983031006158,-0.338460138235509,2499807,1612,England
177,-1.4441995140288073,0.8711698642611335,0.7488130370991583,0.82265502646486,2499807,1624,England
178,2.039361659325385,-3.582029216600836,0.11972276680965428,0.7215724917206068,2499808,1633,England
179,-1.535951237074073,1.4641431998733274,-0.264503758517549,0.37093313269738726,2499808,1651,England
180,3.1322241159883943,-1.1443878273369021,0.140313525126496,-2.1690457932697558,2499809,1610,England
181,1.5093983010073637,1.1329763266422996,-1.09343368019458,-0.6486571615177243,2499809,1659,England
182,3.5284064446424392,-4.494920277123412,-1.0839719918909296,-1.4550474692137705,2499810,1609,England
183,-2.920249290082528,2.477980773721119,0.7034178113608873,0.6764319195405591,2499810,10531,England
184,0.758366103223104,0.5981177425366152,0.06492557738289538,1.8087672543394684,2499811,1619,England
185,0.14212135270771786,-0.47152684105045395,0.7985861073257392,1.0000255612110878,2499811,1651,England
186,1.074813764170815,0.07984757866111927,0.00980029253112465,-1.1708790260208173,2499812,1613,England
187,-1.7356585834156342,0.15595501045108817,-0.6679446748980492,2.4887715276607945,2499812,1646,England
188,-0.23345798280155042,1.3947373733201398,-0.6887316040340101,2.0313559610576637,2499813,1628,England
189,-2.5172851349523633,1.638717111918235,0.6681359139217359,0.3323420311368687,2499813,1633,England
190,0.38339814469568523,-2.6444902138798656,0.16051711597137264,-1.0877574921798665,2499814,1623,England
191,-2.463458732851134,0.06188740693619467,0.8289142984078061,0.058000246191031654,2499814,1631,England
192,2.1949883967152157,-2.8031677277826614,-1.239838669332453,0.19573496827452755,2499815,1612,England
193,-3.672985973064526,2.0321340235957024,0.0091251470652541,2.297493002366821,2499815,1673,England
194,-1.469308086141023,0.7546587792066622,2.1750872142461417,1.581561635669437,2499816,1611,England
195,0.8922908105685798,-1.2233785449311254,-0.6592524704083597,-1.4464232884756048,2499816,1624,England
196,-2.5628309387414174,1.4485399176181877,-0.5117615886390494,0.3463501223285088,2499817,1639,England
197,2.2865098334765386,-1.3919041841126072,-1.3667082521356668,0.4840800994841513,2499817,1644,England
198,5.009035473200636,-4.564435586248409,-1.2586249608800393,-1.8242677344227998,2499818,1625,England
199,-3.5664819829593957,1.9972876336001522,-0.6894282627110601,0.09228911456443416,2499818,1627,England
200,-0.4471076339545709,-0.8484725256079053,-1.3676401936762153,-0.051905608133089046,2499819,1610,England
201,-0.658504673537001,-0.6206929922714151,2.1698098560862107,1.9486481081539309,2499819,1611,England
202,-3.575872069290558,0.8711952647308768,0.5259175258405866,-0.4393464070210922,2499820,1623,England
203,0.5738168268912401,-1.6673768302485323,0.38780209968505014,0.833252004746587,2499820,1644,England
204,-1.2864529606837505,1.2561298666145062,0.6651013840087393,1.2229079497190654,2499821,1627,England
205,0.14427004685535477,1.3411714702131667,-1.7005654297541142,-0.5431963345202183,2499821,1673,England
206,1.4065248536373431,1.497319108512756,1.5298600012290073,0.15645817747956556,2499822,1609,England
207,1.621637109951804,-0.08504352167034263,0.43761413984260694,-0.6057994612477757,2499822,1625,England
208,-1.2637899960178696,-1.024053455364935,-0.08773783686773354,-0.7131410056712656,2499823,1613,England
209,-0.8572214754979591,-0.3420550647371952,0.8232152581681479,-0.9225898015419776,2499823,1659,England
210,0.9977243844141259,-1.6289489925038652,-1.1636093661979863,2.00639259713239,2499824,1619,England
211,-2.640745282430896,0.8410742956790634,0.6358864085577179,1.1672297027916854,2499824,1646,England
212,-0.8977966179687725,-1.0052865768200618,0.5398367581626197,-1.312361686419079,2499825,1631,England
213,-1.4178270036880947,-1.481221794208468,0.7822031055991491,0.18640896739026883,2499825,1639,England
214,-2.5058326749765256,1.5577296071787519,-0.5745894773788139,1.8599795968934116,2499826,1651,England
215,0.1607987255147575,-0.7171780740003156,0.2509507283370582,0.35896085339549894,2499826,10531,England
216,1.9777699225340033,-1.6954650807772007,-0.9752557227634678,-1.264286429173195,2499827,1624,England
217,-2.8011805451654954,1.0029864151044539,0.8356224070015211,1.407385078640511,2499827,1628,England
218,-0.5177557977992718,2.845056181563469,1.106758533518274,1.0857188512593852,2499828,1612,England
219,-0.4391513545605837,0.34577634880444963,0.5372330883870915,-0.15779289871339472,2499828,1633,England
220,-4.342368026410204,2.251329101328042,-0.028935574421853308,0.16891818698167063,2499829,1659,England
221,0.8381718322199668,-2.115801818576535,-0.3622456744186062,-0.18206319476018776,2499829,1673,England
222,0.06817796840445989,-0.40908715070208623,0.06134290777521785,-1.1577918353980075,2499830,1609,England
223,1.6477304241466042,-0.9248917257900137,0.30193619384575787,-0.0812695808012177,2499830,1624,England
224,-0.9562743649819202,0.35484331162271177,0.21066136231820806,-0.008836659160364519,2499831,1639,England
225,0.8944780351085323,1.5879958503967673,-1.4902402925547091,0.7392159852553319,2499831,1651,England
226,-1.0017695326804554,-0.2178531843071499,0.07452756419706777,-0.5168796095521376,2499832,1646,England
227,1.221036262550965,-1.0131448147040518,0.46001108991746115,0.06312973180356164,2499832,10531,England
228,-3.57066816241602,1.788065515071358,-0.4461325384731716,0.9273665349642688,2499833,1623,England
229,1.576198692514489,-1.9073436444874885,0.6168114379977033,0.503620920395916,2499833,1628,England
230,2.5882004631476754,-2.548352532913093,1.2055977821494976,-0.7750154367211498,2499834,1625,England
231,-2.7179386979522713,2.6326451160809508,1.0268624010301644,0.7118435646716652,2499834,1631,England
232,0.7246542158160963,-1.2990251233368106,0.3406810909046788,-0.42319894910313943,2499835,1612,England
233,-1.6410417862405782,0.4436513465603018,1.1495294828020994,0.9976487207723825,2499835,1619,England
234,1.0146487569483404,-1.9736405055045416,1.1164352195287055,-0.9993489598364719,2499836,1611,England
235,-0.8439342104473982,0.4795844907966744,-0.035689602733564446,-0.8291683749828102,2499836,1613,England
236,-1.2880654392342135,-0.9881453936185111,-0.20300701987936945,1.0079223911154276,2499837,1633,England
237,-0.30492918509001427,-1.9463695548319753,-0.9325576033096347,-0.5393654387009306,2499837,1644,England
238,2.433712310359049,0.34042024291740997,-0.4135802944445633,1.7763481888918229,2499838,1610,England
239,-1.358965135020012,0.9470106419372777,0.2617484823678853,0.905757033284573,2499838,1627,England
240,0.8516452225777862,-1.459709139049545,-0.7939408880038692,-1.0343631725130882,2499839,1609,England
241,-1.9090795425193592,0.5096154434665058,-0.6273422831899536,0.836470184173249,2499839,1646,England
242,1.3380921423393477,-0.9719496159274799,-1.0422892279729896,-0.26767149275592267,2499840,1628,England
243,-0.8590708375910399,-0.89265233760759,-0.0905468509157619,1.5045541109985943,2499840,1639,England
244,3.99358510941125,-5.2411522943951,-1.2310407434070092,-0.6500984318965702,2499841,1625,England
245,-4.600672515887222,2.6468111283338795,-0.3132977277466697,2.1167964163099913,2499841,1673,England
246,1.458186969732982,0.22158354070314387,-1.4199616203901149,-0.40313199568486524,2499842,1610,England
247,0.29627882387012094,-0.7467863802178812,-0.3109571967897059,-0.9244370941017416,2499842,1612,England
248,1.07013987736215,-0.9783006149735591,1.3506522924788678,0.13511440498237984,2499843,1611,England
249,-0.10165139189286385,0.4096699784861637,-1.1142819643904773,-0.7168322601005188,2499843,1651,England
250,0.5113912066571774,-0.003822224741199324,0.669855824790945,-0.7272213722412488,2499844,1613,England
251,-0.9232305774743647,1.0406250594272755,0.2920619315265027,-1.8330334738466842,2499844,1644,England
252,1.3586204807451214,-0.9550340383144483,0.43506811048291777,-0.05830662529578782,2499845,1619,England
253,-1.9984699024959636,0.998641076929223,-0.22019184218726962,2.143920246011613,2499845,1623,England
254,0.3483549639577793,-0.07111938374097307,0.7024990342057293,0.8134029889348604,2499846,1659,England
255,1.512868221507761,0.35634675537922333,-0.8272936225568355,0.06921679428590254,2499846,10531,England
256,5.048556032637063,-5.797939710464998,-1.875499119592494,-0.33274731200154756,2499847,1624,England
257,-3.187331529689364,2.092670209716801,-0.9932625590251208,0.012901906569670806,2499847,1627,England
258,-0.8325736188941714,0.9611435188634025,-0.7805753376592756,1.079858402246024,2499848,1631,England
259,-2.724252560491902,-0.4205456497060954,-0.8580744993621834,1.2006639937215584,2499848,1633,England
260,-1.1447679129187465,-0.2586768876051656,0.9805697060529543,0.35064221522901023,2499849,1646,England
261,2.0357416086961835,-1.0224512156453502,-0.6490381554667303,-0.03374097664065746,2499849,1659,England
262,4.759478152755,-1.449640409168525,1.579720975376076,-1.8669238521470932,2499850,1609,England
263,-1.0280557846546805,2.125431098154486,1.3983661020451106,0.5903541818408606,2499850,1673,England
264,-1.3362410212608906,1.3581251943427768,0.7935999016476445,1.867296573825562,2499851,1628,England
265,-1.1754450086409964,0.9205280727577416,-0.5868124527144236,0.7223026605710663,2499851,1651,England
266,2.83013649445229,-4.35917722580822,0.8900085240245529,-1.2733299098121427,2499852,1624,England
267,-2.255774037174878,1.7783879841731738,-1.1051034491873835,-0.1330928897003415,2499852,1631,England
268,-1.836380320341859,0.6462893085476724,0.9309707272836134,-0.29852898274006207,2499853,1611,England
269,0.7852420398140266,-1.2467899203105872,0.3667612744399053,0.20910293264655186,2499853,1644,England
270,-0.6442968396709683,-1.4545419993084059,-0.658787236654916,0.506711988270133,2499854,1613,England
271,-2.1566211984449506,1.5283439732134327,-0.32522610160084203,1.8270084090576018,2499854,1627,England
272,2.281239347057464,-2.220206877500431,0.14367089216461332,-0.6365646406666549,2499855,1610,England
273,-1.0983158985036285,0.34384366083759543,0.5042897254435784,1.1655220965404642,2499855,10531,England
274,0.5600970658095331,1.1772747748202135,-1.9495485025032733,0.8589419567136883,2499856,1623,England
275,0.2323580980115069,-0.12517620592366338,0.791528891365098,0.8158012750582729,2499856,1633,England
276,-3.6348513803624587,2.765885081726964,0.23454134668456797,0.9053395646848734,2499857,1619,England
277,3.091232785017503,-5.292957097375399,-0.9641239722004679,-1.0024397775737484,2499857,1625,England
278,1.5777616845157902,-0.46510009842383576,-0.4625128035000704,-0.12662457657849285,2499858,1612,England
279,-1.3283074081231103,1.263886262216052,-0.08620297615735921,0.9590715001918152,2499858,1639,England
280,0.013714225826485241,-0.8539331321220419,-0.014216229830253339,0.40838679070999806,2499859,1619,England
281,0.1938795756300061,-2.0902959792588707,-0.8397418261339559,-1.3838682891432237,2499859,1659,England
282,2.554418226395309,-3.6341369511139567,-2.016845144821824,-0.9416809854305819,2499860,1609,England
283,-3.8759009126816206,2.1099070178858725,0.5259601568474596,0.3784184742786169,2499860,1611,England
284,1.3622024101840682,-0.9535748434415677,1.38547590313188,1.0989997312089346,2499861,1612,England
285,0.06805296805929865,1.8359959219219018,-0.33989213907175836,-0.2760263447642289,2499861,1651,England
286,3.444996905669613,-2.0908549193493813,0.014893110083206217,-0.9301860787541879,2499862,1610,England
287,-1.8614159231700356,1.5325482875487624,-0.23671289273188612,0.8136192950327844,2499862,1613,England
288,-1.5128651624309373,0.9353349257912466,-0.6131958201186507,1.9264468769419048,2499863,1623,England
