n1,n2,fij
1,2,8.9822e-01
1,3,-3.4074e+00
1,4,-1.4581e+00
1,5,-2.9604e+00
1,6,-3.0895e-01
1,7,-1.8262e+00
1,8,-1.8644e+00
1,9,-1.4860e+00
1,10,-2.0132e+00
1,11,-4.5270e+00
1,12,-2.3378e+00
1,13,-4.9025e+00
1,14,-1.6308e+00
1,15,-3.3231e+00
1,16,-4.2259e+00
1,17,-3.4598e+00
1,18,-8.4465e+00
1,19,-6.5779e+00
1,20,-5.6347e+00
2,3,3.2188e+00
2,4,-4.3765e-01
2,5,3.0737e-01
2,6,-1.4733e-03
2,7,-3.0704e+00
2,8,-1.2469e+00
2,9,3.7228e-01
2,10,9.4091e-01
2,11,9.1155e-02
2,12,2.5642e+00
2,13,-4.7095e+00
2,14,-2.4887e+00
2,15,1.3261e+00
2,16,-5.2033e-01
2,17,-2.4866e+00
2,18,-2.2041e+00
2,19,-2.4720e+00
2,20,-4.3432e+00
3,4,2.4490e+00
3,5,-1.4935e+00
3,6,5.7881e-02
3,7,2.4702e+00
3,8,-4.6900e-01
3,9,-5.6472e-01
3,10,-3.0330e+00
3,11,-9.0394e-01
3,12,-6.6430e-01
3,13,-3.5561e+00
3,14,-1.2813e+00
3,15,1.6569e+00
3,16,-2.9045e+00
3,17,-1.0087e+00
3,18,-1.1291e+00
3,19,-1.4777e+00
3,20,1.6945e+00
4,5,-4.6871e-03
4,6,-2.2446e+00
4,7,-2.0163e+00
4,8,4.4835e-03
4,9,-3.1300e+00
4,10,-1.1972e+00
4,11,-2.6713e-01
4,12,-3.0012e+00
4,13,-2.5051e+00
4,14,-7.8114e-01
4,15,1.8994e+00
4,16,-2.5468e+00
4,17,-4.6466e+00
4,18,-3.6245e+00
4,19,-1.3824e+00
4,20,-1.2652e+00
5,6,-9.7212e-01
5,7,-4.3263e-01
5,8,-1.0061e+00
5,9,-1.0504e+00
5,10,-2.5419e+00
5,11,1.9039e+00
5,12,4.7783e-01
5,13,-3.8755e+00
5,14,-3.3846e+00
5,15,3.3659e-01
5,16,-3.7312e-01
5,17,-6.7413e-01
5,18,-1.2763e+00
5,19,-1.2725e+00
5,20,-9.0560e-01
6,7,1.4683e-01
6,8,-1.4112e+00
6,9,3.2585e-01
6,10,1.3108e+00
6,11,-1.5686e+00
6,12,9.6566e-01
6,13,-4.3483e+00
6,14,-2.2524e+00
6,15,-3.9863e+00
6,16,-6.6221e-01
6,17,-1.8631e+00
6,18,-2.5445e+00
6,19,8.5592e-01
6,20,-7.2617e-01
7,8,1.4231e+00
7,9,2.3768e+00
7,10,2.3589e+00
7,11,-3.0868e+00
7,12,1.8695e+00
7,13,-4.1105e-01
7,14,-1.4491e+00
7,15,1.4779e+00
7,16,-1.4609e+00
7,17,-1.1044e+00
7,18,4.5569e-01
7,19,-3.8742e+00
7,20,-2.0573e+00
8,9,-4.2698e-01
8,10,-2.2027e-01
8,11,3.3555e-01
8,12,7.4356e-01
8,13,-3.8668e+00
8,14,-3.4421e+00
8,15,-2.5438e-01
8,16,-1.5968e+00
8,17,-1.9616e+00
8,18,-2.4627e+00
8,19,-2.9195e+00
8,20,4.3067e+00
9,10,-2.7140e-01
9,11,-3.1807e-01
9,12,-3.9796e-01
9,13,-4.6995e+00
9,14,1.0584e-01
9,15,3.9170e-01
9,16,3.3551e+00
9,17,-1.0385e+00
9,18,2.9347e+00
9,19,1.1500e+00
9,20,-2.7732e-01
10,11,-1.8472e+00
10,12,-7.9516e-01
10,13,-2.1089e+00
10,14,-1.8059e+00
10,15,2.9222e-01
10,16,8.4621e-01
10,17,-1.4853e+00
10,18,-3.3262e+00
10,19,2.2314e-01
10,20,-2.6387e-01
11,12,2.8326e+00
11,13,-4.8564e+00
11,14,1.2097e+00
11,15,1.4699e+00
11,16,8.1099e-01
11,17,6.7160e-01
11,18,2.9141e+00
11,19,1.9301e+00
11,20,1.9847e+00
12,13,-3.4398e+00
12,14,1.8919e-01
12,15,-1.5504e+00
12,16,-9.2252e-02
12,17,-2.3336e+00
12,18,7.8139e-01
12,19,-1.8942e-01
12,20,1.2003e+00
13,14,-7.5474e-01
13,15,3.6951e+00
13,16,2.2418e+00
13,17,2.7052e+00
13,18,1.7311e+00
13,19,-1.9938e-01
13,20,3.2292e+00
14,15,2.6263e+00
14,16,-3.6339e-01
14,17,-4.5528e-01
14,18,5.5978e-01
14,19,-2.3502e-01
14,20,-1.2126e+00
15,16,-8.1795e-01
15,17,-2.5154e+00
15,18,-2.5545e+00
15,19,-2.0639e+00
15,20,-3.5743e-01
16,17,-1.2559e+00
16,18,-9.6006e-02
16,19,2.6222e-01
16,20,-4.3621e-02
17,18,-3.1926e+00
17,19,7.8461e-01
17,20,3.4294e+00
18,19,-1.9814e+00
18,20,-3.6863e+00
19,20,1.3639e+00
