n1,n2,fij
1,2,-3.4462e+00
1,3,-2.3298e+00
1,4,-2.1860e+00
1,5,-2.9239e+00
1,6,-4.8056e-01
1,7,-1.1219e+00
1,8,-1.3485e+00
1,9,-2.9370e+00
1,10,-3.9457e+00
1,11,-1.5840e+00
1,12,-3.7939e+00
1,13,-4.5219e+00
1,14,-2.8442e+00
1,15,-2.5505e+00
1,16,-4.0005e+00
1,17,-4.0928e+00
1,18,-4.4796e+00
1,19,-4.3881e+00
1,20,-3.4212e+00
2,3,5.7018e+00
2,4,3.3422e-01
2,5,9.9645e-01
2,6,-1.1250e+00
2,7,3.7677e-01
2,8,-7.3339e-01
2,9,2.4271e-01
2,10,-2.2876e-01
2,11,-1.5433e-01
2,12,1.6109e+00
2,13,-5.9161e+00
2,14,-2.9279e+00
2,15,3.0205e+00
2,16,2.0021e-01
2,17,-6.9048e-01
2,18,-2.7333e+00
2,19,-3.2983e+00
2,20,-2.3486e+00
3,4,1.2824e+00
3,5,-1.8100e+00
3,6,-1.0412e+00
3,7,1.5732e+00
3,8,-1.2997e+00
3,9,-1.8718e+00
3,10,-2.3432e+00
3,11,-6.2245e-01
3,12,-2.0635e+00
3,13,-3.8366e+00
3,14,-3.2651e+00
3,15,-1.0085e+00
3,16,-1.5807e+00
3,17,-2.6252e+00
3,18,-1.9103e+00
3,19,-1.4997e+00
3,20,1.5004e+00
4,5,-3.5608e+00
4,6,-2.1590e+00
4,7,-3.1066e-01
4,8,1.1048e+00
4,9,-4.3070e+00
4,10,-1.4444e+00
4,11,-1.2056e+00
4,12,-9.3701e-01
4,13,-1.3669e+00
4,14,-5.6436e-01
4,15,1.3701e+00
4,16,-1.6753e+00
4,17,-4.1372e+00
4,18,-4.6665e+00
4,19,-2.4034e+00
4,20,-2.4148e+00
5,6,2.8144e+00
5,7,-8.9880e-01
5,8,8.1189e-01
5,9,-1.2485e+00
5,10,-1.1365e+00
5,11,3.8843e+00
5,12,2.1693e-01
5,13,-6.7158e-01
5,14,-3.0344e+00
5,15,7.9185e-01
5,16,2.4045e+00
5,17,-3.8064e-01
5,18,-2.1426e+00
5,19,-3.5782e+00
5,20,-4.1350e+00
6,7,3.2197e+00
6,8,1.7867e+00
6,9,-1.9271e+00
6,10,-5.3690e-01
6,11,1.4747e+00
6,12,3.0900e-01
6,13,-7.4739e-01
6,14,-2.6694e+00
6,15,-1.2563e+00
6,16,-1.6129e+00
6,17,-8.8108e-01
6,18,-1.7243e+00
6,19,3.5118e+00
6,20,-1.1189e+00
7,8,7.2423e-01
7,9,5.8199e-01
7,10,-3.0618e-02
7,11,-2.6729e+00
7,12,4.2408e+00
7,13,-3.1215e+00
7,14,-2.4130e+00
7,15,-7.0528e-01
7,16,-2.9845e+00
7,17,-7.0431e-01
7,18,-2.2279e-01
7,19,-3.7594e+00
7,20,-4.4897e+00
8,9,-3.5068e+00
8,10,-1.9367e+00
8,11,1.1169e+00
8,12,-1.4254e+00
8,13,-4.0070e+00
8,14,-2.3983e+00
8,15,1.0896e-01
8,16,-1.7812e+00
8,17,-2.0452e+00
8,18,-3.6276e+00
8,19,-2.1062e+00
8,20,2.8075e+00
9,10,1.4043e+00
9,11,8.1888e-01
9,12,5.3564e-01
9,13,-3.0294e+00
9,14,2.2988e+00
9,15,7.3134e-01
9,16,4.4490e+00
9,17,1.9308e+00
9,18,2.9754e+00
9,19,1.9693e+00
9,20,4.2650e-01
10,11,-1.9192e+00
10,12,-3.2111e+00
10,13,-1.7967e+00
10,14,-1.2635e+00
10,15,-2.2556e-01
10,16,8.5148e-01
10,17,-1.2950e+00
10,18,-3.2084e+00
10,19,-1.1619e+00
10,20,2.2798e+00
11,12,-1.4334e-01
11,13,-1.8018e+00
11,14,-1.4047e+00
11,15,-1.0553e+00
11,16,1.3221e+00
11,17,1.1986e+00
11,18,2.0290e-01
11,19,-1.1188e+00
11,20,2.2856e+00
12,13,-2.1913e+00
12,14,-1.0728e+00
12,15,-7.1401e-01
12,16,1.9061e+00
12,17,-5.5779e-01
12,18,3.4304e+00
12,19,1.4508e+00
12,20,-6.0407e-02
13,14,-2.7295e+00
13,15,2.1850e+00
13,16,3.0772e+00
13,17,2.2799e+00
13,18,1.7991e-01
13,19,-7.4369e-01
13,20,2.4855e+00
14,15,2.8735e+00
14,16,2.1878e+00
14,17,-5.5503e-01
14,18,-2.6742e+00
14,19,-2.4391e+00
14,20,-2.2087e+00
15,16,-1.1099e+00
15,17,-1.2668e+00
15,18,-3.7986e+00
15,19,-5.2504e+00
15,20,-3.5474e+00
16,17,-3.0227e+00
16,18,7.6755e-01
16,19,-2.3663e-01
16,20,1.4629e+00
17,18,-4.1964e+00
17,19,-2.3812e+00
17,20,2.8707e-01
18,19,-1.2972e+00
18,20,-2.7068e+00
19,20,1.0675e+00
