n1,n2,weight
1,2,-2.5638e+00
1,3,2.1578e-01
1,4,7.3412e-01
1,5,-1.5369e+00
1,6,-1.3260e+00
1,7,3.3898e-01
1,8,-4.0171e-01
1,9,-3.5901e+00
1,10,2.4004e+00
1,11,1.2476e-02
1,12,-3.5566e-01
1,13,-2.7077e+00
1,14,-1.2771e+00
1,15,-9.5188e-02
1,16,-4.7549e-01
1,17,1.0724e+00
1,18,-2.3547e+00
1,19,8.6218e-01
1,20,-1.5059e+00
2,1,8.1151e-01
2,3,2.2356e+00
2,4,1.0788e+00
2,5,7.7926e-01
2,6,-6.3957e-01
2,7,-8.0088e-01
2,8,-3.3615e-01
2,9,7.9871e-01
2,10,1.2545e+00
2,11,1.8131e+00
2,12,-1.1131e-01
2,13,-1.5318e+00
2,14,-1.3823e+00
2,15,1.6635e+00
2,16,-7.5129e-01
2,17,-3.4864e-01
2,18,-7.1175e-01
2,19,1.6810e+00
2,20,7.1641e-01
3,1,9.5740e-01
3,2,1.2789e+00
3,4,8.3553e-02
3,5,1.2151e+00
3,6,3.9368e+00
3,7,1.0714e+00
3,8,-1.5891e+00
3,9,-1.5153e+00
3,10,1.0104e+00
3,11,2.1833e+00
3,12,6.1602e-02
3,13,-1.9464e+00
3,14,7.7964e-01
3,15,2.1846e+00
3,16,1.4931e+00
3,17,1.2956e+00
3,18,-6.2240e-01
3,19,6.7317e-01
3,20,-5.7222e-01
4,1,1.3803e+00
4,2,-1.2500e+00
4,3,-3.7019e-01
4,5,-1.8249e+00
4,6,7.3190e-02
4,7,-2.1962e+00
4,8,4.8694e-01
4,9,-3.3158e-01
4,10,-9.1169e-01
4,11,-1.5624e+00
4,12,5.6496e-01
4,13,-2.2841e-01
4,14,2.3343e+00
4,15,-1.1667e+00
4,16,-6.9357e-01
4,17,-1.1650e+00
4,18,-3.8654e+00
4,19,6.7334e-01
4,20,-3.6026e+00
5,1,-1.1358e+00
5,2,-1.1140e+00
5,3,-6.7684e-01
5,4,2.0529e-01
5,6,3.0185e+00
5,7,1.0622e+00
5,8,-5.5116e-01
5,9,9.2822e-01
5,10,4.2128e-01
5,11,-6.1985e-01
5,12,1.1581e+00
5,13,-9.4406e-01
5,14,7.8583e-01
5,15,-2.5662e-01
5,16,-3.7921e-01
5,17,1.1329e+00
5,18,2.3993e+00
5,19,1.5788e+00
5,20,7.1949e-01
6,1,-3.3284e+00
6,2,-4.9468e-01
6,3,-2.4693e+00
6,4,3.6160e+00
6,5,6.7331e-01
6,7,-2.2099e+00
6,8,-1.3837e+00
6,9,-4.3710e-01
6,10,2.7068e+00
6,11,2.9848e+00
6,12,1.4050e-01
6,13,-1.9927e+00
