n1,n2,weight
1,2,3.8048e+00
1,3,4.0023e+00
1,4,1.6138e+00
1,5,5.0885e+00
1,6,4.7793e+00
1,7,4.0334e+00
1,8,7.1083e+00
1,9,7.1759e+00
1,10,5.5281e+00
1,11,3.4522e+00
1,12,7.7312e+00
1,13,8.2564e+00
1,14,5.7631e+00
1,15,8.2066e+00
1,16,6.8446e+00
1,17,7.0656e+00
1,18,8.0131e+00
1,19,6.6935e+00
1,20,7.0539e+00
2,1,-1.2290e+00
2,3,-6.6285e+00
2,4,-1.4385e+00
2,5,2.1598e-01
2,6,5.7560e-01
2,7,-2.4201e-01
2,8,7.9740e-01
2,9,3.2648e+00
2,10,1.2001e-01
2,11,2.0001e-01
2,12,-2.0793e+00
2,13,5.1791e+00
2,14,3.3413e+00
2,15,-6.9947e-01
2,16,9.4497e-01
2,17,-1.6944e-01
2,18,8.5565e-01
2,19,3.6421e+00
2,20,3.9816e+00
3,1,-1.7852e+00
3,2,4.7969e+00
3,4,-2.7796e+00
3,5,2.5881e+00
3,6,1.9579e+00
3,7,-1.8293e+00
3,8,2.3431e+00
3,9,4.2791e+00
3,10,4.0867e+00
3,11,2.0321e+00
3,12,1.7508e+00
3,13,3.5469e+00
3,14,3.1581e+00
3,15,3.2246e+00
3,16,9.1071e-01
3,17,3.6682e+00
3,18,3.1977e+00
3,19,2.5434e+00
3,20,4.3822e+00
4,1,-2.9363e+00
4,2,7.1456e-02
4,3,1.7147e+00
4,5,1.5481e+00
4,6,3.0391e+00
4,7,6.3513e-01
4,8,-1.7137e+00
4,9,4.4676e+00
4,10,5.0509e+00
4,11,3.2953e-01
4,12,3.8761e-01
4,13,8.0817e-01
4,14,1.9953e+00
4,15,-1.6268e+00
4,16,3.8506e-01
4,17,2.9326e+00
4,18,4.0648e+00
4,19,5.1658e+00
4,20,2.3846e+00
5,1,-3.6625e+00
5,2,1.0324e+00
5,3,-1.8564e+00
5,4,-3.3259e+00
5,6,-1.6103e+00
5,7,-3.4800e-01
5,8,2.6167e-01
5,9,-1.3489e+00
5,10,2.1778e+00
5,11,-2.3276e+00
5,12,-3.3440e+00
5,13,-1.9465e+00
5,14,3.4698e+00
5,15,-5.3233e-02
5,16,-2.7757e+00
5,17,-1.1039e+00
5,18,-2.3299e+00
5,19,2.7193e+00
5,20,3.0285e+00
6,1,5.4955e-01
6,2,7.6905e-01
6,3,4.4755e-01
6,4,-2.5351e+00
6,5,3.7281e+00
6,7,-3.7210e+00
6,8,-7.8155e-01
6,9,-6.9074e-01
6,10,1.0371e+00
6,11,-1.1172e+00
6,12,1.3503e+00
6,13,2.9649e+00
6,14,3.6677e+00
6,15,3.9329e+00
6,16,-4.8048e-01
6,17,-5.1045e-01
6,18,1.5919e+00
6,19,-8.7281e-01
6,20,3.8273e+00
7,1,-1.8921e+00
7,2,2.1052e-01
7,3,-2.8860e-01
7,4,9.7996e-03
7,5,-2.1663e+00
7,6,1.7563e+00
7,8,9.7681e-01
7,9,1.3000e+00
7,10,-1.5628e-01
7,11,2.7961e+00
7,12,-3.9056e+00
7,13,2.2481e+00
7,14,3.8641e+00
7,15,-2.5159e-01
7,16,3.7752e+00
7,17,2.3342e-01
7,18,-2.1390e+00
7,19,5.3617e+00
7,20,4.9931e+00
8,1,2.1021e+00
8,2,1.6426e+00
8,3,2.8437e+00
8,4,1.1002e+00
8,5,2.7352e+00
8,6,3.4845e+00
8,7,4.8205e+00
8,9,6.0603e+00
8,10,4.9103e+00
8,11,-3.3987e-01
8,12,1.9073e+00
8,13,7.2385e+00
8,14,5.7732e+00
8,15,2.8847e+00
8,16,4.5151e+00
8,17,1.4733e+00
8,18,6.6742e+00
8,19,5.9512e+00
8,20,1.6161e-01
9,1,-2.3875e+00
9,2,-2.7372e-04
9,3,-1.0356e-02
9,4,-5.8303e+00
9,5,-4.5879e+00
9,6,-3.2292e+00
9,7,9.6969e-01
9,8,-2.7504e+00
9,10,-5.4832e-01
9,11,1.8647e-01
9,12,-1.2180e+00
9,13,4.9811e-01
9,14,-2.9729e+00
9,15,-2.3845e+00
9,16,-4.0307e+00
9,17,-1.0358e-01
9,18,-5.0814e+00
9,19,-8.5547e-01
9,20,1.8394e+00
10,1,-4.0806e+00
10,2,-3.4706e-01
10,3,-3.5262e+00
10,4,-1.3104e+00
10,5,-1.9075e+00
10,6,3.4452e-01
10,7,-4.1439e-01
10,8,-1.7966e+00
10,9,2.7233e+00
10,11,2.8055e+00
10,12,3.8852e+00
10,13,2.6202e+00
10,14,2.9616e+00
10,15,1.2357e+00
10,16,-5.0650e-01
10,17,5.8054e-01
10,18,-5.6929e-01
10,19,2.8524e+00
10,20,-2.5611e+00
11,1,-2.8498e+00
11,2,4.0821e-01
11,3,-9.8615e-01
11,4,-2.2363e+00
11,5,3.5402e+00
11,6,5.2962e-01
11,7,-3.5976e+00
11,8,1.0508e-01
11,9,2.0544e+00
11,10,-4.0614e-01
11,12,-5.9344e-01
11,13,3.0631e+00
11,14,8.5538e-01
11,15,3.1299e+00
11,16,-1.3404e+00
11,17,-8.9574e-01
11,18,-2.6232e+00
11,19,1.7101e+00
11,20,-2.3573e+00
12,1,-3.5383e+00
12,2,1.8776e+00
12,3,-1.9901e+00
12,4,-3.2953e+00
12,5,-2.4648e+00
12,6,4.2928e-02
12,7,1.9022e+00
12,8,-7.7728e-01
12,9,2.0453e+00
12,10,-1.2087e+00
12,11,9.3288e-01
12,13,7.0710e-01
12,14,-1.0731e+00
12,15,-9.7381e-01
12,16,-8.9994e-01
12,17,3.2368e+00
