n1,n2,weight
12,16,-5.3018e-01
12,17,-7.1608e-01
12,18,-1.2680e-01
12,19,2.4855e+00
12,20,1.5533e+00
13,1,2.0595e+00
13,2,2.0536e+00
13,3,4.2013e-01
13,4,1.4111e+00
13,5,2.5017e+00
13,6,5.2311e-01
13,7,-2.1284e-01
13,8,1.6110e+00
13,9,1.8104e+00
13,10,3.1521e+00
13,11,3.2051e+00
13,12,2.1661e+00
13,14,8.7512e-01
13,15,1.5598e+00
13,16,2.1464e+00
13,17,3.7088e+00
13,18,2.2739e+00
13,19,2.1859e-01
13,20,2.9305e+00
14,1,-1.1019e+00
14,2,3.0416e+00
14,3,3.2631e-01
14,4,5.5542e-01
14,5,3.9325e+00
14,6,1.4802e+00
14,7,1.2897e+00
14,8,1.4658e+00
14,9,-2.5748e+00
14,10,1.2414e+00
14,11,-5.5649e-01
14,12,-1.7516e+00
14,13,-1.1124e+00
14,15,2.8965e+00
14,16,1.7933e+00
14,17,-5.6082e-01
14,18,2.4713e+00
14,19,1.4547e+00
14,20,-6.4903e-03
15,1,2.4451e+00
15,2,4.6498e-01
15,3,1.5012e+00
15,4,-1.2873e+00
15,5,1.9114e+00
15,6,4.3726e+00
15,7,-1.6487e+00
15,8,-1.0944e-01
15,9,9.9973e-01
15,10,3.3829e+00
15,11,-5.1783e-01
15,12,1.7405e+00
15,13,-2.7804e+00
15,14,-9.6870e-01
15,16,-6.6018e-01
15,17,4.7859e-01
15,18,-3.3656e-01
15,19,-1.0296e+00
15,20,9.5568e-02
16,1,1.3666e+00
16,2,-1.6271e+00
16,3,2.6846e+00
16,4,1.8317e+00
16,5,2.4502e+00
16,6,2.7890e+00
16,7,1.4341e+00
16,8,1.4113e+00
16,9,-3.9375e+00
16,10,2.1616e+00
16,11,-6.4939e-01
16,12,1.5639e+00
16,13,8.0775e-01
16,14,1.6643e+00
16,15,6.2121e-01
16,17,1.9804e+00
16,18,-2.0191e+00
16,19,2.3314e+00
16,20,1.6899e+00
17,1,3.1388e-01
17,2,1.6958e+00
17,3,-1.9511e+00
17,4,1.7198e+00
17,5,8.7666e-01
17,6,5.9775e-01
17,7,-7.0863e-01
17,8,-1.3422e+00
17,9,3.3984e-01
17,10,1.0499e+00
17,11,-1.8860e+00
17,12,-3.6379e-01
17,13,-2.4065e+00
17,14,-5.7670e-02
17,15,7.1566e-01
17,16,-2.5539e-01
17,18,-2.3523e+00
17,19,-7.8961e-01
17,20,8.1894e-01
18,1,3.5880e+00
18,2,3.1501e+00
18,3,1.6608e-01
18,4,1.4272e+00
18,5,1.8077e+00
18,6,8.4198e-01
18,7,-4.1383e-01
18,8,8.5982e-01
18,9,-3.4715e+00
18,10,3.7505e+00
18,11,-2.4672e+00
18,12,-6.2354e-01
18,13,7.8458e-02
18,14,1.6954e+00
18,15,1.4255e+00
18,16,-1.2076e+00
18,17,2.6250e+00
18,19,-2.0942e+00
18,20,-6.6831e+00
19,1,1.9629e+00
19,2,2.0405e+00
19,3,-4.8014e-01
19,4,1.2600e-01
19,5,9.4227e-01
19,6,1.4819e-01
19,7,2.2519e+00
19,8,-2.9939e-01
19,9,-2.6296e+00
19,10,1.9719e+00
19,11,-2.0524e+00
19,12,1.2585e+00
19,13,1.1600e-01
19,14,1.6135e+00
19,15,-2.1595e-01
19,16,4.6736e-01
19,17,7.0511e-01
19,18,3.5065e+00
19,20,1.2208e+00
20,1,2.6512e+00
20,2,2.9474e+00
20,3,-1.8917e+00
20,4,9.4386e-01
20,5,1.6494e+00
20,6,7.2626e-01
20,7,2.6517e-01
20,8,-3.2822e+00
20,9,4.5709e-01
20,10,2.6380e+00
20,11,-2.8993e+00
20,12,-2.6117e-01
20,13,-3.8441e+00
20,14,2.3509e+00
20,15,-4.1439e-01
20,16,5.4336e-01
20,17,-4.0920e+00
20,18,2.9851e-01
20,19,-2.1570e+00
