n1,n2,weight
1,2,-1.8555e+00
1,3,-7.7178e-01
1,4,1.6907e+00
1,5,8.9845e-01
1,6,1.4871e+00
1,7,-2.2201e-01
1,8,4.5682e+00
1,9,-1.7183e+00
1,10,-7.2605e-01
1,11,1.1262e+00
1,12,-2.1852e+00
1,13,-2.8378e+00
1,14,-2.0884e+00
1,15,2.6188e+00
1,16,-1.9047e+00
1,17,1.3753e+00
1,18,-1.9781e+00
1,19,-1.3274e+00
1,20,-1.7039e+00
2,1,2.2301e+00
2,3,-1.1740e-01
2,4,-1.3971e-01
2,5,7.7472e-01
2,6,1.9650e+00
2,7,-1.8453e+00
2,8,-3.9281e-01
2,9,-8.6096e-01
2,10,3.0379e-02
2,11,1.6594e+00
2,12,6.6978e-01
2,13,-2.8523e-01
2,14,1.6174e+00
2,15,1.4080e+00
2,16,-1.1730e+00
2,17,-2.4020e-01
2,18,-1.1366e+00
2,19,1.1927e+00
2,20,7.1629e-01
3,1,1.1355e+00
3,2,-3.4289e+00
3,4,1.2249e+00
3,5,6.9939e-01
3,6,1.4978e+00
3,7,1.3366e+00
3,8,3.7933e+00
3,9,2.0159e-01
3,10,-5.3028e-01
3,11,2.4697e+00
3,12,-5.6420e-01
3,13,-3.1924e-01
3,14,-1.1447e+00
3,15,7.3073e-01
3,16,1.1691e+00
3,17,1.7710e+00
3,18,-1.0603e+00
3,19,-2.4892e-02
3,20,2.7978e-01
4,1,-3.7348e-01
4,2,6.2444e-02
4,3,-2.2529e-02
4,5,-2.8472e-01
4,6,1.0419e+00
4,7,-3.0387e-01
4,8,1.2685e+00
4,9,-4.4133e-01
4,10,2.2953e-01
4,11,-7.9483e-01
4,12,-4.3006e-01
4,13,-2.2208e+00
4,14,1.1380e+00
4,15,-2.9045e+00
4,16,3.4172e-01
4,17,-1.8247e+00
4,18,-1.7102e+00
4,19,1.5082e-01
4,20,-2.5250e+00
5,1,-1.9427e+00
5,2,1.1529e+00
5,3,5.5795e-01
5,4,1.5342e+00
5,6,1.8051e+00
5,7,-1.8069e+00
5,8,1.7951e+00
5,9,5.3042e-01
5,10,3.1149e+00
5,11,3.3918e+00
5,12,1.9671e+00
5,13,7.2106e-01
5,14,-1.9150e+00
5,15,2.6457e+00
5,16,-3.4659e-01
5,17,-4.4252e-01
5,18,-1.1868e+00
5,19,-1.2553e+00
5,20,6.9350e-02
6,1,7.1429e-01
6,2,1.2672e+00
6,3,-1.2578e-01
6,4,-6.9844e-01
6,5,-4.3946e+00
6,7,-7.0605e-01
6,8,5.5355e-01
6,9,-9.2553e-01
6,10,-9.9881e-01
6,11,1.5073e+00
6,12,1.1431e+00
6,13,-1.0831e+00
6,14,6.8410e-01
6,15,1.6076e+00
6,16,-6.5432e-01
6,17,-2.0097e+00
6,18,-6.6872e-01
6,19,-1.3165e+00
6,20,-7.2839e-01
7,1,-7.9650e-01
7,2,-9.1262e-01
7,3,-3.3899e-01
7,4,-8.3499e-01
7,5,-1.5706e+00
7,6,-1.5818e+00
7,8,5.5296e-01
