i w_i r_i
1 6.524604000000002 1
2 2.243706500000001 9
3 4.781207000000002 3
4 4.769062700000001 4
5 3.684542800000001 5
6 5.309600000000001 2
7 0.5438790000000002 18
8 1.7777925550000009 10
9 1.4979253500000007 13
10 1.7015761500000006 11
11 0.8776319450000003 16
12 2.6598230000000007 7
13 0.30972149999999976 19
14 2.2534978000000008 8
15 1.6402489000000005 12
16 1.3155193000000003 14
17 2.7157025000000012 6
18 0.7109810000000003 17
19 1.1403680000000007 15
20 0.0 20
