i w_i r_i
1 1.7615615744798145 5
2 0.4594132856450899 18
3 2.627281591808914 1
4 1.3588519018370218 9
5 1.6543020788513199 6
6 1.1057707701561745 11
7 1.880569912640203 4
8 0.599499591988095 17
9 2.150789843617104 2
10 1.2930678914574505 10
11 2.0972010918557538 3
12 0.9027248401952154 14
13 1.0901905919447363 12
14 1.409467340450499 8
15 0.821121091968512 15
16 0.0 20
17 1.5446525905382256 7
18 0.9817586652075279 13
19 0.7639140919735672 16
20 0.09404309203275907 19
