i w_i r_i
1 7.647840999999998 4
2 11.200164999999998 1
3 8.660864499999999 2
4 7.692925499999998 3
5 5.165807999999998 9
6 7.5946444999999985 5
7 6.961070499999998 6
8 5.855839499999999 7
9 5.193543499999999 8
10 4.728821499999999 10
11 0.8353340000000009 19
12 2.1226275 13
13 1.66217535 15
14 1.5334879999999997 16
15 2.5632969999999986 12
16 1.2586279999999999 17
17 1.8443614999999998 14
18 0.0 20
19 0.9341465000000002 18
20 3.646518649999999 11
