i w_i r_i
1 0.0 18
2 6.994411944444446 9
3 6.205394166666668 12
4 4.092059722222224 15
5 3.410461555555557 16
6 3.4001386111111116 17
7 8.289023261111113 3
8 6.585370000000001 11
9 7.7532522222222235 5
10 8.524478405555557 1
11 6.0488752222222235 13
12 7.338961000000001 8
13 7.73300788888889 6
14 8.34028177777778 2
15 6.6560582222222235 10
16 7.507414166666669 7
17 5.788978166666668 14
18 7.871258666666669 4
