i w_i r_i
1 15.068276999999998 1
2 7.1280185 6
3 11.493489999999998 2
4 10.518100999999998 4
5 8.948761000000001 5
6 11.116866 3
7 1.429364500000001 17
8 3.2047135 11
9 3.8242695000000007 10
10 1.1123599999999998 18
11 1.7197475 16
12 4.372714 8
13 2.152050950000001 14
14 4.2032775 9
15 1.9838895500000007 15
16 2.406338500000001 13
17 6.386599 7
18 0.6547860000000014 19
19 2.6016960000000005 12
20 0.0 20
