i w_i r_i
1 1.9878475 7
2 1.894615 9
3 2.1243305 5
4 1.4976004500000002 12
5 3.8605605 1
6 2.7564985 2
7 0.0 20
8 1.6514735 11
9 2.0388725 6
10 1.2155880000000001 16
11 0.3716604999999997 18
12 2.52599805 3
13 1.3254155500000002 14
14 1.2693785000000002 15
15 1.8013224 10
16 1.4861424500000002 13
17 2.127717 4
18 0.36398860000000033 19
19 1.9548685 8
20 0.8702120000000001 17
