i w_i r_i
1 7.3702295 1
2 3.1351970000000002 6
3 4.9175885 3
4 4.068346999999999 4
5 3.6777195000000003 5
6 5.17683745 2
7 0.2997321300000002 18
8 1.2043255000000004 13
9 1.5593760000000003 10
10 0.28549954999999994 19
11 1.6974699500000001 9
12 1.2706910000000002 12
13 1.0649747050000005 14
14 2.50601405 8
15 0.49230684999999985 17
16 1.5564138150000002 11
17 3.0507515000000005 7
18 0.7803470000000003 15
19 0.770699 16
20 0.0 20
