i w_i r_i
1 1.2312254277777779 11
2 0.05284114999999967 19
3 3.786995302777778 1
4 1.07616435 12
5 0.0 20
6 0.7626131500000002 15
7 1.2460146500000002 10
8 0.7540666500000001 16
9 3.34928865 2
10 1.42872495 8
11 2.5419469500000003 3
12 1.9602376000000006 5
13 1.7712931500000002 6
14 0.1338473499999997 18
15 0.7706898722222223 14
16 2.0769006500000007 4
17 1.3190622472222224 9
18 1.5748606500000002 7
19 1.0384221 13
20 0.62505815 17
