i w_i r_i
1 5.615652650000002 1
2 1.4560036500000004 9
3 3.8088798083333346 2
4 3.4798596416666676 3
5 2.579100150000001 4
6 2.331847650000001 6
7 0.3827456805555556 16
8 0.3191624500000001 17
9 1.3218708000000003 10
10 0.6288914000000001 13
11 0.25150815000000026 18
12 0.17167865000000027 19
13 0.9809410000000005 11
14 1.6674106500000005 8
15 0.8038361500000005 12
16 2.5510036500000006 5
17 2.2893361500000005 7
18 0.0 20
19 0.4958746500000002 15
20 0.562350069444445 14
