i w_i r_i
1 66.99999999999999 1
2 53.99999999999999 2
3 51.99999999999999 3
4 50.99999999999999 4
5 31.999999999999993 5
6 28.999999999999996 6
7 28.999999999999996 7
8 27.999999999999996 8
9 25.999999999999996 9
10 24.999999999999996 10
11 21.999999999999996 11
12 20.999999999999996 12
13 18.999999999999996 13
14 14.999999999999996 14
15 12.0 15
16 12.0 16
17 12.0 17
18 10.999999999999998 18
19 7.0 19
20 0.0 20
