i w_i r_i
1 6.095961666666667 1
2 0.4255644444444442 15
3 2.4953666666666665 5
4 3.4966366666666664 2
5 2.6990113888888887 4
6 3.2860749999999994 3
7 0.06251416666666643 17
8 1.3378269444444442 9
9 1.916191083333333 6
10 0.6404453333333332 14
11 1.1308455555555552 10
12 0.9598297222222221 11
13 0.9442516666666665 12
14 0.09351111111111066 16
15 0.0 18
16 1.4838244444444442 7
17 1.4537527777777774 8
18 0.9112713611111112 13
