n1,n2,fij
1,2,-2.5526e+00
1,3,8.7473e-01
1,4,-2.3209e+00
1,5,-3.5513e+00
1,6,-1.8202e+00
1,7,-2.1873e-01
1,8,-6.8306e+00
1,9,3.9654e+00
1,10,-1.3971e+00
1,11,1.0235e+00
1,12,-2.6786e+00
1,13,-1.6722e+00
1,14,-6.9331e+00
1,15,-2.4869e+00
1,16,3.5102e-01
1,17,-1.1840e+00
1,18,1.6364e-01
1,19,-8.7202e-02
1,20,-3.0164e+00
2,3,2.2806e+00
2,4,1.7732e-01
2,5,2.3879e+00
2,6,2.7404e+00
2,7,2.2104e+00
2,8,1.6989e+00
2,9,6.1916e+00
2,10,-1.2081e+00
2,11,-2.1888e+00
2,12,-5.9195e-01
2,13,3.6859e+00
2,14,-2.2525e+00
2,15,-1.0487e-01
2,16,-6.4490e-01
2,17,3.2733e-01
2,18,2.0564e+00
2,19,8.7478e-01
2,20,-4.8976e-01
3,4,-3.6263e-01
3,5,-1.1674e+00
3,6,-4.1849e+00
3,7,-3.0898e+00
3,8,-1.3636e+00
3,9,2.6934e+00
3,10,-2.1043e-01
3,11,3.6608e-01
3,12,-3.2826e+00
3,13,-1.2824e+00
3,14,-2.9459e+00
3,15,-2.3523e+00
3,16,-3.3318e+00
3,17,6.6832e-01
3,18,5.0580e-02
3,19,-2.5236e+00
3,20,-4.0445e-02
4,5,-1.0702e+00
4,6,7.5513e-02
4,7,2.2871e+00
4,8,-2.8421e+00
4,9,2.5421e+00
4,10,4.9648e-01
4,11,1.7899e+00
4,12,-5.6812e-01
4,13,-6.5936e-01
4,14,1.0786e+00
4,15,3.5721e-01
4,16,2.6577e+00
4,17,3.5929e-01
4,18,4.2175e-01
4,19,2.1184e+00
4,20,4.3361e-01
5,6,2.2964e+00
5,7,3.0341e+00
5,8,7.9992e-01
5,9,3.0877e+00
5,10,-3.8485e+00
5,11,3.6155e+00
5,12,2.0564e-01
5,13,1.9891e+00
5,14,-1.9845e+00
5,15,1.1815e+00
5,16,1.9329e+00
5,17,5.4380e-01
5,18,1.6721e+00
5,19,2.1551e+00
5,20,-3.0427e+00
6,7,2.0199e+00
6,8,1.0507e-01
6,9,2.2782e+00
6,10,2.3054e-02
6,11,2.1461e+00
6,12,-5.4134e+00
6,13,7.6672e-01
6,14,1.9394e+00
6,15,-1.9313e+00
6,16,-8.0432e-01
6,17,-4.7181e+00
6,18,-3.4227e+00
6,19,1.4804e+00
6,20,2.0022e-01
7,8,1.1524e+00
7,9,-1.0616e+00
7,10,3.2545e+00
7,11,1.5544e+00
7,12,9.1947e-01
7,13,-2.8172e+00
7,14,-1.1161e+00
7,15,-1.9090e+00
7,16,-1.6483e+00
7,17,-1.3751e-01
7,18,-3.0479e+00
7,19,1.7371e+00
7,20,-1.7230e+00
8,9,3.0065e+00
8,10,-3.0773e+00
8,11,-1.1427e-01
8,12,-7.2265e-01
8,13,4.0031e-01
8,14,-4.7853e-01
8,15,-1.0711e+00
8,16,-1.6322e+00
8,17,1.6275e+00
8,18,-2.7920e-01
8,19,2.1510e+00
8,20,-4.8507e+00
9,10,3.3590e+00
9,11,-2.4389e-01
9,12,-4.7748e+00
9,13,-3.3051e+00
9,14,-6.1243e+00
9,15,-9.8045e+00
9,16,-4.9740e+00
9,17,-7.4707e+00
9,18,-4.4915e+00
9,19,1.1462e+00
9,20,-2.9952e+00
10,11,-4.5712e+00
10,12,-1.5005e+00
10,13,-2.4269e+00
10,14,2.3784e+00
10,15,2.7548e+00
10,16,3.3040e-02
10,17,1.5243e+00
10,18,2.3802e+00
10,19,1.6295e+00
10,20,5.6705e-01
11,12,-8.3483e-01
11,13,-6.3756e-01
11,14,-1.4675e+00
11,15,-1.1480e+00
11,16,-3.9016e-01
11,17,-3.2347e+00
11,18,-3.4709e-01
11,19,-1.1234e+00
11,20,-4.9694e+00
12,13,2.1882e+00
12,14,5.2393e-01
12,15,-2.8342e+00
12,16,1.4760e+00
12,17,-1.2037e+00
12,18,9.8925e-01
12,19,-9.2954e-01
12,20,-7.1812e-01
13,14,-4.1362e+00
13,15,1.6929e-01
13,16,3.3042e+00
13,17,-2.7671e+00
13,18,3.1052e+00
13,19,8.6560e-01
13,20,1.3396e+00
14,15,5.1712e+00
14,16,8.0150e-01
14,17,2.0149e+00
14,18,1.2621e+00
14,19,-1.7214e+00
14,20,-8.8521e-01
15,16,-3.7925e+00
15,17,-2.7518e+00
15,18,-2.1436e+00
15,19,1.1945e+00
15,20,5.8019e-01
16,17,4.7463e-01
16,18,-1.1134e+00
16,19,5.5376e-01
16,20,-1.6795e+00
17,18,9.1544e-01
17,19,2.7291e+00
17,20,-5.1893e+00
18,19,1.0042e+00
18,20,-1.0478e+00
19,20,4.5010e-02
