n1,n2,weight
1,2,4.5507e+00
1,3,1.5536e+00
1,4,4.9031e+00
1,5,3.8429e+00
1,6,3.4095e+00
1,7,3.2693e+00
1,8,3.7091e+00
1,9,-5.4888e-01
1,10,1.3280e+00
1,11,2.0121e+00
1,12,3.1573e+00
1,13,3.3546e+00
1,14,5.0547e+00
1,15,3.2958e+00
1,16,1.6165e+00
1,17,2.2392e+00
1,18,3.8756e+00
1,19,1.4830e+00
1,20,4.9864e+00
2,1,-1.2160e+00
2,3,-2.2176e-01
2,4,2.4657e+00
2,5,2.4061e-01
2,6,-5.9238e-01
2,7,-9.7615e-01
2,8,1.4725e-01
2,9,-2.8226e+00
2,10,4.8597e-01
2,11,5.7007e-01
2,12,-2.8077e-01
2,13,2.1537e-01
2,14,2.0402e+00
2,15,1.0015e+00
2,16,-2.6255e-01
2,17,1.0466e+00
2,18,3.7217e-01
2,19,-1.0605e+00
2,20,8.0353e-01
3,1,1.8710e+00
3,2,4.2622e+00
3,4,2.7718e+00
3,5,2.6693e+00
3,6,2.3838e+00
3,7,3.0370e+00
3,8,4.0457e+00
3,9,3.2587e-01
3,10,1.8007e+00
3,11,1.4052e+00
3,12,4.0767e+00
3,13,2.9028e+00
3,14,3.4563e+00
3,15,3.3303e+00
3,16,4.4638e+00
3,17,2.3849e+00
3,18,2.8780e+00
3,19,3.1697e+00
3,20,1.7768e+00
4,1,-3.7149e-01
4,2,1.5236e+00
4,3,1.3797e-01
4,5,-1.0946e-02
4,6,-3.3429e-01
4,7,-9.7070e-01
4,8,1.4351e+00
4,9,2.2721e-01
4,10,-3.0702e-01
4,11,-8.1127e-01
4,12,-7.4095e-01
4,13,9.5122e-01
4,14,-6.9055e-01
4,15,4.3505e-01
4,16,-1.3435e+00
4,17,-1.5486e+00
4,18,2.2420e+00
4,19,-1.6327e+00
4,20,5.0877e-02
5,1,-5.0130e-01
5,2,2.4963e+00
5,3,-8.2308e-01
5,4,-4.7623e-01
5,6,-3.5829e-01
5,7,-1.8932e+00
5,8,-2.7331e-01
5,9,-4.0355e-01
5,10,-3.7849e-01
