n1,n2,weight
17,8,-5.8072e-01
17,9,-3.3243e+00
17,10,-6.4993e-01
17,11,-1.0427e+00
17,12,-1.5453e+00
17,13,-1.6842e+00
17,14,2.1186e-02
17,15,-1.0365e+00
17,16,-1.2394e+00
17,18,-2.6007e-01
17,19,-1.4383e+00
17,20,-3.9898e-01
18,1,1.1095e+00
18,2,2.0579e+00
18,3,9.5337e-02
18,4,2.6954e+00
18,5,1.5795e+00
18,6,-8.4708e-01
18,7,-3.7025e-01
18,8,5.5765e-01
18,9,-1.3555e+00
18,10,5.4249e-01
18,11,-1.1085e-01
18,12,1.0877e+00
18,13,1.5786e+00
18,14,-2.8885e-01
18,15,-2.0056e+00
18,16,4.8056e-01
18,17,8.0816e-01
18,19,-9.5183e-01
18,20,-8.8295e-01
19,1,-2.9690e-01
19,2,6.8065e-01
19,3,-1.0531e+00
19,4,6.0543e-01
19,5,8.1430e-01
19,6,-2.7955e-01
19,7,-1.7505e-01
19,8,5.2164e-01
19,9,4.8107e-01
19,10,-1.0778e+00
19,11,-1.0399e+00
19,12,-1.5951e-01
19,13,1.3750e+00
19,14,-6.1744e-01
19,15,1.2451e+00
19,16,-6.8636e-01
19,17,9.5890e-01
19,18,-7.6835e-02
19,20,-1.2877e-01
20,1,-9.7960e-01
20,2,-1.0525e+00
20,3,1.2655e+00
20,4,1.3560e+00
20,5,-8.1366e-01
20,6,1.4316e+00
20,7,-9.5709e-01
20,8,-2.4667e+00
20,9,-1.9992e+00
20,10,-7.7552e-01
20,11,-2.4022e+00
20,12,-4.5039e-01
20,13,-9.1576e-01
20,14,-1.2599e+00
20,15,-1.6611e-02
20,16,-1.4330e+00
20,17,-3.0109e+00
20,18,-1.2352e+00
20,19,-7.0981e-01
