n1,n2,weight
12,16,-4.4339e-01
12,17,-9.4205e-01
12,18,-5.8227e-01
12,19,1.4777e-01
12,20,-1.5806e+00
13,1,3.0384e-01
13,2,-2.1135e-01
13,3,4.5314e-02
13,4,-4.2052e-02
13,5,1.9083e-01
13,6,-2.4421e+00
13,7,-1.2342e+00
13,8,-8.2464e-01
13,9,2.0920e-01
13,10,-1.0398e+00
13,11,-2.2450e-01
13,12,-7.8434e-01
13,14,-7.8281e-01
13,15,8.5259e-01
13,16,-3.4940e-01
13,17,-2.8223e-01
13,18,-1.3714e+00
13,19,-1.1243e-02
13,20,3.6364e-01
14,1,-1.3776e+00
14,2,-2.2863e+00
14,3,-1.5270e+00
14,4,-5.8226e-01
14,5,-2.1394e+00
14,6,-1.0812e+00
14,7,-7.3241e-01
14,8,-1.2727e+00
14,9,-2.3547e+00
14,10,-8.5109e-01
14,11,-4.5586e-01
14,12,-6.8141e-01
14,13,-2.4902e+00
14,15,-5.6242e-02
14,16,-2.8353e+00
14,17,-1.4895e+00
14,18,-1.0473e+00
14,19,-4.6592e-01
14,20,-1.8096e+00
15,1,-2.2990e+00
15,2,1.2551e+00
15,3,-1.6650e+00
15,4,-2.8230e-01
15,5,1.0384e+00
15,6,-1.1810e+00
15,7,5.9129e-02
15,8,-2.4814e+00
15,9,-3.4162e+00
15,10,1.1132e-01
15,11,-7.3188e-01
15,12,-2.3692e+00
15,13,-1.3679e+00
15,14,-1.4051e+00
15,16,3.0217e-01
15,17,-1.0079e-01
15,18,2.9282e+00
15,19,4.4717e-01
15,20,2.5019e+00
16,1,-2.1014e+00
16,2,-6.7124e-02
16,3,-2.3783e+00
16,4,2.2564e-01
16,5,-1.2794e+00
16,6,-7.2210e-01
16,7,-1.6848e+00
16,8,1.4710e+00
16,9,-1.7738e+00
16,10,-1.9592e+00
16,11,-2.6958e+00
16,12,-2.8473e-01
16,13,-9.0170e-01
16,14,-7.8853e-01
16,15,-1.7083e-01
16,17,-2.0073e+00
16,18,-5.1725e-02
16,19,-9.2941e-01
16,20,2.0050e-01
17,1,-6.7653e-01
17,2,-6.8835e-01
17,3,-5.0180e-01
17,4,-6.9358e-01
17,5,-9.4150e-01
17,6,-1.5675e+00
17,7,-3.4818e-01
17,8,8.5161e-02
17,9,-1.2472e+00
17,10,-1.5741e+00
17,11,-1.7781e+00
17,12,-1.8604e+00
17,13,-1.6256e+00
17,14,-2.1219e+00
17,15,-5.3422e-01
17,16,-1.7406e+00
17,18,-8.1248e-01
17,19,-2.0001e+00
17,20,1.6998e-01
18,1,5.7640e-01
18,2,1.3827e-01
18,3,3.0722e-01
18,4,-1.6860e-02
18,5,-3.8222e-01
18,6,-1.0687e+00
18,7,-2.5793e-01
18,8,-8.1923e-01
18,9,-9.6391e-01
18,10,7.9550e-01
18,11,-1.8674e+00
18,12,-1.2565e+00
18,13,-3.0627e-01
18,14,-1.0786e+00
18,15,-1.5616e+00
18,16,-8.0992e-01
18,17,1.1995e-01
18,19,1.9090e-01
18,20,-1.0868e+00
19,1,-2.9885e-01
19,2,-8.7530e-01
19,3,1.4443e+00
19,4,-2.0522e-01
19,5,9.0389e-01
19,6,-7.0769e-01
19,7,-1.0092e+00
19,8,8.3814e-01
19,9,-1.7624e+00
19,10,-1.0364e+00
19,11,-1.8562e-01
19,12,-5.5108e-01
19,13,-6.7454e-01
19,14,4.0302e-01
19,15,1.0887e-01
19,16,-5.6341e-01
19,17,2.2535e-01
19,18,1.3355e+00
19,20,-3.7341e-01
20,1,-1.2345e+00
20,2,-2.2960e-01
20,3,-6.6983e-01
20,4,-9.9949e-01
20,5,-3.2895e+00
20,6,-1.9892e+00
20,7,-1.2085e+00
20,8,-8.0118e-01
20,9,-1.1272e+00
20,10,-1.4433e+00
20,11,-2.0515e+00
20,12,-2.7119e+00
20,13,-1.5996e+00
20,14,1.7512e+00
20,15,8.8036e-01
20,16,-2.3193e+00
20,17,-4.6843e-01
20,18,-1.4426e+00
20,19,1.1515e+00
