n1,n2,weight
12,17,-5.1799e-01
12,18,-1.0111e+00
12,19,-6.2389e-01
12,20,-1.0441e+00
13,1,-5.2293e-01
13,2,2.0262e+00
13,3,9.8244e-03
13,4,2.8940e+00
13,5,2.7606e+00
13,6,-1.1840e+00
13,7,-3.0831e-02
13,8,1.5168e+00
13,9,-1.7670e+00
13,10,2.0897e+00
13,11,8.8828e-01
13,12,1.9138e+00
13,14,1.8076e+00
13,15,1.4825e+00
13,16,-1.6873e+00
13,17,1.4842e+00
13,18,-3.7959e-01
13,19,-5.9876e-01
13,20,-5.9194e-02
14,1,-2.2948e+00
14,2,-1.6089e+00
14,3,-1.1352e+00
14,4,-2.0867e-01
14,5,-2.5375e+00
14,6,-9.2897e-01
14,7,-9.3197e-01
14,8,-1.3191e+00
14,9,-3.3646e+00
14,10,1.6060e-01
14,11,-9.5927e-01
14,12,-1.3476e+00
14,13,-2.3338e+00
14,15,-7.0467e-01
14,16,-1.8501e+00
14,17,-1.7934e+00
14,18,6.8118e-02
14,19,-1.5549e+00
14,20,-1.1807e+00
15,1,-1.9305e+00
15,2,4.7210e-01
15,3,-3.0311e+00
15,4,-2.6242e-01
15,5,-1.4937e+00
15,6,-1.2555e+00
15,7,-8.6949e-01
15,8,-1.6432e+00
15,9,-3.6380e+00
15,10,-1.4088e-01
15,11,-1.9899e+00
15,12,-1.7485e+00
15,13,-1.2802e+00
15,14,6.0572e-02
15,16,1.8866e-01
15,17,-2.2730e-01
15,18,6.5724e-01
15,19,-1.7802e+00
15,20,6.5778e-01
16,1,-5.9906e-01
16,2,3.5554e-01
16,3,-1.5536e+00
16,4,1.3436e+00
16,5,-5.3850e-01
16,6,2.5973e-01
16,7,-1.5485e+00
16,8,2.9230e+00
16,9,-2.1064e+00
16,10,8.6355e-01
16,11,-1.4621e+00
16,12,2.7683e+00
16,13,5.5424e-01
16,14,6.8499e-01
16,15,-9.4468e-01
16,17,-7.6507e-01
16,18,1.4080e+00
16,19,-3.3342e-01
16,20,1.5029e+00
17,1,-2.7664e+00
17,2,-1.3763e+00
