n1,n2,weight
1,2,1.7542e+00
1,3,1.9914e+00
1,4,1.4126e+00
1,5,2.2327e+00
1,6,4.0968e+00
1,7,5.7675e+00
1,8,4.9816e-01
1,9,-1.4635e+00
1,10,-3.5163e-01
1,11,2.8902e+00
1,12,-1.1837e+00
1,13,2.3671e+00
1,14,5.5413e-01
1,15,2.1579e+00
1,16,7.7076e-01
1,17,2.0866e+00
1,18,1.9747e+00
1,19,1.8688e+00
1,20,-7.2569e-01
2,1,-6.9237e-01
2,3,-1.8087e+00
2,4,-6.7470e-01
2,5,1.2526e+00
2,6,1.1716e-02
2,7,-8.3516e-01
2,8,-2.8826e-01
2,9,-2.5036e+00
2,10,-1.6651e+00
2,11,5.9333e-01
2,12,1.2600e-01
2,13,2.3272e+00
2,14,4.4203e-01
2,15,-7.7245e-01
2,16,-2.1042e-01
2,17,8.7591e-01
2,18,2.9940e-01
2,19,3.0731e-01
2,20,-6.6258e-01
3,1,-6.8552e-01
3,2,5.7205e-01
3,4,2.5164e+00
3,5,4.2451e+00
3,6,-2.3924e-01
3,7,1.3874e+00
3,8,-6.3265e-01
3,9,-1.7015e-02
3,10,2.5388e+00
3,11,1.3041e+00
3,12,1.9381e+00
3,13,4.0832e+00
3,14,1.9261e+00
3,15,1.4926e+00
3,16,5.5691e-01
3,17,1.0968e+00
3,18,-2.3139e-01
3,19,1.9247e+00
3,20,6.4658e-01
4,1,3.8463e-02
4,2,1.6883e+00
4,3,1.0229e+00
4,5,2.3429e+00
4,6,2.8535e-01
4,7,-1.5379e-01
4,8,-3.0481e+00
4,9,2.3570e+00
4,10,-7.4588e-02
4,11,2.5211e-01
4,12,2.0913e+00
4,13,1.5640e+00
4,14,4.7187e-01
4,15,4.9425e-02
4,16,2.2421e+00
4,17,-3.5717e-01
4,18,9.3980e-01
4,19,-5.9128e-01
4,20,-7.3409e-01
5,1,-8.2034e-01
5,2,-1.3899e+00
5,3,-6.4108e-01
5,4,1.6410e-01
5,6,1.5218e+00
5,7,-6.7288e-01
5,8,6.3626e-01
5,9,4.9837e-02
5,10,-1.1805e+00
5,11,3.0202e-02
5,12,-6.1684e-01
5,13,1.3560e+00
5,14,-7.6084e-01
5,15,1.0041e+00
5,16,-2.2095e+00
5,17,9.8960e-01
5,18,3.2074e+00
5,19,9.4812e-01
5,20,-8.1270e-01
6,1,-9.9578e-01
6,2,-1.0093e+00
6,3,-9.6805e-02
6,4,-3.6285e-02
6,5,-6.6505e-01
6,7,-2.6765e+00
6,8,-8.0322e-01
6,9,6.1316e-01
6,10,1.5938e+00
6,11,-8.3210e-01
6,12,1.5120e+00
6,13,1.8213e+00
6,14,-2.3636e+00
6,15,-7.8251e-01
6,16,6.3049e-02
6,17,-2.1061e+00
6,18,-1.4813e+00
6,19,1.4675e+00
6,20,1.2479e+00
7,1,5.7032e-01
7,2,-2.6036e-01
7,3,-6.8388e-01
7,4,-9.9067e-02
7,5,1.3279e-01
7,6,1.0592e+00
7,8,2.1868e+00
7,9,-1.6844e+00
7,10,-3.2610e-02
7,11,1.3744e+00
7,12,-5.2502e-02
7,13,4.2287e-01
7,14,3.2608e-01
7,15,-5.9475e-01
7,16,-1.1597e+00
7,17,1.6813e+00
7,18,7.6772e-01
7,19,1.9176e+00
7,20,-8.7195e-01
8,1,-1.2722e+00
8,2,-5.3567e-02
8,3,-2.2848e-01
8,4,-2.4753e+00
8,5,8.3827e-01
8,6,7.8312e-01
8,7,-1.5895e-01
8,9,-2.3483e+00
8,10,-1.9635e+00
8,11,7.8888e-02
8,12,-4.5477e-01
8,13,-9.8693e-01
8,14,-1.3479e+00
8,15,3.0438e-01
8,16,-9.3354e-01
8,17,1.6236e-01
8,18,-8.1833e-01
8,19,-9.2254e-01
8,20,5.3223e-02
9,1,4.4128e+00
9,2,1.8876e+00
9,3,3.9295e+00
9,4,-4.8593e-01
9,5,-4.4952e-03
9,6,2.0902e+00
9,7,3.8748e-01
9,8,-1.8724e+00
9,10,-1.7918e-01
9,11,3.1413e+00
9,12,5.0516e-01
9,13,-9.7982e-01
9,14,-2.2009e+00
9,15,-1.3256e+00
9,16,-4.6747e-01
9,17,-2.4859e+00
9,18,-2.5725e-01
9,19,1.2581e+00
9,20,-6.4049e-02
10,1,-5.6298e-01
10,2,5.8785e-01
10,3,1.6307e-01
10,4,-8.8979e-01
10,5,1.9862e-01
10,6,-4.3453e-01
10,7,-1.9518e-01
10,8,-3.1457e+00
10,9,-2.1255e+00
10,11,6.9813e-01
10,12,6.9245e-01
10,13,-1.4869e-01
10,14,-2.5855e-01
10,15,1.4487e-02
10,16,3.3169e-01
10,17,-2.7702e+00
10,18,-2.0446e-01
10,19,6.4586e-01
10,20,-1.8761e-01
11,1,5.5065e-01
11,2,-1.4698e+00
11,3,-5.8656e-01
11,4,-5.7091e-01
11,5,1.3727e+00
11,6,9.4200e-01
11,7,6.3464e-01
11,8,-1.4847e+00
11,9,-3.4580e+00
11,10,5.8955e-01
11,12,-1.1502e+00
11,13,9.4346e-01
11,14,4.1647e-01
11,15,1.8266e+00
11,16,2.1790e+00
11,17,-5.5481e-01
11,18,2.8000e+00
11,19,2.3937e+00
11,20,1.6299e+00
12,1,-9.9900e-01
12,2,-2.3780e-01
12,3,-2.3003e-01
12,4,8.2565e-01
12,5,-2.1118e-01
12,6,-9.0381e-01
12,7,-1.0927e-01
12,8,2.1519e-01
12,9,-1.3906e+00
12,10,1.4222e+00
12,11,1.5045e+00
12,13,1.0588e+00
12,14,3.5636e+00
12,15,5.2049e-01
12,16,-1.1399e+00
12,17,-3.8998e-01
12,18,-6.0748e-01
12,19,-9.7717e-02
12,20,1.6737e-01
13,1,1.7222e+00
13,2,2.4466e+00
13,3,1.3455e+00
13,4,2.0254e+00
13,5,2.6573e+00
13,6,3.3837e+00
13,7,2.0364e+00
13,8,-2.3728e+00
13,9,-1.8278e+00
13,10,1.6022e+00
13,11,-8.7472e-01
13,12,2.5890e+00
13,14,-4.2811e-01
13,15,-1.4077e+00
13,16,-3.5402e-01
13,17,-1.6790e-01
13,18,7.2513e-01
13,19,-1.1311e+00
