n1,n2,weight
1,2,3.4172e+00
1,3,6.8726e-01
1,4,2.9013e+00
1,5,3.6399e+00
1,6,1.4897e+00
1,7,2.4441e+00
1,8,4.2677e+00
1,9,2.0403e+00
1,10,1.6959e+00
1,11,6.7260e-01
1,12,2.0041e+00
1,13,1.4038e+00
1,14,3.2508e+00
1,15,2.5302e+00
1,16,2.6311e+00
1,17,2.7812e+00
1,18,3.1168e+00
1,19,1.4303e+00
1,20,4.6030e+00
2,1,-1.1773e+00
2,3,-1.0512e+00
2,4,7.5816e-01
2,5,-8.3021e-01
2,6,-2.2624e+00
2,7,-6.2847e-01
2,8,-1.3607e-01
2,9,-2.6687e+00
2,10,7.2215e-02
2,11,-4.5728e-01
2,12,8.9440e-01
2,13,-1.8858e+00
2,14,3.2397e-01
2,15,1.5309e+00
2,16,-6.4114e-01
2,17,2.3182e+00
2,18,-7.4902e-01
2,19,-1.1338e+00
2,20,7.6276e-01
3,1,1.8053e+00
3,2,3.7879e+00
3,4,1.5957e+00
3,5,2.7271e+00
3,6,1.7086e+00
3,7,3.0472e+00
3,8,3.0611e+00
3,9,2.8422e+00
3,10,1.5782e+00
3,11,1.4194e+00
3,12,3.1305e+00
3,13,1.6492e+00
3,14,3.5932e+00
3,15,3.9617e+00
3,16,3.4531e+00
3,17,2.4896e+00
3,18,3.0256e+00
3,19,1.3929e+00
3,20,2.3313e+00
4,1,-1.0664e+00
4,2,1.2029e+00
4,3,8.9715e-02
4,5,1.1395e+00
4,6,-3.1313e-01
4,7,-7.8585e-01
4,8,2.4501e+00
4,9,-4.9846e-01
4,10,-9.0473e-02
4,11,-1.4964e+00
4,12,8.1716e-01
4,13,-6.1415e-01
4,14,1.6213e+00
4,15,1.6244e+00
4,16,-1.6966e+00
4,17,1.2500e+00
4,18,5.9971e-01
4,19,-7.0563e-01
4,20,9.5913e-01
5,1,1.6344e-01
5,2,1.1588e+00
5,3,2.2607e-01
5,4,1.0172e+00
5,6,2.3977e-01
5,7,-2.6810e-01
5,8,1.1220e-02
5,9,-1.0047e+00
5,10,3.6869e-01
5,11,-4.1575e-01
5,12,1.3287e-01
5,13,-1.1147e+00
5,14,1.1872e+00
5,15,7.1797e-01
5,16,-1.5874e+00
5,17,-4.5488e-02
5,18,5.5143e-01
5,19,3.5720e-01
5,20,1.7835e+00
6,1,4.8990e-01
6,2,2.6643e+00
6,3,-4.0344e-01
6,4,1.9235e+00
6,5,2.5597e-01
6,7,-7.3537e-01
6,8,1.5661e+00
6,9,-4.3988e-02
6,10,-7.6574e-01
6,11,-2.3765e-01
6,12,2.4114e+00
6,13,-6.9953e-01
6,14,-9.2580e-02
6,15,1.4078e+00
6,16,1.4557e+00
6,17,2.6277e+00
6,18,1.9710e+00
6,19,4.0902e-01
6,20,1.2327e+00
7,1,7.4011e-01
7,2,2.6061e+00
7,3,1.9026e-01
7,4,8.2036e-01
7,5,1.0152e+00
7,6,-6.3526e-01
7,8,1.3411e+00
7,9,1.6034e+00
7,10,3.0085e-01
7,11,2.7135e-01
7,12,1.2056e-02
7,13,1.7064e+00
7,14,1.8430e+00
7,15,9.6046e-01
7,16,1.6534e+00
7,17,1.4332e+00
7,18,2.6212e+00
7,19,1.4746e-01
7,20,-1.8437e-01
8,1,-4.0766e+00
8,2,-4.1753e-01
8,3,-2.7328e+00
8,4,-4.0740e+00
8,5,-2.2604e+00
8,6,-2.5884e+00
8,7,-1.4467e+00
8,9,-4.6762e+00
8,10,-2.3300e+00
8,11,-1.5591e+00
8,12,-1.3680e+00
8,13,-3.1705e+00
8,14,-2.3076e+00
8,15,-2.1001e+00
8,16,-1.4295e+00
8,17,-3.2614e+00
8,18,-2.4897e+00
8,19,-2.9882e+00
8,20,-1.1489e+00
9,1,2.4192e-01
9,2,2.1460e-01
9,3,7.1482e-01
9,4,-9.4544e-01
9,5,-7.5729e-01
9,6,-2.1136e-01
9,7,-2.3867e+00
9,8,-6.4479e-01
9,10,-2.8106e+00
9,11,-1.7399e+00
9,12,-1.0937e+00
9,13,-5.7888e-01
9,14,4.6675e-01
9,15,2.5109e+00
9,16,3.8558e-02
9,17,-1.1662e+00
9,18,2.5278e+00
9,19,-1.2863e+00
9,20,2.5307e-01
10,1,-4.0891e-01
10,2,3.6937e-01
10,3,-9.6603e-01
10,4,2.8377e-01
10,5,-2.3700e+00
10,6,-1.3703e+00
10,7,8.0241e-01
10,8,-1.6751e+00
10,9,1.7712e+00
10,11,1.1331e+00
10,12,7.9799e-01
10,13,-1.8280e+00
10,14,-1.2429e-01
10,15,-4.7009e-01
10,16,-1.0482e+00
10,17,-2.0875e+00
10,18,-1.2400e+00
10,19,-3.3670e+00
10,20,-6.2727e-01
11,1,6.5179e-01
11,2,-4.1280e-01
11,3,1.6109e+00
11,4,2.0758e+00
11,5,1.4480e+00
11,6,1.0057e+00
11,7,1.1604e+00
11,8,3.7152e-01
11,9,4.9053e-01
11,10,-2.0169e+00
11,12,1.5970e+00
11,13,9.9167e-02
11,14,1.9619e+00
11,15,1.6164e+00
11,16,9.0098e-01
11,17,3.4912e+00
11,18,6.2891e-01
11,19,3.8715e-01
11,20,2.3886e+00
12,1,-3.8124e+00
12,2,-4.4595e-01
12,3,-2.0678e-01
12,4,5.3907e-01
12,5,-2.1081e-01
12,6,-1.3606e+00
12,7,3.2215e-01
12,8,2.7770e-02
12,9,-1.5582e+00
12,10,-1.3030e+00
12,11,-1.8603e+00
12,13,-2.2822e+00
12,14,1.0786e+00
12,15,1.2224e+00
12,16,-1.0067e+00
12,17,-9.1648e-01
12,18,-1.4562e+00
12,19,9.9616e-01
12,20,-2.8169e-01
13,1,-2.1958e-01
13,2,1.8155e+00
13,3,1.5879e+00
13,4,1.6198e+00
13,5,3.1631e+00
13,6,-4.1843e-01
13,7,4.1799e-01
13,8,1.0388e+00
13,9,-1.5654e+00
13,10,4.9929e-01
13,11,1.0599e+00
13,12,3.2597e+00
13,14,2.8547e+00
13,15,2.3202e+00
13,16,-1.1350e+00
13,17,1.1049e+00
13,18,-1.0346e+00
13,19,8.0179e-01
13,20,4.4032e-01
14,1,-3.2127e+00
14,2,-2.7029e+00
14,3,-1.7818e+00
14,4,-1.0631e+00
14,5,-2.4436e+00
14,6,-1.8143e+00
14,7,-1.0552e+00
14,8,-2.1107e+00
14,9,-4.0197e+00
