n1,n2,fij
1,12,-3.3883e+00
1,13,-2.5248e+00
1,18,-3.6793e+00
2,11,-2.1553e-01
2,18,-2.5398e+00
2,20,-2.2653e+00
3,5,3.1525e-01
3,6,3.3960e+00
3,16,-5.9032e-01
4,9,-1.3854e+00
4,11,-3.0689e-01
4,14,-1.1537e+00
5,11,1.9539e+00
5,19,-2.2467e+00
6,14,-2.9837e-02
6,20,4.1044e-02
7,8,1.1978e+00
7,13,2.4137e-01
7,17,8.4293e-02
8,12,1.2735e-01
8,19,-1.7970e+00
9,15,1.4650e+00
9,19,1.2771e+00
10,16,-3.2827e-01
10,17,5.8352e-01
10,18,-3.3886e-01
12,20,9.5104e-01
13,14,-1.1255e+00
15,16,-9.2340e-01
15,17,-1.7691e+00
