n1,n2,fij
1,12,-4.6805e+00
1,13,-2.9380e+00
1,18,-2.4338e+00
2,11,-4.6654e-01
2,18,-2.1815e+00
2,20,-1.9843e+00
3,5,1.1601e+00
3,6,2.4072e+00
3,16,2.9368e-01
4,9,-1.5699e+00
4,11,7.4905e-01
4,14,-1.9923e+00
5,11,1.2300e+00
5,19,-2.3106e+00
6,14,-2.0443e-01
6,20,3.0034e-01
7,8,1.2968e+00
7,13,8.9827e-01
7,17,1.5721e-03
8,12,2.7115e-01
8,19,-4.0564e+00
9,15,2.3037e-02
9,19,2.8976e+00
10,16,-2.8840e-01
10,17,3.6310e-01
10,18,-6.3258e-01
12,20,1.2391e+00
13,14,-1.5003e+00
15,16,-8.8265e-01
15,17,-9.2612e-01
