n1,n2,fij
1,12,-3.9093e+00
1,13,-2.1849e+00
1,18,-4.0002e+00
2,11,6.5146e-02
2,18,-2.2824e+00
2,20,-3.0130e+00
3,5,8.1168e-01
3,6,2.9159e+00
3,16,-1.8894e+00
4,9,5.3422e-01
4,11,5.4337e-01
4,14,-9.1666e-01
5,11,1.8333e+00
5,19,-2.5382e+00
6,14,-4.2192e-01
6,20,-2.6557e-01
7,8,2.1033e+00
7,13,1.5976e+00
7,17,-2.2595e-01
8,12,4.0640e-01
8,19,-2.8738e+00
9,15,-2.3749e-01
9,19,1.5663e+00
10,16,4.2217e-01
10,17,-7.0374e-01
10,18,-3.2826e-01
12,20,1.6853e+00
13,14,-6.7579e-01
15,16,-6.7972e-01
15,17,-1.2289e+00
