n1,n2,fij
1,12,-2.1642e+00
1,13,-1.0566e+00
1,18,-2.6633e+00
2,11,0.0000e+00
2,18,-3.0644e+00
2,20,-1.2460e+00
3,5,1.2460e+00
3,6,4.8679e+00
3,16,2.4003e-01
4,9,1.5641e-01
4,11,-8.7273e-01
4,14,-1.1128e+00
5,11,1.6471e+00
5,19,-1.6471e+00
6,14,2.4003e-01
6,20,-7.2885e-01
7,8,9.1824e-01
7,13,1.4173e+00
7,17,2.0908e+00
8,12,2.8931e+00
8,19,0.0000e+00
9,15,1.2460e+00
9,19,1.4354e+00
10,16,-1.9748e+00
10,17,7.2885e-01
10,18,0.0000e+00
12,20,1.7133e-01
13,14,-4.5175e-01
15,16,-2.4003e-01
15,17,-7.2885e-01
