n1,n2,fij
1,12,-2.6405e+00
1,13,-5.6470e-01
1,18,-2.9236e+00
2,11,1.3149e+00
2,18,-1.7612e+00
2,20,-1.7719e+00
3,5,1.5542e+00
3,6,3.3754e+00
3,16,-1.9633e+00
4,9,6.8312e-01
4,11,4.2473e-01
4,14,-3.5390e-01
5,11,3.1968e-01
5,19,-2.6351e+00
6,14,2.7826e-01
6,20,9.4223e-01
7,8,2.4308e+00
7,13,2.0396e+00
7,17,1.0791e+00
8,12,1.6006e+00
8,19,-1.4390e+00
9,15,-1.2553e-01
9,19,2.8025e-01
10,16,-4.3470e-02
10,17,-8.5678e-01
10,18,1.0931e+00
12,20,1.1610e+00
13,14,2.8089e-01
15,16,2.4042e-01
15,17,-8.0773e-01
